-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: High
Daytime: Morning
Iteration: 1
Look-ahead time: 30.0 sec
Execution time: -21210 msec
-------------------------------------
Time-interval 1: 2
Time-interval 2: 1
Time-interval 3: 3
Time-interval 4: 0
Time-interval 5: 4
Time-interval 6: 2
Time-interval 7: 4
Time-interval 8: 4
Time-interval 9: 1
Time-interval 10: 4
Time-interval 11: 6
Time-interval 12: 6
Time-interval 13: 0
Time-interval 14: 6
Time-interval 15: 2
Time-interval 16: 0
Time-interval 17: 3
Time-interval 18: 2
Time-interval 19: 2
Time-interval 20: 3
Time-interval 21: 2
Time-interval 22: 1
Time-interval 23: 2
Time-interval 24: 2
Time-interval 25: 5
Time-interval 26: 5
Time-interval 27: 2
Time-interval 28: 1
Time-interval 29: 4
Time-interval 30: 3
Time-interval 31: 2
Time-interval 32: 3
Time-interval 33: 3
Time-interval 34: 4
Time-interval 35: 4
Time-interval 36: 3
Time-interval 37: 2
Time-interval 38: 1
Time-interval 39: 3
Time-interval 40: 2
Time-interval 41: 0
Time-interval 42: 4
Time-interval 43: 2
Time-interval 44: 2
Time-interval 45: 2
Time-interval 46: 1
Time-interval 47: 4
Time-interval 48: 4
Time-interval 49: 2
Time-interval 50: 3
Time-interval 51: 3
Time-interval 52: 2
Time-interval 53: 0
Time-interval 54: 1
Time-interval 55: 2
Time-interval 56: 4
Time-interval 57: 4
Time-interval 58: 2
Time-interval 59: 6
Time-interval 60: 2
Time-interval 61: 2
Time-interval 62: 3
Time-interval 63: 9
Time-interval 64: 4
Time-interval 65: 6
Time-interval 66: 4
Time-interval 67: 8
Time-interval 68: 5
Time-interval 69: 6
Time-interval 70: 4
Time-interval 71: 6
Time-interval 72: 3
Time-interval 73: 6
Time-interval 74: 7
Time-interval 75: 0
Time-interval 76: 3
Time-interval 77: 2
Time-interval 78: 5
Time-interval 79: 2
Time-interval 80: 4
Time-interval 81: 3
Time-interval 82: 6
Time-interval 83: 5
Time-interval 84: 3
Time-interval 85: 4
Time-interval 86: 3
Time-interval 87: 1
Time-interval 88: 4
Time-interval 89: 8
Time-interval 90: 3
Time-interval 91: 1
Time-interval 92: 9
Time-interval 93: 3
Time-interval 94: 5
Time-interval 95: 1
Time-interval 96: 5
Time-interval 97: 4
Time-interval 98: 4
Time-interval 99: 6
Time-interval 100: 1
Time-interval 101: 3
Time-interval 102: 3
Time-interval 103: 3
Time-interval 104: 4
Time-interval 105: 4
Time-interval 106: 3
Time-interval 107: 3
Time-interval 108: 3
Time-interval 109: 7
Time-interval 110: 4
Time-interval 111: 5
Time-interval 112: 3
Time-interval 113: 2
Time-interval 114: 5
Time-interval 115: 2
Time-interval 116: 4
Time-interval 117: 6
Time-interval 118: 1
Time-interval 119: 8
Time-interval 120: 6
