-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: High
Daytime: Morning
Iteration: 1
Look-ahead time: 300.0 sec
Execution time: -16838 msec
-------------------------------------
Time-interval 1: 4
Time-interval 2: 8
Time-interval 3: 4
Time-interval 4: 8
Time-interval 5: 3
Time-interval 6: 8
Time-interval 7: 6
Time-interval 8: 5
Time-interval 9: 12
Time-interval 10: 7
Time-interval 11: 10
Time-interval 12: 9
Time-interval 13: 7
Time-interval 14: 3
Time-interval 15: 7
Time-interval 16: 5
Time-interval 17: 8
Time-interval 18: 7
Time-interval 19: 3
Time-interval 20: 8
Time-interval 21: 6
Time-interval 22: 4
Time-interval 23: 6
Time-interval 24: 9
Time-interval 25: 5
Time-interval 26: 6
Time-interval 27: 6
Time-interval 28: 11
Time-interval 29: 7
Time-interval 30: 5
Time-interval 31: 5
Time-interval 32: 7
Time-interval 33: 8
Time-interval 34: 10
Time-interval 35: 4
Time-interval 36: 4
Time-interval 37: 8
Time-interval 38: 9
Time-interval 39: 15
Time-interval 40: 7
Time-interval 41: 6
Time-interval 42: 5
Time-interval 43: 7
Time-interval 44: 6
Time-interval 45: 6
Time-interval 46: 10
Time-interval 47: 9
Time-interval 48: 11
Time-interval 49: 5
Time-interval 50: 4
Time-interval 51: 12
Time-interval 52: 8
Time-interval 53: 6
Time-interval 54: 8
Time-interval 55: 9
Time-interval 56: 4
Time-interval 57: 9
Time-interval 58: 9
Time-interval 59: 8
Time-interval 60: 9
Time-interval 61: 6
Time-interval 62: 6
Time-interval 63: 13
Time-interval 64: 9
Time-interval 65: 7
Time-interval 66: 11
Time-interval 67: 7
Time-interval 68: 8
Time-interval 69: 12
Time-interval 70: 8
Time-interval 71: 7
Time-interval 72: 7
Time-interval 73: 5
Time-interval 74: 7
Time-interval 75: 10
Time-interval 76: 7
Time-interval 77: 9
Time-interval 78: 13
Time-interval 79: 8
Time-interval 80: 11
Time-interval 81: 13
Time-interval 82: 9
Time-interval 83: 14
Time-interval 84: 10
Time-interval 85: 7
Time-interval 86: 3
Time-interval 87: 8
Time-interval 88: 8
Time-interval 89: 10
Time-interval 90: 9
Time-interval 91: 5
Time-interval 92: 13
Time-interval 93: 9
Time-interval 94: 8
Time-interval 95: 13
Time-interval 96: 8
Time-interval 97: 3
Time-interval 98: 12
Time-interval 99: 9
Time-interval 100: 14
Time-interval 101: 9
Time-interval 102: 8
Time-interval 103: 6
Time-interval 104: 9
Time-interval 105: 10
Time-interval 106: 7
Time-interval 107: 8
Time-interval 108: 9
Time-interval 109: 10
Time-interval 110: 10
Time-interval 111: 7
Time-interval 112: 8
Time-interval 113: 5
Time-interval 114: 6
Time-interval 115: 14
Time-interval 116: 9
Time-interval 117: 5
Time-interval 118: 12
Time-interval 119: 6
Time-interval 120: 12
21317
