-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: High
Daytime: Morning
Iteration: 2
Look-ahead time: 30.0 sec
Execution time: -21352 msec
-------------------------------------
Time-interval 1: 3
Time-interval 2: 4
Time-interval 3: 1
Time-interval 4: 4
Time-interval 5: 2
Time-interval 6: 1
Time-interval 7: 5
Time-interval 8: 5
Time-interval 9: 3
Time-interval 10: 2
Time-interval 11: 0
Time-interval 12: 2
Time-interval 13: 3
Time-interval 14: 2
Time-interval 15: 3
Time-interval 16: 2
Time-interval 17: 1
Time-interval 18: 3
Time-interval 19: 4
Time-interval 20: 3
Time-interval 21: 4
Time-interval 22: 0
Time-interval 23: 1
Time-interval 24: 3
Time-interval 25: 5
Time-interval 26: 0
Time-interval 27: 6
Time-interval 28: 2
Time-interval 29: 2
Time-interval 30: 5
Time-interval 31: 5
Time-interval 32: 2
Time-interval 33: 1
Time-interval 34: 2
Time-interval 35: 2
Time-interval 36: 3
Time-interval 37: 1
Time-interval 38: 3
Time-interval 39: 4
Time-interval 40: 2
Time-interval 41: 2
Time-interval 42: 5
Time-interval 43: 2
Time-interval 44: 5
Time-interval 45: 2
Time-interval 46: 2
Time-interval 47: 2
Time-interval 48: 8
Time-interval 49: 4
Time-interval 50: 3
Time-interval 51: 3
Time-interval 52: 5
Time-interval 53: 4
Time-interval 54: 3
Time-interval 55: 6
Time-interval 56: 6
Time-interval 57: 1
Time-interval 58: 1
Time-interval 59: 1
Time-interval 60: 5
Time-interval 61: 5
Time-interval 62: 3
Time-interval 63: 2
Time-interval 64: 1
Time-interval 65: 4
Time-interval 66: 2
Time-interval 67: 2
Time-interval 68: 7
Time-interval 69: 4
Time-interval 70: 1
Time-interval 71: 0
Time-interval 72: 1
Time-interval 73: 5
Time-interval 74: 4
Time-interval 75: 6
Time-interval 76: 4
Time-interval 77: 4
Time-interval 78: 9
Time-interval 79: 1
Time-interval 80: 5
Time-interval 81: 4
Time-interval 82: 3
Time-interval 83: 2
Time-interval 84: 5
Time-interval 85: 4
Time-interval 86: 2
Time-interval 87: 5
Time-interval 88: 5
Time-interval 89: 2
Time-interval 90: 6
Time-interval 91: 7
Time-interval 92: 3
Time-interval 93: 5
Time-interval 94: 3
Time-interval 95: 2
Time-interval 96: 3
Time-interval 97: 3
Time-interval 98: 6
Time-interval 99: 3
Time-interval 100: 5
Time-interval 101: 3
Time-interval 102: 3
Time-interval 103: 4
Time-interval 104: 4
Time-interval 105: 1
Time-interval 106: 7
Time-interval 107: 2
Time-interval 108: 1
Time-interval 109: 4
Time-interval 110: 4
Time-interval 111: 4
Time-interval 112: 8
Time-interval 113: 2
Time-interval 114: 9
Time-interval 115: 3
Time-interval 116: 9
Time-interval 117: 4
Time-interval 118: 5
Time-interval 119: 3
Time-interval 120: 8
