-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: High
Daytime: Morning
Iteration: 2
Look-ahead time: 90.0 sec
Execution time: -16915 msec
-------------------------------------
Time-interval 1: 18
Time-interval 2: 26
Time-interval 3: 13
Time-interval 4: 17
Time-interval 5: 10
Time-interval 6: 16
Time-interval 7: 17
Time-interval 8: 22
Time-interval 9: 18
Time-interval 10: 17
Time-interval 11: 22
Time-interval 12: 14
Time-interval 13: 18
Time-interval 14: 15
Time-interval 15: 18
Time-interval 16: 14
Time-interval 17: 20
Time-interval 18: 20
Time-interval 19: 13
Time-interval 20: 19
Time-interval 21: 14
Time-interval 22: 23
Time-interval 23: 22
Time-interval 24: 9
Time-interval 25: 21
Time-interval 26: 13
Time-interval 27: 18
Time-interval 28: 18
Time-interval 29: 20
Time-interval 30: 23
Time-interval 31: 24
Time-interval 32: 21
Time-interval 33: 16
Time-interval 34: 14
Time-interval 35: 18
Time-interval 36: 28
Time-interval 37: 16
Time-interval 38: 18
Time-interval 39: 21
Time-interval 40: 18
Time-interval 41: 15
Time-interval 42: 24
Time-interval 43: 19
Time-interval 44: 20
Time-interval 45: 20
Time-interval 46: 19
Time-interval 47: 23
Time-interval 48: 19
Time-interval 49: 17
Time-interval 50: 21
Time-interval 51: 23
Time-interval 52: 20
Time-interval 53: 15
Time-interval 54: 21
Time-interval 55: 22
Time-interval 56: 20
Time-interval 57: 21
Time-interval 58: 15
Time-interval 59: 28
Time-interval 60: 22
Time-interval 61: 17
Time-interval 62: 24
Time-interval 63: 18
Time-interval 64: 25
Time-interval 65: 25
Time-interval 66: 24
Time-interval 67: 28
Time-interval 68: 24
Time-interval 69: 16
Time-interval 70: 17
Time-interval 71: 18
Time-interval 72: 27
Time-interval 73: 25
Time-interval 74: 25
Time-interval 75: 24
Time-interval 76: 18
Time-interval 77: 32
Time-interval 78: 28
Time-interval 79: 30
Time-interval 80: 23
Time-interval 81: 21
Time-interval 82: 18
Time-interval 83: 24
Time-interval 84: 33
Time-interval 85: 23
Time-interval 86: 22
Time-interval 87: 29
Time-interval 88: 29
Time-interval 89: 11
Time-interval 90: 27
Time-interval 91: 25
Time-interval 92: 18
Time-interval 93: 30
Time-interval 94: 38
Time-interval 95: 23
Time-interval 96: 29
Time-interval 97: 24
Time-interval 98: 28
Time-interval 99: 19
Time-interval 100: 37
Time-interval 101: 32
Time-interval 102: 24
Time-interval 103: 28
Time-interval 104: 34
Time-interval 105: 40
Time-interval 106: 26
Time-interval 107: 41
Time-interval 108: 32
Time-interval 109: 25
Time-interval 110: 24
Time-interval 111: 25
Time-interval 112: 29
Time-interval 113: 28
Time-interval 114: 29
Time-interval 115: 36
Time-interval 116: 24
Time-interval 117: 34
Time-interval 118: 28
Time-interval 119: 33
Time-interval 120: 35
21454
