-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: High
Daytime: Morning
Iteration: 1
Look-ahead time: 300.0 sec
Execution time: -15675 msec
-------------------------------------
Time-interval 1: 7
Time-interval 2: 3
Time-interval 3: 4
Time-interval 4: 7
Time-interval 5: 6
Time-interval 6: 10
Time-interval 7: 4
Time-interval 8: 5
Time-interval 9: 11
Time-interval 10: 4
Time-interval 11: 8
Time-interval 12: 8
Time-interval 13: 8
Time-interval 14: 11
Time-interval 15: 12
Time-interval 16: 6
Time-interval 17: 5
Time-interval 18: 4
Time-interval 19: 6
Time-interval 20: 6
Time-interval 21: 7
Time-interval 22: 7
Time-interval 23: 4
Time-interval 24: 4
Time-interval 25: 5
Time-interval 26: 2
Time-interval 27: 2
Time-interval 28: 5
Time-interval 29: 3
Time-interval 30: 3
Time-interval 31: 7
Time-interval 32: 12
Time-interval 33: 8
Time-interval 34: 9
Time-interval 35: 4
Time-interval 36: 6
Time-interval 37: 10
Time-interval 38: 6
Time-interval 39: 6
Time-interval 40: 4
Time-interval 41: 4
Time-interval 42: 7
Time-interval 43: 7
Time-interval 44: 12
Time-interval 45: 4
Time-interval 46: 4
Time-interval 47: 7
Time-interval 48: 12
Time-interval 49: 8
Time-interval 50: 11
Time-interval 51: 9
Time-interval 52: 9
Time-interval 53: 10
Time-interval 54: 9
Time-interval 55: 5
Time-interval 56: 12
Time-interval 57: 14
Time-interval 58: 15
Time-interval 59: 11
Time-interval 60: 7
Time-interval 61: 10
Time-interval 62: 7
Time-interval 63: 7
Time-interval 64: 9
Time-interval 65: 13
Time-interval 66: 7
Time-interval 67: 3
Time-interval 68: 5
Time-interval 69: 11
Time-interval 70: 7
Time-interval 71: 9
Time-interval 72: 5
Time-interval 73: 5
Time-interval 74: 8
Time-interval 75: 6
Time-interval 76: 7
Time-interval 77: 8
Time-interval 78: 4
Time-interval 79: 10
Time-interval 80: 8
Time-interval 81: 2
Time-interval 82: 8
Time-interval 83: 7
Time-interval 84: 12
Time-interval 85: 5
Time-interval 86: 6
Time-interval 87: 13
Time-interval 88: 5
Time-interval 89: 7
Time-interval 90: 8
Time-interval 91: 14
Time-interval 92: 5
Time-interval 93: 7
Time-interval 94: 11
Time-interval 95: 13
Time-interval 96: 3
Time-interval 97: 4
Time-interval 98: 6
Time-interval 99: 8
Time-interval 100: 4
Time-interval 101: 7
Time-interval 102: 5
Time-interval 103: 11
Time-interval 104: 11
Time-interval 105: 8
Time-interval 106: 8
Time-interval 107: 4
Time-interval 108: 11
Time-interval 109: 6
Time-interval 110: 10
Time-interval 111: 5
Time-interval 112: 10
Time-interval 113: 4
Time-interval 114: 9
Time-interval 115: 8
Time-interval 116: 9
Time-interval 117: 11
Time-interval 118: 11
Time-interval 119: 6
Time-interval 120: 8
21315
