-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: High
Daytime: Morning
Iteration: 2
Look-ahead time: 30.0 sec
Execution time: -20764 msec
-------------------------------------
Time-interval 1: 0
Time-interval 2: 2
Time-interval 3: 2
Time-interval 4: 3
Time-interval 5: 2
Time-interval 6: 0
Time-interval 7: 7
Time-interval 8: 2
Time-interval 9: 2
Time-interval 10: 2
Time-interval 11: 2
Time-interval 12: 3
Time-interval 13: 3
Time-interval 14: 4
Time-interval 15: 6
Time-interval 16: 3
Time-interval 17: 0
Time-interval 18: 4
Time-interval 19: 3
Time-interval 20: 4
Time-interval 21: 4
Time-interval 22: 4
Time-interval 23: 1
Time-interval 24: 5
Time-interval 25: 1
Time-interval 26: 5
Time-interval 27: 2
Time-interval 28: 2
Time-interval 29: 2
Time-interval 30: 3
Time-interval 31: 2
Time-interval 32: 0
Time-interval 33: 3
Time-interval 34: 5
Time-interval 35: 1
Time-interval 36: 2
Time-interval 37: 2
Time-interval 38: 4
Time-interval 39: 2
Time-interval 40: 2
Time-interval 41: 1
Time-interval 42: 2
Time-interval 43: 2
Time-interval 44: 5
Time-interval 45: 2
Time-interval 46: 5
Time-interval 47: 3
Time-interval 48: 3
Time-interval 49: 2
Time-interval 50: 5
Time-interval 51: 1
Time-interval 52: 4
Time-interval 53: 3
Time-interval 54: 2
Time-interval 55: 1
Time-interval 56: 5
Time-interval 57: 2
Time-interval 58: 4
Time-interval 59: 7
Time-interval 60: 3
Time-interval 61: 3
Time-interval 62: 6
Time-interval 63: 2
Time-interval 64: 3
Time-interval 65: 6
Time-interval 66: 4
Time-interval 67: 1
Time-interval 68: 3
Time-interval 69: 1
Time-interval 70: 2
Time-interval 71: 4
Time-interval 72: 1
Time-interval 73: 3
Time-interval 74: 3
Time-interval 75: 1
Time-interval 76: 6
Time-interval 77: 2
Time-interval 78: 5
Time-interval 79: 5
Time-interval 80: 4
Time-interval 81: 1
Time-interval 82: 4
Time-interval 83: 1
Time-interval 84: 3
Time-interval 85: 1
Time-interval 86: 2
Time-interval 87: 3
Time-interval 88: 2
Time-interval 89: 5
Time-interval 90: 2
Time-interval 91: 3
Time-interval 92: 2
Time-interval 93: 4
Time-interval 94: 4
Time-interval 95: 2
Time-interval 96: 3
Time-interval 97: 3
Time-interval 98: 2
Time-interval 99: 4
Time-interval 100: 3
Time-interval 101: 3
Time-interval 102: 1
Time-interval 103: 2
Time-interval 104: 3
Time-interval 105: 2
Time-interval 106: 1
Time-interval 107: 3
Time-interval 108: 2
Time-interval 109: 3
Time-interval 110: 0
Time-interval 111: 7
Time-interval 112: 3
Time-interval 113: 7
Time-interval 114: 3
Time-interval 115: 3
Time-interval 116: 4
Time-interval 117: 2
Time-interval 118: 4
Time-interval 119: 3
Time-interval 120: 4
