-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: Medium
Daytime: Morning
Iteration: 1
Look-ahead time: 60.0 sec
Execution time: -12904 msec
-------------------------------------
Time-interval 1: 3
Time-interval 2: 6
Time-interval 3: 2
Time-interval 4: 2
Time-interval 5: 1
Time-interval 6: 3
Time-interval 7: 4
Time-interval 8: 3
Time-interval 9: 4
Time-interval 10: 5
Time-interval 11: 2
Time-interval 12: 2
Time-interval 13: 5
Time-interval 14: 4
Time-interval 15: 3
Time-interval 16: 2
Time-interval 17: 4
Time-interval 18: 4
Time-interval 19: 3
Time-interval 20: 1
Time-interval 21: 4
Time-interval 22: 2
Time-interval 23: 5
Time-interval 24: 1
Time-interval 25: 1
Time-interval 26: 4
Time-interval 27: 2
Time-interval 28: 4
Time-interval 29: 4
Time-interval 30: 4
Time-interval 31: 6
Time-interval 32: 8
Time-interval 33: 2
Time-interval 34: 2
Time-interval 35: 4
Time-interval 36: 5
Time-interval 37: 3
Time-interval 38: 2
Time-interval 39: 2
Time-interval 40: 2
Time-interval 41: 3
Time-interval 42: 2
Time-interval 43: 3
Time-interval 44: 7
Time-interval 45: 5
Time-interval 46: 1
Time-interval 47: 2
Time-interval 48: 4
Time-interval 49: 1
Time-interval 50: 2
Time-interval 51: 2
Time-interval 52: 2
Time-interval 53: 4
Time-interval 54: 4
Time-interval 55: 6
Time-interval 56: 6
Time-interval 57: 2
Time-interval 58: 4
Time-interval 59: 4
Time-interval 60: 7
Time-interval 61: 3
Time-interval 62: 5
Time-interval 63: 5
Time-interval 64: 4
Time-interval 65: 1
Time-interval 66: 2
Time-interval 67: 3
Time-interval 68: 6
Time-interval 69: 2
Time-interval 70: 2
Time-interval 71: 5
Time-interval 72: 2
Time-interval 73: 4
Time-interval 74: 7
Time-interval 75: 1
Time-interval 76: 2
Time-interval 77: 5
Time-interval 78: 6
Time-interval 79: 4
Time-interval 80: 4
Time-interval 81: 2
Time-interval 82: 1
Time-interval 83: 2
Time-interval 84: 3
Time-interval 85: 5
Time-interval 86: 6
Time-interval 87: 6
Time-interval 88: 3
Time-interval 89: 7
Time-interval 90: 0
Time-interval 91: 2
Time-interval 92: 5
Time-interval 93: 6
Time-interval 94: 2
Time-interval 95: 2
Time-interval 96: 2
Time-interval 97: 4
Time-interval 98: 4
Time-interval 99: 7
Time-interval 100: 4
Time-interval 101: 1
Time-interval 102: 3
Time-interval 103: 3
Time-interval 104: 2
Time-interval 105: 0
Time-interval 106: 0
Time-interval 107: 3
Time-interval 108: 1
Time-interval 109: 3
Time-interval 110: 5
Time-interval 111: 9
Time-interval 112: 4
Time-interval 113: 2
Time-interval 114: 5
Time-interval 115: 1
Time-interval 116: 3
Time-interval 117: 3
Time-interval 118: 1
Time-interval 119: 3
Time-interval 120: 3
