-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: Medium
Daytime: Morning
Iteration: 2
Look-ahead time: 60.0 sec
Execution time: -9486 msec
-------------------------------------
Time-interval 1: 1
Time-interval 2: 2
Time-interval 3: 6
Time-interval 4: 2
Time-interval 5: 1
Time-interval 6: 4
Time-interval 7: 3
Time-interval 8: 4
Time-interval 9: 2
Time-interval 10: 1
Time-interval 11: 5
Time-interval 12: 2
Time-interval 13: 2
Time-interval 14: 4
Time-interval 15: 5
Time-interval 16: 2
Time-interval 17: 1
Time-interval 18: 1
Time-interval 19: 5
Time-interval 20: 2
Time-interval 21: 4
Time-interval 22: 0
Time-interval 23: 7
Time-interval 24: 4
Time-interval 25: 1
Time-interval 26: 4
Time-interval 27: 4
Time-interval 28: 0
Time-interval 29: 5
Time-interval 30: 4
Time-interval 31: 5
Time-interval 32: 3
Time-interval 33: 4
Time-interval 34: 2
Time-interval 35: 5
Time-interval 36: 2
Time-interval 37: 4
Time-interval 38: 5
Time-interval 39: 2
Time-interval 40: 4
Time-interval 41: 3
Time-interval 42: 4
Time-interval 43: 6
Time-interval 44: 3
Time-interval 45: 1
Time-interval 46: 3
Time-interval 47: 3
Time-interval 48: 2
Time-interval 49: 3
Time-interval 50: 6
Time-interval 51: 4
Time-interval 52: 3
Time-interval 53: 5
Time-interval 54: 2
Time-interval 55: 3
Time-interval 56: 2
Time-interval 57: 3
Time-interval 58: 5
Time-interval 59: 5
Time-interval 60: 5
Time-interval 61: 8
Time-interval 62: 3
Time-interval 63: 5
Time-interval 64: 3
Time-interval 65: 4
Time-interval 66: 4
Time-interval 67: 4
Time-interval 68: 3
Time-interval 69: 3
Time-interval 70: 6
Time-interval 71: 8
Time-interval 72: 3
Time-interval 73: 4
Time-interval 74: 2
Time-interval 75: 8
Time-interval 76: 4
Time-interval 77: 2
Time-interval 78: 5
Time-interval 79: 3
Time-interval 80: 6
Time-interval 81: 4
Time-interval 82: 6
Time-interval 83: 1
Time-interval 84: 5
Time-interval 85: 3
Time-interval 86: 2
Time-interval 87: 3
Time-interval 88: 5
Time-interval 89: 4
Time-interval 90: 0
Time-interval 91: 1
Time-interval 92: 4
Time-interval 93: 3
Time-interval 94: 4
Time-interval 95: 4
Time-interval 96: 7
Time-interval 97: 7
Time-interval 98: 1
Time-interval 99: 2
Time-interval 100: 3
Time-interval 101: 1
Time-interval 102: 2
Time-interval 103: 6
Time-interval 104: 4
Time-interval 105: 4
Time-interval 106: 2
Time-interval 107: 6
Time-interval 108: 4
Time-interval 109: 5
Time-interval 110: 3
Time-interval 111: 1
Time-interval 112: 2
Time-interval 113: 2
Time-interval 114: 1
Time-interval 115: 2
Time-interval 116: 1
Time-interval 117: 1
Time-interval 118: 2
Time-interval 119: 2
Time-interval 120: 3
17598
