-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: Medium
Daytime: Morning
Iteration: 2
Look-ahead time: 15.0 sec
Execution time: -12757 msec
-------------------------------------
Time-interval 1: 7
Time-interval 2: 6
Time-interval 3: 4
Time-interval 4: 7
Time-interval 5: 6
Time-interval 6: 4
Time-interval 7: 10
Time-interval 8: 10
Time-interval 9: 6
Time-interval 10: 7
Time-interval 11: 1
Time-interval 12: 12
Time-interval 13: 4
Time-interval 14: 5
Time-interval 15: 3
Time-interval 16: 4
Time-interval 17: 6
Time-interval 18: 3
Time-interval 19: 6
Time-interval 20: 4
Time-interval 21: 4
Time-interval 22: 12
Time-interval 23: 7
Time-interval 24: 5
Time-interval 25: 5
Time-interval 26: 4
Time-interval 27: 2
Time-interval 28: 6
Time-interval 29: 11
Time-interval 30: 5
Time-interval 31: 10
Time-interval 32: 7
Time-interval 33: 2
Time-interval 34: 7
Time-interval 35: 4
Time-interval 36: 5
Time-interval 37: 3
Time-interval 38: 8
Time-interval 39: 3
Time-interval 40: 6
Time-interval 41: 7
Time-interval 42: 9
Time-interval 43: 8
Time-interval 44: 6
Time-interval 45: 4
Time-interval 46: 3
Time-interval 47: 10
Time-interval 48: 7
Time-interval 49: 2
Time-interval 50: 2
Time-interval 51: 6
Time-interval 52: 4
Time-interval 53: 5
Time-interval 54: 6
Time-interval 55: 7
Time-interval 56: 3
Time-interval 57: 7
Time-interval 58: 4
Time-interval 59: 5
Time-interval 60: 1
Time-interval 61: 5
Time-interval 62: 5
Time-interval 63: 5
Time-interval 64: 2
Time-interval 65: 6
Time-interval 66: 0
Time-interval 67: 9
Time-interval 68: 5
Time-interval 69: 5
Time-interval 70: 7
Time-interval 71: 6
Time-interval 72: 2
Time-interval 73: 8
Time-interval 74: 7
Time-interval 75: 8
Time-interval 76: 6
Time-interval 77: 9
Time-interval 78: 4
Time-interval 79: 6
Time-interval 80: 5
Time-interval 81: 10
Time-interval 82: 5
Time-interval 83: 8
Time-interval 84: 9
Time-interval 85: 9
Time-interval 86: 7
Time-interval 87: 4
Time-interval 88: 6
Time-interval 89: 5
Time-interval 90: 4
Time-interval 91: 3
Time-interval 92: 9
Time-interval 93: 6
Time-interval 94: 5
Time-interval 95: 6
Time-interval 96: 12
Time-interval 97: 4
Time-interval 98: 8
Time-interval 99: 6
Time-interval 100: 9
Time-interval 101: 7
Time-interval 102: 11
Time-interval 103: 5
Time-interval 104: 3
Time-interval 105: 13
Time-interval 106: 5
Time-interval 107: 5
Time-interval 108: 8
Time-interval 109: 10
Time-interval 110: 6
Time-interval 111: 10
Time-interval 112: 10
Time-interval 113: 7
Time-interval 114: 5
Time-interval 115: 6
Time-interval 116: 5
Time-interval 117: 2
Time-interval 118: 5
Time-interval 119: 5
Time-interval 120: 0
