-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: High
Daytime: Evening
Iteration: 2
Look-ahead time: 300.0 sec
Execution time: -21361 msec
-------------------------------------
Time-interval 1: 7
Time-interval 2: 9
Time-interval 3: 10
Time-interval 4: 9
Time-interval 5: 9
Time-interval 6: 6
Time-interval 7: 11
Time-interval 8: 7
Time-interval 9: 7
Time-interval 10: 8
Time-interval 11: 10
Time-interval 12: 10
Time-interval 13: 8
Time-interval 14: 9
Time-interval 15: 11
Time-interval 16: 12
Time-interval 17: 11
Time-interval 18: 1
Time-interval 19: 6
Time-interval 20: 9
Time-interval 21: 10
Time-interval 22: 4
Time-interval 23: 4
Time-interval 24: 7
Time-interval 25: 11
Time-interval 26: 13
Time-interval 27: 15
Time-interval 28: 9
Time-interval 29: 8
Time-interval 30: 10
Time-interval 31: 5
Time-interval 32: 10
Time-interval 33: 10
Time-interval 34: 4
Time-interval 35: 8
Time-interval 36: 3
Time-interval 37: 6
Time-interval 38: 9
Time-interval 39: 9
Time-interval 40: 9
Time-interval 41: 8
Time-interval 42: 11
Time-interval 43: 10
Time-interval 44: 12
Time-interval 45: 6
Time-interval 46: 12
Time-interval 47: 16
Time-interval 48: 6
Time-interval 49: 11
Time-interval 50: 8
Time-interval 51: 7
Time-interval 52: 5
Time-interval 53: 12
Time-interval 54: 16
Time-interval 55: 5
Time-interval 56: 12
Time-interval 57: 10
Time-interval 58: 6
Time-interval 59: 11
Time-interval 60: 6
Time-interval 61: 15
Time-interval 62: 10
Time-interval 63: 9
Time-interval 64: 6
Time-interval 65: 10
Time-interval 66: 7
Time-interval 67: 11
Time-interval 68: 14
Time-interval 69: 15
Time-interval 70: 10
Time-interval 71: 13
Time-interval 72: 15
Time-interval 73: 13
Time-interval 74: 16
Time-interval 75: 18
Time-interval 76: 15
Time-interval 77: 18
Time-interval 78: 12
Time-interval 79: 14
Time-interval 80: 13
Time-interval 81: 16
Time-interval 82: 14
Time-interval 83: 13
Time-interval 84: 12
Time-interval 85: 8
Time-interval 86: 17
Time-interval 87: 14
Time-interval 88: 13
Time-interval 89: 16
Time-interval 90: 9
Time-interval 91: 14
Time-interval 92: 10
Time-interval 93: 12
Time-interval 94: 13
Time-interval 95: 7
Time-interval 96: 13
Time-interval 97: 13
Time-interval 98: 8
Time-interval 99: 21
Time-interval 100: 15
Time-interval 101: 17
Time-interval 102: 19
Time-interval 103: 14
Time-interval 104: 11
Time-interval 105: 13
Time-interval 106: 16
Time-interval 107: 18
Time-interval 108: 13
Time-interval 109: 13
Time-interval 110: 14
Time-interval 111: 12
Time-interval 112: 18
Time-interval 113: 23
Time-interval 114: 24
Time-interval 115: 20
Time-interval 116: 17
Time-interval 117: 20
Time-interval 118: 17
Time-interval 119: 10
Time-interval 120: 16
21955
