-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: High
Daytime: Evening
Iteration: 1
Look-ahead time: 60.0 sec
Execution time: -18745 msec
-------------------------------------
Time-interval 1: 4
Time-interval 2: 5
Time-interval 3: 3
Time-interval 4: 5
Time-interval 5: 3
Time-interval 6: 4
Time-interval 7: 7
Time-interval 8: 4
Time-interval 9: 6
Time-interval 10: 5
Time-interval 11: 6
Time-interval 12: 7
Time-interval 13: 11
Time-interval 14: 10
Time-interval 15: 8
Time-interval 16: 3
Time-interval 17: 8
Time-interval 18: 12
Time-interval 19: 6
Time-interval 20: 5
Time-interval 21: 11
Time-interval 22: 9
Time-interval 23: 11
Time-interval 24: 9
Time-interval 25: 3
Time-interval 26: 11
Time-interval 27: 9
Time-interval 28: 8
Time-interval 29: 8
Time-interval 30: 8
Time-interval 31: 9
Time-interval 32: 8
Time-interval 33: 9
Time-interval 34: 10
Time-interval 35: 9
Time-interval 36: 15
Time-interval 37: 10
Time-interval 38: 10
Time-interval 39: 7
Time-interval 40: 12
Time-interval 41: 10
Time-interval 42: 11
Time-interval 43: 9
Time-interval 44: 8
Time-interval 45: 10
Time-interval 46: 13
Time-interval 47: 10
Time-interval 48: 13
Time-interval 49: 12
Time-interval 50: 8
Time-interval 51: 11
Time-interval 52: 13
Time-interval 53: 11
Time-interval 54: 17
Time-interval 55: 11
Time-interval 56: 11
Time-interval 57: 13
Time-interval 58: 6
Time-interval 59: 18
Time-interval 60: 16
Time-interval 61: 18
Time-interval 62: 16
Time-interval 63: 15
Time-interval 64: 22
Time-interval 65: 15
Time-interval 66: 18
Time-interval 67: 23
Time-interval 68: 20
Time-interval 69: 12
Time-interval 70: 13
Time-interval 71: 13
Time-interval 72: 18
Time-interval 73: 30
Time-interval 74: 24
Time-interval 75: 18
Time-interval 76: 22
Time-interval 77: 21
Time-interval 78: 18
Time-interval 79: 21
Time-interval 80: 19
Time-interval 81: 22
Time-interval 82: 21
Time-interval 83: 18
Time-interval 84: 19
Time-interval 85: 13
Time-interval 86: 20
Time-interval 87: 32
Time-interval 88: 25
Time-interval 89: 19
Time-interval 90: 30
Time-interval 91: 28
Time-interval 92: 36
Time-interval 93: 27
Time-interval 94: 26
Time-interval 95: 25
Time-interval 96: 24
Time-interval 97: 32
Time-interval 98: 38
Time-interval 99: 28
Time-interval 100: 28
Time-interval 101: 29
Time-interval 102: 28
Time-interval 103: 39
Time-interval 104: 39
Time-interval 105: 29
Time-interval 106: 35
Time-interval 107: 31
Time-interval 108: 39
Time-interval 109: 31
Time-interval 110: 34
Time-interval 111: 33
Time-interval 112: 31
Time-interval 113: 39
Time-interval 114: 34
Time-interval 115: 47
Time-interval 116: 35
Time-interval 117: 36
Time-interval 118: 35
Time-interval 119: 44
Time-interval 120: 33
21784
