-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: High
Daytime: Evening
Iteration: 2
Look-ahead time: 90.0 sec
Execution time: -28505 msec
-------------------------------------
Time-interval 1: 25
Time-interval 2: 14
Time-interval 3: 25
Time-interval 4: 17
Time-interval 5: 17
Time-interval 6: 28
Time-interval 7: 18
Time-interval 8: 24
Time-interval 9: 20
Time-interval 10: 23
Time-interval 11: 20
Time-interval 12: 31
Time-interval 13: 21
Time-interval 14: 23
Time-interval 15: 22
Time-interval 16: 19
Time-interval 17: 15
Time-interval 18: 31
Time-interval 19: 17
Time-interval 20: 13
Time-interval 21: 17
Time-interval 22: 17
Time-interval 23: 16
Time-interval 24: 29
Time-interval 25: 24
Time-interval 26: 30
Time-interval 27: 21
Time-interval 28: 32
Time-interval 29: 32
Time-interval 30: 25
Time-interval 31: 24
Time-interval 32: 25
Time-interval 33: 25
Time-interval 34: 19
Time-interval 35: 21
Time-interval 36: 18
Time-interval 37: 18
Time-interval 38: 18
Time-interval 39: 18
Time-interval 40: 25
Time-interval 41: 24
Time-interval 42: 28
Time-interval 43: 24
Time-interval 44: 29
Time-interval 45: 37
Time-interval 46: 29
Time-interval 47: 36
Time-interval 48: 32
Time-interval 49: 29
Time-interval 50: 21
Time-interval 51: 27
Time-interval 52: 29
Time-interval 53: 35
Time-interval 54: 39
Time-interval 55: 32
Time-interval 56: 25
Time-interval 57: 35
Time-interval 58: 32
Time-interval 59: 40
Time-interval 60: 39
Time-interval 61: 28
Time-interval 62: 36
Time-interval 63: 36
Time-interval 64: 28
Time-interval 65: 29
Time-interval 66: 45
Time-interval 67: 37
Time-interval 68: 36
Time-interval 69: 32
Time-interval 70: 33
Time-interval 71: 39
Time-interval 72: 42
Time-interval 73: 33
Time-interval 74: 41
Time-interval 75: 49
Time-interval 76: 34
Time-interval 77: 49
Time-interval 78: 34
Time-interval 79: 44
Time-interval 80: 48
Time-interval 81: 48
Time-interval 82: 42
Time-interval 83: 53
Time-interval 84: 45
Time-interval 85: 50
Time-interval 86: 40
Time-interval 87: 45
Time-interval 88: 33
Time-interval 89: 52
Time-interval 90: 41
Time-interval 91: 47
Time-interval 92: 56
Time-interval 93: 56
Time-interval 94: 45
Time-interval 95: 44
Time-interval 96: 51
Time-interval 97: 44
Time-interval 98: 48
Time-interval 99: 43
Time-interval 100: 51
Time-interval 101: 53
Time-interval 102: 40
Time-interval 103: 51
Time-interval 104: 65
Time-interval 105: 39
Time-interval 106: 30
Time-interval 107: 57
Time-interval 108: 44
Time-interval 109: 65
Time-interval 110: 46
Time-interval 111: 51
Time-interval 112: 50
Time-interval 113: 51
Time-interval 114: 66
Time-interval 115: 54
Time-interval 116: 58
Time-interval 117: 51
Time-interval 118: 54
Time-interval 119: 57
Time-interval 120: 64
