-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: High
Daytime: Evening
Iteration: 1
Look-ahead time: 300.0 sec
Execution time: -23477 msec
-------------------------------------
Time-interval 1: 14
Time-interval 2: 6
Time-interval 3: 5
Time-interval 4: 8
Time-interval 5: 12
Time-interval 6: 9
Time-interval 7: 6
Time-interval 8: 7
Time-interval 9: 4
Time-interval 10: 7
Time-interval 11: 10
Time-interval 12: 4
Time-interval 13: 3
Time-interval 14: 3
Time-interval 15: 9
Time-interval 16: 5
Time-interval 17: 11
Time-interval 18: 0
Time-interval 19: 5
Time-interval 20: 3
Time-interval 21: 8
Time-interval 22: 4
Time-interval 23: 6
Time-interval 24: 3
Time-interval 25: 7
Time-interval 26: 7
Time-interval 27: 8
Time-interval 28: 7
Time-interval 29: 10
Time-interval 30: 11
Time-interval 31: 9
Time-interval 32: 10
Time-interval 33: 9
Time-interval 34: 5
Time-interval 35: 7
Time-interval 36: 11
Time-interval 37: 9
Time-interval 38: 7
Time-interval 39: 9
Time-interval 40: 8
Time-interval 41: 10
Time-interval 42: 5
Time-interval 43: 4
Time-interval 44: 7
Time-interval 45: 5
Time-interval 46: 9
Time-interval 47: 7
Time-interval 48: 4
Time-interval 49: 10
Time-interval 50: 14
Time-interval 51: 7
Time-interval 52: 8
Time-interval 53: 12
Time-interval 54: 8
Time-interval 55: 9
Time-interval 56: 12
Time-interval 57: 4
Time-interval 58: 13
Time-interval 59: 10
Time-interval 60: 13
Time-interval 61: 6
Time-interval 62: 6
Time-interval 63: 10
Time-interval 64: 10
Time-interval 65: 7
Time-interval 66: 7
Time-interval 67: 11
Time-interval 68: 8
Time-interval 69: 7
Time-interval 70: 9
Time-interval 71: 7
Time-interval 72: 10
Time-interval 73: 17
Time-interval 74: 9
Time-interval 75: 8
Time-interval 76: 3
Time-interval 77: 10
Time-interval 78: 11
Time-interval 79: 11
Time-interval 80: 6
Time-interval 81: 7
Time-interval 82: 12
Time-interval 83: 16
Time-interval 84: 8
Time-interval 85: 10
Time-interval 86: 8
Time-interval 87: 6
Time-interval 88: 13
Time-interval 89: 11
Time-interval 90: 14
Time-interval 91: 8
Time-interval 92: 10
Time-interval 93: 6
Time-interval 94: 11
Time-interval 95: 8
Time-interval 96: 12
Time-interval 97: 14
Time-interval 98: 13
Time-interval 99: 13
Time-interval 100: 17
Time-interval 101: 11
Time-interval 102: 9
Time-interval 103: 15
Time-interval 104: 11
Time-interval 105: 12
Time-interval 106: 5
Time-interval 107: 9
Time-interval 108: 11
Time-interval 109: 20
Time-interval 110: 17
Time-interval 111: 18
Time-interval 112: 13
Time-interval 113: 17
Time-interval 114: 15
Time-interval 115: 21
Time-interval 116: 17
Time-interval 117: 17
Time-interval 118: 10
Time-interval 119: 10
Time-interval 120: 19
