-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: Low
Daytime: Lunch
Iteration: 2
Look-ahead time: 300.0 sec
Execution time: -5627 msec
-------------------------------------
Time-interval 1: 2
Time-interval 2: 4
Time-interval 3: 9
Time-interval 4: 7
Time-interval 5: 4
Time-interval 6: 1
Time-interval 7: 2
Time-interval 8: 2
Time-interval 9: 3
Time-interval 10: 4
Time-interval 11: 3
Time-interval 12: 0
Time-interval 13: 3
Time-interval 14: 2
Time-interval 15: 2
Time-interval 16: 1
Time-interval 17: 3
Time-interval 18: 3
Time-interval 19: 2
Time-interval 20: 1
Time-interval 21: 2
Time-interval 22: 2
Time-interval 23: 5
Time-interval 24: 1
Time-interval 25: 5
Time-interval 26: 2
Time-interval 27: 3
Time-interval 28: 1
Time-interval 29: 2
Time-interval 30: 2
Time-interval 31: 4
Time-interval 32: 1
Time-interval 33: 2
Time-interval 34: 3
Time-interval 35: 4
Time-interval 36: 2
Time-interval 37: 0
Time-interval 38: 2
Time-interval 39: 5
Time-interval 40: 8
Time-interval 41: 5
Time-interval 42: 4
Time-interval 43: 2
Time-interval 44: 4
Time-interval 45: 3
Time-interval 46: 2
Time-interval 47: 5
Time-interval 48: 7
Time-interval 49: 3
Time-interval 50: 2
Time-interval 51: 3
Time-interval 52: 3
Time-interval 53: 1
Time-interval 54: 5
Time-interval 55: 0
Time-interval 56: 3
Time-interval 57: 2
Time-interval 58: 3
Time-interval 59: 3
Time-interval 60: 1
Time-interval 61: 3
Time-interval 62: 1
Time-interval 63: 3
Time-interval 64: 1
Time-interval 65: 3
Time-interval 66: 7
Time-interval 67: 7
Time-interval 68: 5
Time-interval 69: 3
Time-interval 70: 0
Time-interval 71: 6
Time-interval 72: 6
Time-interval 73: 5
Time-interval 74: 7
Time-interval 75: 4
Time-interval 76: 2
Time-interval 77: 3
Time-interval 78: 7
Time-interval 79: 5
Time-interval 80: 4
Time-interval 81: 5
Time-interval 82: 0
Time-interval 83: 3
Time-interval 84: 4
Time-interval 85: 2
Time-interval 86: 1
Time-interval 87: 2
Time-interval 88: 4
Time-interval 89: 6
Time-interval 90: 1
Time-interval 91: 6
Time-interval 92: 9
Time-interval 93: 2
Time-interval 94: 0
Time-interval 95: 4
Time-interval 96: 3
Time-interval 97: 2
Time-interval 98: 7
Time-interval 99: 2
Time-interval 100: 1
Time-interval 101: 4
Time-interval 102: 1
Time-interval 103: 2
Time-interval 104: 8
Time-interval 105: 2
Time-interval 106: 2
Time-interval 107: 3
Time-interval 108: 3
Time-interval 109: 4
Time-interval 110: 6
Time-interval 111: 4
Time-interval 112: 2
Time-interval 113: 2
Time-interval 114: 1
Time-interval 115: 5
Time-interval 116: 5
Time-interval 117: 9
Time-interval 118: 4
Time-interval 119: 1
Time-interval 120: 0
13864
