-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: UltraHigh
Daytime: Evening
Iteration: 1
Look-ahead time: 300.0 sec
Execution time: -29791 msec
-------------------------------------
Time-interval 1: 16
Time-interval 2: 14
Time-interval 3: 17
Time-interval 4: 5
Time-interval 5: 8
Time-interval 6: 13
Time-interval 7: 6
Time-interval 8: 6
Time-interval 9: 13
Time-interval 10: 8
Time-interval 11: 15
Time-interval 12: 12
Time-interval 13: 13
Time-interval 14: 13
Time-interval 15: 15
Time-interval 16: 12
Time-interval 17: 13
Time-interval 18: 19
Time-interval 19: 17
Time-interval 20: 8
Time-interval 21: 7
Time-interval 22: 12
Time-interval 23: 11
Time-interval 24: 11
Time-interval 25: 14
Time-interval 26: 8
Time-interval 27: 6
Time-interval 28: 9
Time-interval 29: 11
Time-interval 30: 7
Time-interval 31: 11
Time-interval 32: 6
Time-interval 33: 16
Time-interval 34: 10
Time-interval 35: 14
Time-interval 36: 12
Time-interval 37: 9
Time-interval 38: 10
Time-interval 39: 10
Time-interval 40: 16
Time-interval 41: 11
Time-interval 42: 10
Time-interval 43: 10
Time-interval 44: 17
Time-interval 45: 14
Time-interval 46: 14
Time-interval 47: 6
Time-interval 48: 13
Time-interval 49: 14
Time-interval 50: 13
Time-interval 51: 10
Time-interval 52: 23
Time-interval 53: 14
Time-interval 54: 13
Time-interval 55: 17
Time-interval 56: 20
Time-interval 57: 22
Time-interval 58: 13
Time-interval 59: 16
Time-interval 60: 11
Time-interval 61: 9
Time-interval 62: 8
Time-interval 63: 9
Time-interval 64: 8
Time-interval 65: 17
Time-interval 66: 11
Time-interval 67: 9
Time-interval 68: 7
Time-interval 69: 14
Time-interval 70: 8
Time-interval 71: 14
Time-interval 72: 8
Time-interval 73: 16
Time-interval 74: 14
Time-interval 75: 15
Time-interval 76: 17
Time-interval 77: 14
Time-interval 78: 27
Time-interval 79: 17
Time-interval 80: 12
Time-interval 81: 11
Time-interval 82: 13
Time-interval 83: 8
Time-interval 84: 10
Time-interval 85: 17
Time-interval 86: 5
Time-interval 87: 21
Time-interval 88: 12
Time-interval 89: 7
Time-interval 90: 14
Time-interval 91: 10
Time-interval 92: 9
Time-interval 93: 12
Time-interval 94: 16
Time-interval 95: 14
Time-interval 96: 14
Time-interval 97: 23
Time-interval 98: 13
Time-interval 99: 18
Time-interval 100: 14
Time-interval 101: 13
Time-interval 102: 18
Time-interval 103: 9
Time-interval 104: 18
Time-interval 105: 19
Time-interval 106: 9
Time-interval 107: 15
Time-interval 108: 10
Time-interval 109: 12
Time-interval 110: 13
Time-interval 111: 12
Time-interval 112: 16
Time-interval 113: 16
Time-interval 114: 10
Time-interval 115: 13
Time-interval 116: 15
Time-interval 117: 18
Time-interval 118: 19
Time-interval 119: 12
Time-interval 120: 12
25570
