-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: UltraHigh
Daytime: Evening
Iteration: 1
Look-ahead time: 90.0 sec
Execution time: -66304 msec
-------------------------------------
Time-interval 1: 20
Time-interval 2: 29
Time-interval 3: 28
Time-interval 4: 23
Time-interval 5: 27
Time-interval 6: 18
Time-interval 7: 29
Time-interval 8: 29
Time-interval 9: 27
Time-interval 10: 21
Time-interval 11: 21
Time-interval 12: 32
Time-interval 13: 26
Time-interval 14: 30
Time-interval 15: 23
Time-interval 16: 28
Time-interval 17: 24
Time-interval 18: 26
Time-interval 19: 20
Time-interval 20: 33
Time-interval 21: 17
Time-interval 22: 28
Time-interval 23: 24
Time-interval 24: 22
Time-interval 25: 34
Time-interval 26: 25
Time-interval 27: 29
Time-interval 28: 30
Time-interval 29: 19
Time-interval 30: 22
Time-interval 31: 28
Time-interval 32: 32
Time-interval 33: 24
Time-interval 34: 27
Time-interval 35: 27
Time-interval 36: 30
Time-interval 37: 38
Time-interval 38: 28
Time-interval 39: 38
Time-interval 40: 25
Time-interval 41: 22
Time-interval 42: 22
Time-interval 43: 38
Time-interval 44: 31
Time-interval 45: 31
Time-interval 46: 26
Time-interval 47: 24
Time-interval 48: 33
Time-interval 49: 19
Time-interval 50: 30
Time-interval 51: 28
Time-interval 52: 31
Time-interval 53: 29
Time-interval 54: 33
Time-interval 55: 24
Time-interval 56: 43
Time-interval 57: 25
Time-interval 58: 44
Time-interval 59: 34
Time-interval 60: 28
Time-interval 61: 24
Time-interval 62: 36
Time-interval 63: 39
Time-interval 64: 38
Time-interval 65: 31
Time-interval 66: 29
Time-interval 67: 38
Time-interval 68: 36
Time-interval 69: 39
Time-interval 70: 47
Time-interval 71: 27
Time-interval 72: 36
Time-interval 73: 42
Time-interval 74: 35
Time-interval 75: 42
Time-interval 76: 31
Time-interval 77: 43
Time-interval 78: 32
Time-interval 79: 30
Time-interval 80: 33
Time-interval 81: 38
Time-interval 82: 34
Time-interval 83: 32
Time-interval 84: 44
Time-interval 85: 45
Time-interval 86: 40
Time-interval 87: 36
Time-interval 88: 34
Time-interval 89: 37
Time-interval 90: 42
Time-interval 91: 42
Time-interval 92: 40
Time-interval 93: 43
Time-interval 94: 38
Time-interval 95: 36
Time-interval 96: 48
Time-interval 97: 40
Time-interval 98: 50
Time-interval 99: 28
Time-interval 100: 36
Time-interval 101: 43
Time-interval 102: 31
Time-interval 103: 37
Time-interval 104: 37
Time-interval 105: 54
Time-interval 106: 55
Time-interval 107: 45
Time-interval 108: 41
Time-interval 109: 37
Time-interval 110: 45
Time-interval 111: 47
Time-interval 112: 40
Time-interval 113: 41
Time-interval 114: 46
Time-interval 115: 51
Time-interval 116: 52
Time-interval 117: 41
Time-interval 118: 54
Time-interval 119: 51
Time-interval 120: 44
25570
