-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: UltraHigh
Daytime: Evening
Iteration: 2
Look-ahead time: 15.0 sec
Execution time: -41019 msec
-------------------------------------
Time-interval 1: 15
Time-interval 2: 15
Time-interval 3: 10
Time-interval 4: 9
Time-interval 5: 15
Time-interval 6: 12
Time-interval 7: 14
Time-interval 8: 14
Time-interval 9: 11
Time-interval 10: 15
Time-interval 11: 16
Time-interval 12: 17
Time-interval 13: 12
Time-interval 14: 15
Time-interval 15: 13
Time-interval 16: 12
Time-interval 17: 19
Time-interval 18: 9
Time-interval 19: 19
Time-interval 20: 23
Time-interval 21: 14
Time-interval 22: 16
Time-interval 23: 13
Time-interval 24: 25
Time-interval 25: 11
Time-interval 26: 14
Time-interval 27: 16
Time-interval 28: 15
Time-interval 29: 13
Time-interval 30: 11
Time-interval 31: 11
Time-interval 32: 19
Time-interval 33: 23
Time-interval 34: 10
Time-interval 35: 16
Time-interval 36: 21
Time-interval 37: 13
Time-interval 38: 18
Time-interval 39: 18
Time-interval 40: 15
Time-interval 41: 17
Time-interval 42: 18
Time-interval 43: 22
Time-interval 44: 12
Time-interval 45: 12
Time-interval 46: 14
Time-interval 47: 13
Time-interval 48: 19
Time-interval 49: 27
Time-interval 50: 15
Time-interval 51: 11
Time-interval 52: 18
Time-interval 53: 23
Time-interval 54: 12
Time-interval 55: 18
Time-interval 56: 18
Time-interval 57: 28
Time-interval 58: 17
Time-interval 59: 21
Time-interval 60: 20
Time-interval 61: 19
Time-interval 62: 17
Time-interval 63: 25
Time-interval 64: 19
Time-interval 65: 14
Time-interval 66: 18
Time-interval 67: 18
Time-interval 68: 19
Time-interval 69: 19
Time-interval 70: 22
Time-interval 71: 21
Time-interval 72: 24
Time-interval 73: 31
Time-interval 74: 18
Time-interval 75: 31
Time-interval 76: 27
Time-interval 77: 21
Time-interval 78: 21
Time-interval 79: 19
Time-interval 80: 23
Time-interval 81: 27
Time-interval 82: 29
Time-interval 83: 26
Time-interval 84: 24
Time-interval 85: 22
Time-interval 86: 25
Time-interval 87: 21
Time-interval 88: 30
Time-interval 89: 26
Time-interval 90: 21
Time-interval 91: 28
Time-interval 92: 28
Time-interval 93: 28
Time-interval 94: 26
Time-interval 95: 25
Time-interval 96: 32
Time-interval 97: 24
Time-interval 98: 23
Time-interval 99: 21
Time-interval 100: 29
Time-interval 101: 22
Time-interval 102: 27
Time-interval 103: 27
Time-interval 104: 27
Time-interval 105: 29
Time-interval 106: 37
Time-interval 107: 37
Time-interval 108: 35
Time-interval 109: 27
Time-interval 110: 24
Time-interval 111: 33
Time-interval 112: 32
Time-interval 113: 33
Time-interval 114: 26
Time-interval 115: 30
Time-interval 116: 32
Time-interval 117: 31
Time-interval 118: 25
Time-interval 119: 22
Time-interval 120: 19
