-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: UltraHigh
Daytime: Evening
Iteration: 1
Look-ahead time: 300.0 sec
Execution time: -39123 msec
-------------------------------------
Time-interval 1: 16
Time-interval 2: 13
Time-interval 3: 13
Time-interval 4: 7
Time-interval 5: 7
Time-interval 6: 14
Time-interval 7: 9
Time-interval 8: 5
Time-interval 9: 13
Time-interval 10: 9
Time-interval 11: 11
Time-interval 12: 12
Time-interval 13: 13
Time-interval 14: 15
Time-interval 15: 14
Time-interval 16: 13
Time-interval 17: 12
Time-interval 18: 18
Time-interval 19: 14
Time-interval 20: 10
Time-interval 21: 8
Time-interval 22: 12
Time-interval 23: 13
Time-interval 24: 11
Time-interval 25: 12
Time-interval 26: 5
Time-interval 27: 6
Time-interval 28: 9
Time-interval 29: 11
Time-interval 30: 8
Time-interval 31: 10
Time-interval 32: 8
Time-interval 33: 14
Time-interval 34: 11
Time-interval 35: 15
Time-interval 36: 12
Time-interval 37: 8
Time-interval 38: 9
Time-interval 39: 9
Time-interval 40: 12
Time-interval 41: 15
Time-interval 42: 9
Time-interval 43: 11
Time-interval 44: 21
Time-interval 45: 14
Time-interval 46: 15
Time-interval 47: 8
Time-interval 48: 13
Time-interval 49: 12
Time-interval 50: 12
Time-interval 51: 11
Time-interval 52: 18
Time-interval 53: 17
Time-interval 54: 14
Time-interval 55: 15
Time-interval 56: 21
Time-interval 57: 23
Time-interval 58: 15
Time-interval 59: 17
Time-interval 60: 14
Time-interval 61: 11
Time-interval 62: 7
Time-interval 63: 8
Time-interval 64: 9
Time-interval 65: 16
Time-interval 66: 11
Time-interval 67: 6
Time-interval 68: 8
Time-interval 69: 13
Time-interval 70: 8
Time-interval 71: 15
Time-interval 72: 9
Time-interval 73: 14
Time-interval 74: 15
Time-interval 75: 14
Time-interval 76: 18
Time-interval 77: 14
Time-interval 78: 20
Time-interval 79: 18
Time-interval 80: 12
Time-interval 81: 12
Time-interval 82: 12
Time-interval 83: 11
Time-interval 84: 12
Time-interval 85: 16
Time-interval 86: 6
Time-interval 87: 19
Time-interval 88: 12
Time-interval 89: 4
Time-interval 90: 12
Time-interval 91: 13
Time-interval 92: 9
Time-interval 93: 10
Time-interval 94: 16
Time-interval 95: 17
Time-interval 96: 16
Time-interval 97: 18
Time-interval 98: 16
Time-interval 99: 18
Time-interval 100: 13
Time-interval 101: 13
Time-interval 102: 16
Time-interval 103: 7
Time-interval 104: 16
Time-interval 105: 15
Time-interval 106: 11
Time-interval 107: 16
Time-interval 108: 10
Time-interval 109: 11
Time-interval 110: 16
Time-interval 111: 11
Time-interval 112: 17
Time-interval 113: 10
Time-interval 114: 9
Time-interval 115: 15
Time-interval 116: 15
Time-interval 117: 19
Time-interval 118: 19
Time-interval 119: 12
Time-interval 120: 13
