-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: UltraHigh
Daytime: Evening
Iteration: 1
Look-ahead time: 15.0 sec
Execution time: -30562 msec
-------------------------------------
Time-interval 1: 8
Time-interval 2: 15
Time-interval 3: 11
Time-interval 4: 10
Time-interval 5: 15
Time-interval 6: 15
Time-interval 7: 8
Time-interval 8: 13
Time-interval 9: 14
Time-interval 10: 13
Time-interval 11: 7
Time-interval 12: 14
Time-interval 13: 12
Time-interval 14: 14
Time-interval 15: 16
Time-interval 16: 13
Time-interval 17: 15
Time-interval 18: 12
Time-interval 19: 11
Time-interval 20: 14
Time-interval 21: 12
Time-interval 22: 14
Time-interval 23: 14
Time-interval 24: 11
Time-interval 25: 9
Time-interval 26: 9
Time-interval 27: 16
Time-interval 28: 19
Time-interval 29: 14
Time-interval 30: 15
Time-interval 31: 11
Time-interval 32: 17
Time-interval 33: 16
Time-interval 34: 16
Time-interval 35: 25
Time-interval 36: 17
Time-interval 37: 16
Time-interval 38: 13
Time-interval 39: 12
Time-interval 40: 15
Time-interval 41: 25
Time-interval 42: 20
Time-interval 43: 22
Time-interval 44: 18
Time-interval 45: 12
Time-interval 46: 19
Time-interval 47: 10
Time-interval 48: 15
Time-interval 49: 16
Time-interval 50: 17
Time-interval 51: 18
Time-interval 52: 13
Time-interval 53: 17
Time-interval 54: 28
Time-interval 55: 20
Time-interval 56: 30
Time-interval 57: 21
Time-interval 58: 17
Time-interval 59: 19
Time-interval 60: 21
Time-interval 61: 12
Time-interval 62: 15
Time-interval 63: 18
Time-interval 64: 19
Time-interval 65: 23
Time-interval 66: 12
Time-interval 67: 19
Time-interval 68: 24
Time-interval 69: 23
Time-interval 70: 16
Time-interval 71: 13
Time-interval 72: 28
Time-interval 73: 21
Time-interval 74: 19
Time-interval 75: 21
Time-interval 76: 24
Time-interval 77: 20
Time-interval 78: 24
Time-interval 79: 28
Time-interval 80: 19
Time-interval 81: 17
Time-interval 82: 18
Time-interval 83: 22
Time-interval 84: 15
Time-interval 85: 23
Time-interval 86: 25
Time-interval 87: 25
Time-interval 88: 19
Time-interval 89: 19
Time-interval 90: 25
Time-interval 91: 19
Time-interval 92: 17
Time-interval 93: 14
Time-interval 94: 27
Time-interval 95: 29
Time-interval 96: 21
Time-interval 97: 29
Time-interval 98: 18
Time-interval 99: 22
Time-interval 100: 21
Time-interval 101: 18
Time-interval 102: 18
Time-interval 103: 21
Time-interval 104: 31
Time-interval 105: 13
Time-interval 106: 25
Time-interval 107: 11
Time-interval 108: 31
Time-interval 109: 26
Time-interval 110: 34
Time-interval 111: 29
Time-interval 112: 30
Time-interval 113: 13
Time-interval 114: 26
Time-interval 115: 24
Time-interval 116: 20
Time-interval 117: 26
Time-interval 118: 21
Time-interval 119: 33
Time-interval 120: 11
25570
