-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: UltraHigh
Daytime: Evening
Iteration: 2
Look-ahead time: 300.0 sec
Execution time: -39512 msec
-------------------------------------
Time-interval 1: 14
Time-interval 2: 7
Time-interval 3: 16
Time-interval 4: 12
Time-interval 5: 9
Time-interval 6: 19
Time-interval 7: 11
Time-interval 8: 11
Time-interval 9: 14
Time-interval 10: 11
Time-interval 11: 4
Time-interval 12: 13
Time-interval 13: 16
Time-interval 14: 11
Time-interval 15: 8
Time-interval 16: 15
Time-interval 17: 12
Time-interval 18: 12
Time-interval 19: 8
Time-interval 20: 15
Time-interval 21: 15
Time-interval 22: 6
Time-interval 23: 17
Time-interval 24: 9
Time-interval 25: 15
Time-interval 26: 14
Time-interval 27: 9
Time-interval 28: 9
Time-interval 29: 8
Time-interval 30: 17
Time-interval 31: 11
Time-interval 32: 18
Time-interval 33: 11
Time-interval 34: 12
Time-interval 35: 12
Time-interval 36: 9
Time-interval 37: 8
Time-interval 38: 5
Time-interval 39: 17
Time-interval 40: 7
Time-interval 41: 19
Time-interval 42: 17
Time-interval 43: 8
Time-interval 44: 13
Time-interval 45: 15
Time-interval 46: 8
Time-interval 47: 12
Time-interval 48: 9
Time-interval 49: 11
Time-interval 50: 10
Time-interval 51: 13
Time-interval 52: 9
Time-interval 53: 17
Time-interval 54: 13
Time-interval 55: 12
Time-interval 56: 15
Time-interval 57: 11
Time-interval 58: 13
Time-interval 59: 16
Time-interval 60: 11
Time-interval 61: 15
Time-interval 62: 10
Time-interval 63: 6
Time-interval 64: 14
Time-interval 65: 14
Time-interval 66: 12
Time-interval 67: 25
Time-interval 68: 7
Time-interval 69: 10
Time-interval 70: 14
Time-interval 71: 13
Time-interval 72: 9
Time-interval 73: 24
Time-interval 74: 16
Time-interval 75: 16
Time-interval 76: 19
Time-interval 77: 17
Time-interval 78: 13
Time-interval 79: 13
Time-interval 80: 18
Time-interval 81: 13
Time-interval 82: 19
Time-interval 83: 13
Time-interval 84: 14
Time-interval 85: 11
Time-interval 86: 27
Time-interval 87: 13
Time-interval 88: 24
Time-interval 89: 10
Time-interval 90: 17
Time-interval 91: 10
Time-interval 92: 24
Time-interval 93: 22
Time-interval 94: 25
Time-interval 95: 13
Time-interval 96: 22
Time-interval 97: 18
Time-interval 98: 15
Time-interval 99: 21
Time-interval 100: 20
Time-interval 101: 18
Time-interval 102: 17
Time-interval 103: 18
Time-interval 104: 16
Time-interval 105: 16
Time-interval 106: 10
Time-interval 107: 24
Time-interval 108: 17
Time-interval 109: 17
Time-interval 110: 31
Time-interval 111: 27
Time-interval 112: 24
Time-interval 113: 17
Time-interval 114: 23
Time-interval 115: 26
Time-interval 116: 17
Time-interval 117: 12
Time-interval 118: 17
Time-interval 119: 14
Time-interval 120: 17
