-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: UltraHigh
Daytime: Evening
Iteration: 1
Look-ahead time: 60.0 sec
Execution time: -37882 msec
-------------------------------------
Time-interval 1: 9
Time-interval 2: 9
Time-interval 3: 4
Time-interval 4: 8
Time-interval 5: 10
Time-interval 6: 8
Time-interval 7: 10
Time-interval 8: 5
Time-interval 9: 3
Time-interval 10: 5
Time-interval 11: 9
Time-interval 12: 11
Time-interval 13: 12
Time-interval 14: 8
Time-interval 15: 8
Time-interval 16: 11
Time-interval 17: 4
Time-interval 18: 6
Time-interval 19: 10
Time-interval 20: 7
Time-interval 21: 10
Time-interval 22: 12
Time-interval 23: 8
Time-interval 24: 8
Time-interval 25: 11
Time-interval 26: 17
Time-interval 27: 13
Time-interval 28: 9
Time-interval 29: 12
Time-interval 30: 8
Time-interval 31: 10
Time-interval 32: 8
Time-interval 33: 8
Time-interval 34: 13
Time-interval 35: 9
Time-interval 36: 10
Time-interval 37: 11
Time-interval 38: 15
Time-interval 39: 13
Time-interval 40: 13
Time-interval 41: 12
Time-interval 42: 13
Time-interval 43: 15
Time-interval 44: 14
Time-interval 45: 18
Time-interval 46: 8
Time-interval 47: 15
Time-interval 48: 14
Time-interval 49: 11
Time-interval 50: 15
Time-interval 51: 16
Time-interval 52: 15
Time-interval 53: 6
Time-interval 54: 17
Time-interval 55: 16
Time-interval 56: 19
Time-interval 57: 18
Time-interval 58: 11
Time-interval 59: 14
Time-interval 60: 14
Time-interval 61: 18
Time-interval 62: 20
Time-interval 63: 18
Time-interval 64: 20
Time-interval 65: 15
Time-interval 66: 18
Time-interval 67: 16
Time-interval 68: 19
Time-interval 69: 31
Time-interval 70: 22
Time-interval 71: 16
Time-interval 72: 19
Time-interval 73: 17
Time-interval 74: 15
Time-interval 75: 9
Time-interval 76: 20
Time-interval 77: 13
Time-interval 78: 19
Time-interval 79: 18
Time-interval 80: 23
Time-interval 81: 16
Time-interval 82: 22
Time-interval 83: 23
Time-interval 84: 19
Time-interval 85: 21
Time-interval 86: 30
Time-interval 87: 19
Time-interval 88: 21
Time-interval 89: 12
Time-interval 90: 23
Time-interval 91: 23
Time-interval 92: 24
Time-interval 93: 24
Time-interval 94: 28
Time-interval 95: 19
Time-interval 96: 16
Time-interval 97: 16
Time-interval 98: 20
Time-interval 99: 27
Time-interval 100: 23
Time-interval 101: 23
Time-interval 102: 29
Time-interval 103: 36
Time-interval 104: 25
Time-interval 105: 37
Time-interval 106: 30
Time-interval 107: 29
Time-interval 108: 29
Time-interval 109: 26
Time-interval 110: 22
Time-interval 111: 22
Time-interval 112: 16
Time-interval 113: 24
Time-interval 114: 27
Time-interval 115: 31
Time-interval 116: 22
Time-interval 117: 24
Time-interval 118: 28
Time-interval 119: 30
Time-interval 120: 30
