-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: UltraHigh
Daytime: Evening
Iteration: 1
Look-ahead time: 45.0 sec
Execution time: -33654 msec
-------------------------------------
Time-interval 1: 4
Time-interval 2: 4
Time-interval 3: 5
Time-interval 4: 4
Time-interval 5: 8
Time-interval 6: 11
Time-interval 7: 8
Time-interval 8: 2
Time-interval 9: 8
Time-interval 10: 7
Time-interval 11: 8
Time-interval 12: 9
Time-interval 13: 5
Time-interval 14: 5
Time-interval 15: 2
Time-interval 16: 10
Time-interval 17: 8
Time-interval 18: 13
Time-interval 19: 6
Time-interval 20: 7
Time-interval 21: 5
Time-interval 22: 3
Time-interval 23: 7
Time-interval 24: 11
Time-interval 25: 8
Time-interval 26: 5
Time-interval 27: 8
Time-interval 28: 18
Time-interval 29: 12
Time-interval 30: 5
Time-interval 31: 3
Time-interval 32: 15
Time-interval 33: 5
Time-interval 34: 7
Time-interval 35: 9
Time-interval 36: 7
Time-interval 37: 12
Time-interval 38: 10
Time-interval 39: 11
Time-interval 40: 11
Time-interval 41: 9
Time-interval 42: 7
Time-interval 43: 9
Time-interval 44: 3
Time-interval 45: 8
Time-interval 46: 8
Time-interval 47: 11
Time-interval 48: 6
Time-interval 49: 11
Time-interval 50: 11
Time-interval 51: 8
Time-interval 52: 10
Time-interval 53: 10
Time-interval 54: 13
Time-interval 55: 11
Time-interval 56: 13
Time-interval 57: 8
Time-interval 58: 7
Time-interval 59: 7
Time-interval 60: 11
Time-interval 61: 12
Time-interval 62: 8
Time-interval 63: 9
Time-interval 64: 10
Time-interval 65: 10
Time-interval 66: 4
Time-interval 67: 4
Time-interval 68: 13
Time-interval 69: 10
Time-interval 70: 14
Time-interval 71: 7
Time-interval 72: 12
Time-interval 73: 13
Time-interval 74: 14
Time-interval 75: 11
Time-interval 76: 15
Time-interval 77: 12
Time-interval 78: 13
Time-interval 79: 11
Time-interval 80: 8
Time-interval 81: 13
Time-interval 82: 10
Time-interval 83: 15
Time-interval 84: 11
Time-interval 85: 5
Time-interval 86: 7
Time-interval 87: 12
Time-interval 88: 8
Time-interval 89: 17
Time-interval 90: 14
Time-interval 91: 14
Time-interval 92: 14
Time-interval 93: 10
Time-interval 94: 19
Time-interval 95: 14
Time-interval 96: 13
Time-interval 97: 12
Time-interval 98: 12
Time-interval 99: 13
Time-interval 100: 8
Time-interval 101: 5
Time-interval 102: 14
Time-interval 103: 16
Time-interval 104: 11
Time-interval 105: 16
Time-interval 106: 14
Time-interval 107: 21
Time-interval 108: 9
Time-interval 109: 12
Time-interval 110: 18
Time-interval 111: 10
Time-interval 112: 16
Time-interval 113: 10
Time-interval 114: 10
Time-interval 115: 9
Time-interval 116: 9
Time-interval 117: 8
Time-interval 118: 15
Time-interval 119: 20
Time-interval 120: 24
