-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: UltraHigh
Daytime: Evening
Iteration: 1
Look-ahead time: 30.0 sec
Execution time: -30614 msec
-------------------------------------
Time-interval 1: 1
Time-interval 2: 2
Time-interval 3: 1
Time-interval 4: 3
Time-interval 5: 2
Time-interval 6: 4
Time-interval 7: 5
Time-interval 8: 3
Time-interval 9: 7
Time-interval 10: 3
Time-interval 11: 6
Time-interval 12: 1
Time-interval 13: 7
Time-interval 14: 7
Time-interval 15: 4
Time-interval 16: 4
Time-interval 17: 10
Time-interval 18: 4
Time-interval 19: 4
Time-interval 20: 1
Time-interval 21: 4
Time-interval 22: 2
Time-interval 23: 3
Time-interval 24: 6
Time-interval 25: 3
Time-interval 26: 1
Time-interval 27: 3
Time-interval 28: 1
Time-interval 29: 2
Time-interval 30: 3
Time-interval 31: 5
Time-interval 32: 3
Time-interval 33: 5
Time-interval 34: 5
Time-interval 35: 5
Time-interval 36: 5
Time-interval 37: 3
Time-interval 38: 8
Time-interval 39: 7
Time-interval 40: 3
Time-interval 41: 2
Time-interval 42: 3
Time-interval 43: 4
Time-interval 44: 4
Time-interval 45: 2
Time-interval 46: 6
Time-interval 47: 10
Time-interval 48: 7
Time-interval 49: 8
Time-interval 50: 7
Time-interval 51: 2
Time-interval 52: 4
Time-interval 53: 4
Time-interval 54: 5
Time-interval 55: 5
Time-interval 56: 4
Time-interval 57: 2
Time-interval 58: 7
Time-interval 59: 3
Time-interval 60: 2
Time-interval 61: 5
Time-interval 62: 3
Time-interval 63: 2
Time-interval 64: 2
Time-interval 65: 8
Time-interval 66: 3
Time-interval 67: 5
Time-interval 68: 5
Time-interval 69: 3
Time-interval 70: 4
Time-interval 71: 5
Time-interval 72: 11
Time-interval 73: 6
Time-interval 74: 3
Time-interval 75: 4
Time-interval 76: 7
Time-interval 77: 10
Time-interval 78: 7
Time-interval 79: 5
Time-interval 80: 5
Time-interval 81: 1
Time-interval 82: 6
Time-interval 83: 5
Time-interval 84: 5
Time-interval 85: 5
Time-interval 86: 2
Time-interval 87: 5
Time-interval 88: 4
Time-interval 89: 5
Time-interval 90: 5
Time-interval 91: 3
Time-interval 92: 8
Time-interval 93: 7
Time-interval 94: 3
Time-interval 95: 5
Time-interval 96: 6
Time-interval 97: 5
Time-interval 98: 6
Time-interval 99: 2
Time-interval 100: 4
Time-interval 101: 8
Time-interval 102: 1
Time-interval 103: 10
Time-interval 104: 9
Time-interval 105: 4
Time-interval 106: 4
Time-interval 107: 9
Time-interval 108: 3
Time-interval 109: 4
Time-interval 110: 7
Time-interval 111: 7
Time-interval 112: 7
Time-interval 113: 2
Time-interval 114: 2
Time-interval 115: 10
Time-interval 116: 7
Time-interval 117: 5
Time-interval 118: 8
Time-interval 119: 4
Time-interval 120: 11
25572
