-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: UltraHigh
Daytime: Evening
Iteration: 2
Look-ahead time: 90.0 sec
Execution time: -38706 msec
-------------------------------------
Time-interval 1: 25
Time-interval 2: 28
Time-interval 3: 22
Time-interval 4: 30
Time-interval 5: 28
Time-interval 6: 27
Time-interval 7: 36
Time-interval 8: 30
Time-interval 9: 22
Time-interval 10: 21
Time-interval 11: 31
Time-interval 12: 22
Time-interval 13: 40
Time-interval 14: 25
Time-interval 15: 21
Time-interval 16: 24
Time-interval 17: 31
Time-interval 18: 29
Time-interval 19: 30
Time-interval 20: 26
Time-interval 21: 26
Time-interval 22: 35
Time-interval 23: 25
Time-interval 24: 34
Time-interval 25: 23
Time-interval 26: 24
Time-interval 27: 22
Time-interval 28: 27
Time-interval 29: 32
Time-interval 30: 33
Time-interval 31: 23
Time-interval 32: 35
Time-interval 33: 34
Time-interval 34: 25
Time-interval 35: 38
Time-interval 36: 32
Time-interval 37: 29
Time-interval 38: 25
Time-interval 39: 33
Time-interval 40: 37
Time-interval 41: 41
Time-interval 42: 22
Time-interval 43: 33
Time-interval 44: 30
Time-interval 45: 27
Time-interval 46: 37
Time-interval 47: 28
Time-interval 48: 47
Time-interval 49: 32
Time-interval 50: 29
Time-interval 51: 30
Time-interval 52: 21
Time-interval 53: 35
Time-interval 54: 32
Time-interval 55: 29
Time-interval 56: 41
Time-interval 57: 35
Time-interval 58: 47
Time-interval 59: 35
Time-interval 60: 34
Time-interval 61: 40
Time-interval 62: 43
Time-interval 63: 35
Time-interval 64: 44
Time-interval 65: 32
Time-interval 66: 38
Time-interval 67: 40
Time-interval 68: 37
Time-interval 69: 32
Time-interval 70: 31
Time-interval 71: 38
Time-interval 72: 44
Time-interval 73: 34
Time-interval 74: 32
Time-interval 75: 42
Time-interval 76: 23
Time-interval 77: 39
Time-interval 78: 41
Time-interval 79: 37
Time-interval 80: 36
Time-interval 81: 37
Time-interval 82: 38
Time-interval 83: 42
Time-interval 84: 42
Time-interval 85: 47
Time-interval 86: 34
Time-interval 87: 45
Time-interval 88: 42
Time-interval 89: 45
Time-interval 90: 44
Time-interval 91: 34
Time-interval 92: 43
Time-interval 93: 52
Time-interval 94: 55
Time-interval 95: 51
Time-interval 96: 43
Time-interval 97: 38
Time-interval 98: 51
Time-interval 99: 41
Time-interval 100: 50
Time-interval 101: 50
Time-interval 102: 52
Time-interval 103: 60
Time-interval 104: 40
Time-interval 105: 34
Time-interval 106: 48
Time-interval 107: 48
Time-interval 108: 44
Time-interval 109: 49
Time-interval 110: 44
Time-interval 111: 47
Time-interval 112: 52
Time-interval 113: 54
Time-interval 114: 52
Time-interval 115: 44
Time-interval 116: 47
Time-interval 117: 46
Time-interval 118: 52
Time-interval 119: 48
Time-interval 120: 59
