-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: UltraHigh
Daytime: Evening
Iteration: 2
Look-ahead time: 300.0 sec
Execution time: -40328 msec
-------------------------------------
Time-interval 1: 9
Time-interval 2: 13
Time-interval 3: 12
Time-interval 4: 6
Time-interval 5: 9
Time-interval 6: 8
Time-interval 7: 21
Time-interval 8: 5
Time-interval 9: 7
Time-interval 10: 12
Time-interval 11: 13
Time-interval 12: 4
Time-interval 13: 7
Time-interval 14: 12
Time-interval 15: 10
Time-interval 16: 13
Time-interval 17: 5
Time-interval 18: 14
Time-interval 19: 14
Time-interval 20: 14
Time-interval 21: 10
Time-interval 22: 6
Time-interval 23: 8
Time-interval 24: 3
Time-interval 25: 11
Time-interval 26: 11
Time-interval 27: 9
Time-interval 28: 15
Time-interval 29: 12
Time-interval 30: 12
Time-interval 31: 5
Time-interval 32: 19
Time-interval 33: 14
Time-interval 34: 17
Time-interval 35: 14
Time-interval 36: 11
Time-interval 37: 12
Time-interval 38: 12
Time-interval 39: 9
Time-interval 40: 10
Time-interval 41: 20
Time-interval 42: 11
Time-interval 43: 14
Time-interval 44: 8
Time-interval 45: 10
Time-interval 46: 12
Time-interval 47: 22
Time-interval 48: 13
Time-interval 49: 16
Time-interval 50: 15
Time-interval 51: 16
Time-interval 52: 14
Time-interval 53: 13
Time-interval 54: 21
Time-interval 55: 19
Time-interval 56: 14
Time-interval 57: 12
Time-interval 58: 15
Time-interval 59: 9
Time-interval 60: 8
Time-interval 61: 10
Time-interval 62: 16
Time-interval 63: 16
Time-interval 64: 19
Time-interval 65: 9
Time-interval 66: 24
Time-interval 67: 11
Time-interval 68: 19
Time-interval 69: 18
Time-interval 70: 14
Time-interval 71: 15
Time-interval 72: 14
Time-interval 73: 12
Time-interval 74: 8
Time-interval 75: 12
Time-interval 76: 17
Time-interval 77: 12
Time-interval 78: 13
Time-interval 79: 14
Time-interval 80: 10
Time-interval 81: 15
Time-interval 82: 11
Time-interval 83: 20
Time-interval 84: 15
Time-interval 85: 12
Time-interval 86: 17
Time-interval 87: 12
Time-interval 88: 11
Time-interval 89: 19
Time-interval 90: 19
Time-interval 91: 14
Time-interval 92: 14
Time-interval 93: 10
Time-interval 94: 16
Time-interval 95: 18
Time-interval 96: 17
Time-interval 97: 16
Time-interval 98: 13
Time-interval 99: 13
Time-interval 100: 20
Time-interval 101: 19
Time-interval 102: 16
Time-interval 103: 22
Time-interval 104: 22
Time-interval 105: 14
Time-interval 106: 16
Time-interval 107: 22
Time-interval 108: 6
Time-interval 109: 26
Time-interval 110: 18
Time-interval 111: 24
Time-interval 112: 22
Time-interval 113: 19
Time-interval 114: 16
Time-interval 115: 18
Time-interval 116: 25
Time-interval 117: 22
Time-interval 118: 21
Time-interval 119: 19
Time-interval 120: 23
