-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: UltraHigh
Daytime: Evening
Iteration: 1
Look-ahead time: 60.0 sec
Execution time: -30182 msec
-------------------------------------
Time-interval 1: 12
Time-interval 2: 7
Time-interval 3: 12
Time-interval 4: 6
Time-interval 5: 12
Time-interval 6: 12
Time-interval 7: 8
Time-interval 8: 9
Time-interval 9: 11
Time-interval 10: 14
Time-interval 11: 14
Time-interval 12: 13
Time-interval 13: 9
Time-interval 14: 16
Time-interval 15: 11
Time-interval 16: 12
Time-interval 17: 12
Time-interval 18: 14
Time-interval 19: 14
Time-interval 20: 12
Time-interval 21: 12
Time-interval 22: 10
Time-interval 23: 8
Time-interval 24: 19
Time-interval 25: 15
Time-interval 26: 9
Time-interval 27: 10
Time-interval 28: 14
Time-interval 29: 16
Time-interval 30: 14
Time-interval 31: 8
Time-interval 32: 15
Time-interval 33: 13
Time-interval 34: 14
Time-interval 35: 11
Time-interval 36: 9
Time-interval 37: 13
Time-interval 38: 21
Time-interval 39: 8
Time-interval 40: 14
Time-interval 41: 15
Time-interval 42: 12
Time-interval 43: 9
Time-interval 44: 14
Time-interval 45: 15
Time-interval 46: 15
Time-interval 47: 12
Time-interval 48: 12
Time-interval 49: 14
Time-interval 50: 15
Time-interval 51: 17
Time-interval 52: 11
Time-interval 53: 18
Time-interval 54: 7
Time-interval 55: 16
Time-interval 56: 12
Time-interval 57: 13
Time-interval 58: 7
Time-interval 59: 18
Time-interval 60: 14
Time-interval 61: 21
Time-interval 62: 13
Time-interval 63: 13
Time-interval 64: 13
Time-interval 65: 11
Time-interval 66: 24
Time-interval 67: 4
Time-interval 68: 14
Time-interval 69: 17
Time-interval 70: 19
Time-interval 71: 13
Time-interval 72: 15
Time-interval 73: 16
Time-interval 74: 20
Time-interval 75: 15
Time-interval 76: 14
Time-interval 77: 14
Time-interval 78: 11
Time-interval 79: 9
Time-interval 80: 15
Time-interval 81: 23
Time-interval 82: 14
Time-interval 83: 15
Time-interval 84: 14
Time-interval 85: 12
Time-interval 86: 9
Time-interval 87: 17
Time-interval 88: 13
Time-interval 89: 29
Time-interval 90: 17
Time-interval 91: 20
Time-interval 92: 17
Time-interval 93: 17
Time-interval 94: 18
Time-interval 95: 14
Time-interval 96: 24
Time-interval 97: 24
Time-interval 98: 18
Time-interval 99: 16
Time-interval 100: 25
Time-interval 101: 11
Time-interval 102: 23
Time-interval 103: 21
Time-interval 104: 16
Time-interval 105: 25
Time-interval 106: 22
Time-interval 107: 23
Time-interval 108: 22
Time-interval 109: 21
Time-interval 110: 20
Time-interval 111: 22
Time-interval 112: 23
Time-interval 113: 25
Time-interval 114: 23
Time-interval 115: 15
Time-interval 116: 27
Time-interval 117: 21
Time-interval 118: 25
Time-interval 119: 27
Time-interval 120: 20
25572
