-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: UltraHigh
Daytime: Evening
Iteration: 1
Look-ahead time: 300.0 sec
Execution time: -30423 msec
-------------------------------------
Time-interval 1: 13
Time-interval 2: 13
Time-interval 3: 13
Time-interval 4: 12
Time-interval 5: 12
Time-interval 6: 8
Time-interval 7: 13
Time-interval 8: 11
Time-interval 9: 12
Time-interval 10: 13
Time-interval 11: 11
Time-interval 12: 12
Time-interval 13: 10
Time-interval 14: 15
Time-interval 15: 16
Time-interval 16: 13
Time-interval 17: 8
Time-interval 18: 10
Time-interval 19: 11
Time-interval 20: 16
Time-interval 21: 10
Time-interval 22: 13
Time-interval 23: 16
Time-interval 24: 8
Time-interval 25: 10
Time-interval 26: 14
Time-interval 27: 12
Time-interval 28: 12
Time-interval 29: 21
Time-interval 30: 13
Time-interval 31: 12
Time-interval 32: 6
Time-interval 33: 11
Time-interval 34: 13
Time-interval 35: 15
Time-interval 36: 15
Time-interval 37: 8
Time-interval 38: 18
Time-interval 39: 9
Time-interval 40: 16
Time-interval 41: 8
Time-interval 42: 11
Time-interval 43: 10
Time-interval 44: 14
Time-interval 45: 7
Time-interval 46: 10
Time-interval 47: 19
Time-interval 48: 16
Time-interval 49: 11
Time-interval 50: 11
Time-interval 51: 12
Time-interval 52: 10
Time-interval 53: 23
Time-interval 54: 13
Time-interval 55: 10
Time-interval 56: 14
Time-interval 57: 13
Time-interval 58: 13
Time-interval 59: 17
Time-interval 60: 21
Time-interval 61: 13
Time-interval 62: 24
Time-interval 63: 23
Time-interval 64: 14
Time-interval 65: 11
Time-interval 66: 12
Time-interval 67: 15
Time-interval 68: 17
Time-interval 69: 17
Time-interval 70: 12
Time-interval 71: 14
Time-interval 72: 16
Time-interval 73: 12
Time-interval 74: 14
Time-interval 75: 14
Time-interval 76: 15
Time-interval 77: 15
Time-interval 78: 17
Time-interval 79: 10
Time-interval 80: 9
Time-interval 81: 12
Time-interval 82: 12
Time-interval 83: 11
Time-interval 84: 16
Time-interval 85: 13
Time-interval 86: 21
Time-interval 87: 8
Time-interval 88: 15
Time-interval 89: 15
Time-interval 90: 11
Time-interval 91: 13
Time-interval 92: 12
Time-interval 93: 10
Time-interval 94: 13
Time-interval 95: 17
Time-interval 96: 21
Time-interval 97: 12
Time-interval 98: 12
Time-interval 99: 14
Time-interval 100: 14
Time-interval 101: 16
Time-interval 102: 16
Time-interval 103: 16
Time-interval 104: 13
Time-interval 105: 14
Time-interval 106: 10
Time-interval 107: 19
Time-interval 108: 16
Time-interval 109: 11
Time-interval 110: 19
Time-interval 111: 14
Time-interval 112: 21
Time-interval 113: 10
Time-interval 114: 15
Time-interval 115: 13
Time-interval 116: 23
Time-interval 117: 9
Time-interval 118: 17
Time-interval 119: 15
Time-interval 120: 11
25572
