-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: UltraHigh
Daytime: Evening
Iteration: 2
Look-ahead time: 15.0 sec
Execution time: -35648 msec
-------------------------------------
Time-interval 1: 12
Time-interval 2: 8
Time-interval 3: 16
Time-interval 4: 14
Time-interval 5: 12
Time-interval 6: 14
Time-interval 7: 7
Time-interval 8: 16
Time-interval 9: 16
Time-interval 10: 15
Time-interval 11: 17
Time-interval 12: 18
Time-interval 13: 17
Time-interval 14: 16
Time-interval 15: 18
Time-interval 16: 15
Time-interval 17: 15
Time-interval 18: 14
Time-interval 19: 16
Time-interval 20: 13
Time-interval 21: 19
Time-interval 22: 15
Time-interval 23: 20
Time-interval 24: 17
Time-interval 25: 19
Time-interval 26: 13
Time-interval 27: 10
Time-interval 28: 14
Time-interval 29: 17
Time-interval 30: 14
Time-interval 31: 17
Time-interval 32: 15
Time-interval 33: 15
Time-interval 34: 20
Time-interval 35: 13
Time-interval 36: 17
Time-interval 37: 14
Time-interval 38: 10
Time-interval 39: 19
Time-interval 40: 12
Time-interval 41: 18
Time-interval 42: 14
Time-interval 43: 16
Time-interval 44: 16
Time-interval 45: 16
Time-interval 46: 18
Time-interval 47: 22
Time-interval 48: 21
Time-interval 49: 15
Time-interval 50: 19
Time-interval 51: 16
Time-interval 52: 8
Time-interval 53: 16
Time-interval 54: 15
Time-interval 55: 13
Time-interval 56: 18
Time-interval 57: 13
Time-interval 58: 11
Time-interval 59: 15
Time-interval 60: 23
Time-interval 61: 18
Time-interval 62: 20
Time-interval 63: 31
Time-interval 64: 20
Time-interval 65: 23
Time-interval 66: 18
Time-interval 67: 16
Time-interval 68: 20
Time-interval 69: 14
Time-interval 70: 20
Time-interval 71: 29
Time-interval 72: 21
Time-interval 73: 16
Time-interval 74: 23
Time-interval 75: 17
Time-interval 76: 15
Time-interval 77: 20
Time-interval 78: 19
Time-interval 79: 19
Time-interval 80: 20
Time-interval 81: 24
Time-interval 82: 16
Time-interval 83: 22
Time-interval 84: 14
Time-interval 85: 30
Time-interval 86: 15
Time-interval 87: 30
Time-interval 88: 16
Time-interval 89: 20
Time-interval 90: 19
Time-interval 91: 18
Time-interval 92: 15
Time-interval 93: 15
Time-interval 94: 26
Time-interval 95: 24
Time-interval 96: 17
Time-interval 97: 27
Time-interval 98: 21
Time-interval 99: 18
Time-interval 100: 28
Time-interval 101: 11
Time-interval 102: 17
Time-interval 103: 14
Time-interval 104: 25
Time-interval 105: 23
Time-interval 106: 28
Time-interval 107: 27
Time-interval 108: 25
Time-interval 109: 28
Time-interval 110: 28
Time-interval 111: 20
Time-interval 112: 32
Time-interval 113: 26
Time-interval 114: 16
Time-interval 115: 27
Time-interval 116: 24
Time-interval 117: 25
Time-interval 118: 26
Time-interval 119: 22
Time-interval 120: 13
