-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: UltraHigh
Daytime: Lunch
Iteration: 1
Look-ahead time: 300.0 sec
Execution time: -32569 msec
-------------------------------------
Time-interval 1: 9
Time-interval 2: 9
Time-interval 3: 8
Time-interval 4: 13
Time-interval 5: 6
Time-interval 6: 4
Time-interval 7: 9
Time-interval 8: 8
Time-interval 9: 9
Time-interval 10: 11
Time-interval 11: 13
Time-interval 12: 8
Time-interval 13: 9
Time-interval 14: 12
Time-interval 15: 8
Time-interval 16: 6
Time-interval 17: 7
Time-interval 18: 13
Time-interval 19: 15
Time-interval 20: 10
Time-interval 21: 5
Time-interval 22: 4
Time-interval 23: 9
Time-interval 24: 8
Time-interval 25: 11
Time-interval 26: 6
Time-interval 27: 10
Time-interval 28: 8
Time-interval 29: 7
Time-interval 30: 9
Time-interval 31: 10
Time-interval 32: 6
Time-interval 33: 7
Time-interval 34: 11
Time-interval 35: 16
Time-interval 36: 9
Time-interval 37: 11
Time-interval 38: 6
Time-interval 39: 13
Time-interval 40: 11
Time-interval 41: 15
Time-interval 42: 9
Time-interval 43: 10
Time-interval 44: 20
Time-interval 45: 14
Time-interval 46: 9
Time-interval 47: 11
Time-interval 48: 11
Time-interval 49: 17
Time-interval 50: 10
Time-interval 51: 12
Time-interval 52: 11
Time-interval 53: 12
Time-interval 54: 15
Time-interval 55: 14
Time-interval 56: 7
Time-interval 57: 9
Time-interval 58: 5
Time-interval 59: 14
Time-interval 60: 14
Time-interval 61: 4
Time-interval 62: 10
Time-interval 63: 5
Time-interval 64: 4
Time-interval 65: 12
Time-interval 66: 21
Time-interval 67: 8
Time-interval 68: 16
Time-interval 69: 8
Time-interval 70: 11
Time-interval 71: 14
Time-interval 72: 16
Time-interval 73: 13
Time-interval 74: 14
Time-interval 75: 8
Time-interval 76: 13
Time-interval 77: 19
Time-interval 78: 17
Time-interval 79: 15
Time-interval 80: 12
Time-interval 81: 15
Time-interval 82: 10
Time-interval 83: 17
Time-interval 84: 18
Time-interval 85: 14
Time-interval 86: 16
Time-interval 87: 8
Time-interval 88: 11
Time-interval 89: 16
Time-interval 90: 13
Time-interval 91: 14
Time-interval 92: 11
Time-interval 93: 7
Time-interval 94: 17
Time-interval 95: 19
Time-interval 96: 16
Time-interval 97: 12
Time-interval 98: 13
Time-interval 99: 7
Time-interval 100: 9
Time-interval 101: 14
Time-interval 102: 11
Time-interval 103: 18
Time-interval 104: 24
Time-interval 105: 13
Time-interval 106: 8
Time-interval 107: 17
Time-interval 108: 8
Time-interval 109: 14
Time-interval 110: 13
Time-interval 111: 9
Time-interval 112: 14
Time-interval 113: 10
Time-interval 114: 18
Time-interval 115: 16
Time-interval 116: 15
Time-interval 117: 19
Time-interval 118: 17
Time-interval 119: 14
Time-interval 120: 18
