-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: UltraHigh
Daytime: Lunch
Iteration: 1
Look-ahead time: 45.0 sec
Execution time: -31328 msec
-------------------------------------
Time-interval 1: 5
Time-interval 2: 4
Time-interval 3: 5
Time-interval 4: 4
Time-interval 5: 9
Time-interval 6: 8
Time-interval 7: 4
Time-interval 8: 4
Time-interval 9: 10
Time-interval 10: 5
Time-interval 11: 7
Time-interval 12: 10
Time-interval 13: 6
Time-interval 14: 7
Time-interval 15: 9
Time-interval 16: 4
Time-interval 17: 6
Time-interval 18: 6
Time-interval 19: 5
Time-interval 20: 9
Time-interval 21: 8
Time-interval 22: 7
Time-interval 23: 7
Time-interval 24: 11
Time-interval 25: 9
Time-interval 26: 10
Time-interval 27: 9
Time-interval 28: 7
Time-interval 29: 10
Time-interval 30: 9
Time-interval 31: 7
Time-interval 32: 9
Time-interval 33: 5
Time-interval 34: 11
Time-interval 35: 6
Time-interval 36: 7
Time-interval 37: 6
Time-interval 38: 12
Time-interval 39: 10
Time-interval 40: 9
Time-interval 41: 13
Time-interval 42: 7
Time-interval 43: 7
Time-interval 44: 9
Time-interval 45: 11
Time-interval 46: 10
Time-interval 47: 11
Time-interval 48: 9
Time-interval 49: 11
Time-interval 50: 13
Time-interval 51: 8
Time-interval 52: 7
Time-interval 53: 8
Time-interval 54: 5
Time-interval 55: 14
Time-interval 56: 6
Time-interval 57: 15
Time-interval 58: 7
Time-interval 59: 3
Time-interval 60: 17
Time-interval 61: 7
Time-interval 62: 17
Time-interval 63: 10
Time-interval 64: 10
Time-interval 65: 12
Time-interval 66: 10
Time-interval 67: 14
Time-interval 68: 11
Time-interval 69: 11
Time-interval 70: 12
Time-interval 71: 12
Time-interval 72: 9
Time-interval 73: 6
Time-interval 74: 13
Time-interval 75: 15
Time-interval 76: 18
Time-interval 77: 12
Time-interval 78: 13
Time-interval 79: 11
Time-interval 80: 9
Time-interval 81: 6
Time-interval 82: 16
Time-interval 83: 12
Time-interval 84: 11
Time-interval 85: 12
Time-interval 86: 10
Time-interval 87: 13
Time-interval 88: 15
Time-interval 89: 14
Time-interval 90: 12
Time-interval 91: 13
Time-interval 92: 11
Time-interval 93: 9
Time-interval 94: 11
Time-interval 95: 10
Time-interval 96: 12
Time-interval 97: 15
Time-interval 98: 14
Time-interval 99: 18
Time-interval 100: 14
Time-interval 101: 20
Time-interval 102: 10
Time-interval 103: 7
Time-interval 104: 13
Time-interval 105: 17
Time-interval 106: 12
Time-interval 107: 22
Time-interval 108: 13
Time-interval 109: 19
Time-interval 110: 10
Time-interval 111: 17
Time-interval 112: 9
Time-interval 113: 13
Time-interval 114: 19
Time-interval 115: 14
Time-interval 116: 18
Time-interval 117: 20
Time-interval 118: 19
Time-interval 119: 17
Time-interval 120: 12
