-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: UltraHigh
Daytime: Lunch
Iteration: 2
Look-ahead time: 45.0 sec
Execution time: -33476 msec
-------------------------------------
Time-interval 1: 8
Time-interval 2: 2
Time-interval 3: 2
Time-interval 4: 9
Time-interval 5: 6
Time-interval 6: 6
Time-interval 7: 4
Time-interval 8: 1
Time-interval 9: 11
Time-interval 10: 11
Time-interval 11: 9
Time-interval 12: 11
Time-interval 13: 6
Time-interval 14: 10
Time-interval 15: 4
Time-interval 16: 4
Time-interval 17: 6
Time-interval 18: 3
Time-interval 19: 3
Time-interval 20: 7
Time-interval 21: 9
Time-interval 22: 7
Time-interval 23: 8
Time-interval 24: 3
Time-interval 25: 6
Time-interval 26: 6
Time-interval 27: 7
Time-interval 28: 9
Time-interval 29: 8
Time-interval 30: 9
Time-interval 31: 9
Time-interval 32: 10
Time-interval 33: 6
Time-interval 34: 5
Time-interval 35: 8
Time-interval 36: 15
Time-interval 37: 8
Time-interval 38: 6
Time-interval 39: 9
Time-interval 40: 12
Time-interval 41: 6
Time-interval 42: 9
Time-interval 43: 10
Time-interval 44: 15
Time-interval 45: 12
Time-interval 46: 16
Time-interval 47: 9
Time-interval 48: 10
Time-interval 49: 13
Time-interval 50: 7
Time-interval 51: 12
Time-interval 52: 4
Time-interval 53: 13
Time-interval 54: 10
Time-interval 55: 13
Time-interval 56: 15
Time-interval 57: 14
Time-interval 58: 11
Time-interval 59: 7
Time-interval 60: 6
Time-interval 61: 10
Time-interval 62: 13
Time-interval 63: 16
Time-interval 64: 11
Time-interval 65: 14
Time-interval 66: 15
Time-interval 67: 13
Time-interval 68: 9
Time-interval 69: 18
Time-interval 70: 10
Time-interval 71: 13
Time-interval 72: 10
Time-interval 73: 12
Time-interval 74: 18
Time-interval 75: 6
Time-interval 76: 17
Time-interval 77: 15
Time-interval 78: 15
Time-interval 79: 16
Time-interval 80: 15
Time-interval 81: 15
Time-interval 82: 14
Time-interval 83: 12
Time-interval 84: 17
Time-interval 85: 5
Time-interval 86: 13
Time-interval 87: 16
Time-interval 88: 13
Time-interval 89: 12
Time-interval 90: 14
Time-interval 91: 11
Time-interval 92: 8
Time-interval 93: 12
Time-interval 94: 10
Time-interval 95: 4
Time-interval 96: 16
Time-interval 97: 15
Time-interval 98: 14
Time-interval 99: 18
Time-interval 100: 13
Time-interval 101: 13
Time-interval 102: 16
Time-interval 103: 17
Time-interval 104: 11
Time-interval 105: 12
Time-interval 106: 20
Time-interval 107: 11
Time-interval 108: 22
Time-interval 109: 21
Time-interval 110: 14
Time-interval 111: 10
Time-interval 112: 17
Time-interval 113: 21
Time-interval 114: 18
Time-interval 115: 20
Time-interval 116: 11
Time-interval 117: 13
Time-interval 118: 12
Time-interval 119: 13
Time-interval 120: 17
