-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: High
Daytime: Lunch
Iteration: 1
Look-ahead time: 15.0 sec
Execution time: -23904 msec
-------------------------------------
Time-interval 1: 7
Time-interval 2: 6
Time-interval 3: 9
Time-interval 4: 14
Time-interval 5: 11
Time-interval 6: 6
Time-interval 7: 9
Time-interval 8: 16
Time-interval 9: 13
Time-interval 10: 12
Time-interval 11: 15
Time-interval 12: 4
Time-interval 13: 10
Time-interval 14: 7
Time-interval 15: 6
Time-interval 16: 9
Time-interval 17: 13
Time-interval 18: 9
Time-interval 19: 9
Time-interval 20: 10
Time-interval 21: 13
Time-interval 22: 14
Time-interval 23: 15
Time-interval 24: 18
Time-interval 25: 9
Time-interval 26: 15
Time-interval 27: 12
Time-interval 28: 7
Time-interval 29: 13
Time-interval 30: 9
Time-interval 31: 12
Time-interval 32: 14
Time-interval 33: 12
Time-interval 34: 12
Time-interval 35: 8
Time-interval 36: 17
Time-interval 37: 15
Time-interval 38: 14
Time-interval 39: 17
Time-interval 40: 11
Time-interval 41: 11
Time-interval 42: 11
Time-interval 43: 10
Time-interval 44: 7
Time-interval 45: 14
Time-interval 46: 7
Time-interval 47: 13
Time-interval 48: 10
Time-interval 49: 12
Time-interval 50: 12
Time-interval 51: 18
Time-interval 52: 13
Time-interval 53: 17
Time-interval 54: 13
Time-interval 55: 14
Time-interval 56: 13
Time-interval 57: 8
Time-interval 58: 17
Time-interval 59: 17
Time-interval 60: 15
Time-interval 61: 17
Time-interval 62: 20
Time-interval 63: 13
Time-interval 64: 15
Time-interval 65: 19
Time-interval 66: 20
Time-interval 67: 22
Time-interval 68: 15
Time-interval 69: 15
Time-interval 70: 18
Time-interval 71: 14
Time-interval 72: 16
Time-interval 73: 16
Time-interval 74: 23
Time-interval 75: 15
Time-interval 76: 11
Time-interval 77: 15
Time-interval 78: 18
Time-interval 79: 8
Time-interval 80: 14
Time-interval 81: 17
Time-interval 82: 20
Time-interval 83: 15
Time-interval 84: 17
Time-interval 85: 17
Time-interval 86: 24
Time-interval 87: 15
Time-interval 88: 13
Time-interval 89: 13
Time-interval 90: 15
Time-interval 91: 21
Time-interval 92: 17
Time-interval 93: 13
Time-interval 94: 20
Time-interval 95: 15
Time-interval 96: 20
Time-interval 97: 22
Time-interval 98: 13
Time-interval 99: 19
Time-interval 100: 24
Time-interval 101: 18
Time-interval 102: 21
Time-interval 103: 16
Time-interval 104: 11
Time-interval 105: 18
Time-interval 106: 19
Time-interval 107: 14
Time-interval 108: 18
Time-interval 109: 19
Time-interval 110: 14
Time-interval 111: 14
Time-interval 112: 19
Time-interval 113: 20
Time-interval 114: 15
Time-interval 115: 16
Time-interval 116: 12
Time-interval 117: 17
Time-interval 118: 22
Time-interval 119: 20
Time-interval 120: 12
