-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: High
Daytime: Lunch
Iteration: 2
Look-ahead time: 60.0 sec
Execution time: -19011 msec
-------------------------------------
Time-interval 1: 3
Time-interval 2: 4
Time-interval 3: 8
Time-interval 4: 3
Time-interval 5: 7
Time-interval 6: 6
Time-interval 7: 4
Time-interval 8: 8
Time-interval 9: 8
Time-interval 10: 6
Time-interval 11: 3
Time-interval 12: 5
Time-interval 13: 4
Time-interval 14: 4
Time-interval 15: 0
Time-interval 16: 13
Time-interval 17: 8
Time-interval 18: 8
Time-interval 19: 1
Time-interval 20: 6
Time-interval 21: 4
Time-interval 22: 6
Time-interval 23: 7
Time-interval 24: 5
Time-interval 25: 7
Time-interval 26: 7
Time-interval 27: 9
Time-interval 28: 11
Time-interval 29: 6
Time-interval 30: 10
Time-interval 31: 6
Time-interval 32: 7
Time-interval 33: 6
Time-interval 34: 7
Time-interval 35: 5
Time-interval 36: 7
Time-interval 37: 7
Time-interval 38: 9
Time-interval 39: 7
Time-interval 40: 10
Time-interval 41: 4
Time-interval 42: 8
Time-interval 43: 10
Time-interval 44: 6
Time-interval 45: 11
Time-interval 46: 4
Time-interval 47: 11
Time-interval 48: 10
Time-interval 49: 10
Time-interval 50: 12
Time-interval 51: 14
Time-interval 52: 7
Time-interval 53: 7
Time-interval 54: 8
Time-interval 55: 7
Time-interval 56: 8
Time-interval 57: 9
Time-interval 58: 7
Time-interval 59: 7
Time-interval 60: 12
Time-interval 61: 6
Time-interval 62: 6
Time-interval 63: 11
Time-interval 64: 7
Time-interval 65: 11
Time-interval 66: 12
Time-interval 67: 7
Time-interval 68: 15
Time-interval 69: 6
Time-interval 70: 19
Time-interval 71: 12
Time-interval 72: 15
Time-interval 73: 12
Time-interval 74: 12
Time-interval 75: 9
Time-interval 76: 7
Time-interval 77: 10
Time-interval 78: 11
Time-interval 79: 15
Time-interval 80: 15
Time-interval 81: 14
Time-interval 82: 9
Time-interval 83: 6
Time-interval 84: 10
Time-interval 85: 14
Time-interval 86: 23
Time-interval 87: 11
Time-interval 88: 14
Time-interval 89: 18
Time-interval 90: 15
Time-interval 91: 12
Time-interval 92: 12
Time-interval 93: 20
Time-interval 94: 13
Time-interval 95: 12
Time-interval 96: 11
Time-interval 97: 13
Time-interval 98: 13
Time-interval 99: 11
Time-interval 100: 10
Time-interval 101: 8
Time-interval 102: 8
Time-interval 103: 12
Time-interval 104: 14
Time-interval 105: 13
Time-interval 106: 16
Time-interval 107: 12
Time-interval 108: 26
Time-interval 109: 7
Time-interval 110: 8
Time-interval 111: 11
Time-interval 112: 9
Time-interval 113: 11
Time-interval 114: 18
Time-interval 115: 21
Time-interval 116: 13
Time-interval 117: 17
Time-interval 118: 18
Time-interval 119: 10
Time-interval 120: 15
21755
