-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: High
Daytime: Lunch
Iteration: 1
Look-ahead time: 300.0 sec
Execution time: -17377 msec
-------------------------------------
Time-interval 1: 5
Time-interval 2: 7
Time-interval 3: 10
Time-interval 4: 3
Time-interval 5: 9
Time-interval 6: 5
Time-interval 7: 9
Time-interval 8: 7
Time-interval 9: 3
Time-interval 10: 3
Time-interval 11: 5
Time-interval 12: 7
Time-interval 13: 1
Time-interval 14: 3
Time-interval 15: 6
Time-interval 16: 4
Time-interval 17: 10
Time-interval 18: 7
Time-interval 19: 8
Time-interval 20: 2
Time-interval 21: 8
Time-interval 22: 7
Time-interval 23: 10
Time-interval 24: 11
Time-interval 25: 9
Time-interval 26: 7
Time-interval 27: 5
Time-interval 28: 8
Time-interval 29: 8
Time-interval 30: 10
Time-interval 31: 5
Time-interval 32: 10
Time-interval 33: 8
Time-interval 34: 14
Time-interval 35: 6
Time-interval 36: 10
Time-interval 37: 2
Time-interval 38: 7
Time-interval 39: 6
Time-interval 40: 13
Time-interval 41: 10
Time-interval 42: 10
Time-interval 43: 5
Time-interval 44: 6
Time-interval 45: 8
Time-interval 46: 7
Time-interval 47: 7
Time-interval 48: 7
Time-interval 49: 10
Time-interval 50: 7
Time-interval 51: 13
Time-interval 52: 9
Time-interval 53: 13
Time-interval 54: 8
Time-interval 55: 2
Time-interval 56: 7
Time-interval 57: 8
Time-interval 58: 5
Time-interval 59: 8
Time-interval 60: 15
Time-interval 61: 11
Time-interval 62: 11
Time-interval 63: 7
Time-interval 64: 9
Time-interval 65: 8
Time-interval 66: 9
Time-interval 67: 10
Time-interval 68: 10
Time-interval 69: 9
Time-interval 70: 8
Time-interval 71: 9
Time-interval 72: 7
Time-interval 73: 6
Time-interval 74: 3
Time-interval 75: 6
Time-interval 76: 10
Time-interval 77: 7
Time-interval 78: 7
Time-interval 79: 8
Time-interval 80: 11
Time-interval 81: 12
Time-interval 82: 7
Time-interval 83: 7
Time-interval 84: 6
Time-interval 85: 11
Time-interval 86: 12
Time-interval 87: 11
Time-interval 88: 8
Time-interval 89: 7
Time-interval 90: 18
Time-interval 91: 10
Time-interval 92: 12
Time-interval 93: 12
Time-interval 94: 9
Time-interval 95: 6
Time-interval 96: 10
Time-interval 97: 10
Time-interval 98: 11
Time-interval 99: 11
Time-interval 100: 12
Time-interval 101: 17
Time-interval 102: 18
Time-interval 103: 11
Time-interval 104: 20
Time-interval 105: 7
Time-interval 106: 9
Time-interval 107: 8
Time-interval 108: 15
Time-interval 109: 17
Time-interval 110: 13
Time-interval 111: 14
Time-interval 112: 13
Time-interval 113: 17
Time-interval 114: 14
Time-interval 115: 16
Time-interval 116: 9
Time-interval 117: 11
Time-interval 118: 22
Time-interval 119: 14
Time-interval 120: 13
21764
