-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: UltraHigh
Daytime: Morning
Iteration: 1
Look-ahead time: 90.0 sec
Execution time: -26883 msec
-------------------------------------
Time-interval 1: 23
Time-interval 2: 24
Time-interval 3: 21
Time-interval 4: 18
Time-interval 5: 23
Time-interval 6: 17
Time-interval 7: 17
Time-interval 8: 25
Time-interval 9: 33
Time-interval 10: 21
Time-interval 11: 32
Time-interval 12: 28
Time-interval 13: 27
Time-interval 14: 23
Time-interval 15: 23
Time-interval 16: 23
Time-interval 17: 32
Time-interval 18: 26
Time-interval 19: 27
Time-interval 20: 20
Time-interval 21: 27
Time-interval 22: 21
Time-interval 23: 26
Time-interval 24: 30
Time-interval 25: 20
Time-interval 26: 21
Time-interval 27: 27
Time-interval 28: 25
Time-interval 29: 19
Time-interval 30: 35
Time-interval 31: 26
Time-interval 32: 32
Time-interval 33: 32
Time-interval 34: 34
Time-interval 35: 29
Time-interval 36: 23
Time-interval 37: 34
Time-interval 38: 27
Time-interval 39: 31
Time-interval 40: 32
Time-interval 41: 18
Time-interval 42: 28
Time-interval 43: 42
Time-interval 44: 27
Time-interval 45: 24
Time-interval 46: 25
Time-interval 47: 22
Time-interval 48: 27
Time-interval 49: 32
Time-interval 50: 27
Time-interval 51: 40
Time-interval 52: 28
Time-interval 53: 30
Time-interval 54: 29
Time-interval 55: 27
Time-interval 56: 32
Time-interval 57: 30
Time-interval 58: 31
Time-interval 59: 33
Time-interval 60: 33
Time-interval 61: 20
Time-interval 62: 31
Time-interval 63: 28
Time-interval 64: 37
Time-interval 65: 28
Time-interval 66: 21
Time-interval 67: 23
Time-interval 68: 28
Time-interval 69: 33
Time-interval 70: 29
Time-interval 71: 33
Time-interval 72: 26
Time-interval 73: 22
Time-interval 74: 29
Time-interval 75: 31
Time-interval 76: 29
Time-interval 77: 44
Time-interval 78: 31
Time-interval 79: 22
Time-interval 80: 33
Time-interval 81: 27
Time-interval 82: 40
Time-interval 83: 36
Time-interval 84: 35
Time-interval 85: 32
Time-interval 86: 38
Time-interval 87: 37
Time-interval 88: 35
Time-interval 89: 39
Time-interval 90: 39
Time-interval 91: 36
Time-interval 92: 44
Time-interval 93: 29
Time-interval 94: 35
Time-interval 95: 34
Time-interval 96: 40
Time-interval 97: 28
Time-interval 98: 32
Time-interval 99: 27
Time-interval 100: 30
Time-interval 101: 29
Time-interval 102: 37
Time-interval 103: 38
Time-interval 104: 43
Time-interval 105: 43
Time-interval 106: 39
Time-interval 107: 47
Time-interval 108: 40
Time-interval 109: 44
Time-interval 110: 26
Time-interval 111: 32
Time-interval 112: 39
Time-interval 113: 29
Time-interval 114: 40
Time-interval 115: 49
Time-interval 116: 54
Time-interval 117: 38
Time-interval 118: 56
Time-interval 119: 54
Time-interval 120: 35
25365
