-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: UltraHigh
Daytime: Morning
Iteration: 1
Look-ahead time: 45.0 sec
Execution time: -33165 msec
-------------------------------------
Time-interval 1: 3
Time-interval 2: 3
Time-interval 3: 5
Time-interval 4: 4
Time-interval 5: 8
Time-interval 6: 3
Time-interval 7: 5
Time-interval 8: 1
Time-interval 9: 2
Time-interval 10: 7
Time-interval 11: 9
Time-interval 12: 4
Time-interval 13: 8
Time-interval 14: 8
Time-interval 15: 5
Time-interval 16: 5
Time-interval 17: 11
Time-interval 18: 2
Time-interval 19: 4
Time-interval 20: 6
Time-interval 21: 8
Time-interval 22: 8
Time-interval 23: 2
Time-interval 24: 8
Time-interval 25: 8
Time-interval 26: 8
Time-interval 27: 8
Time-interval 28: 14
Time-interval 29: 9
Time-interval 30: 7
Time-interval 31: 9
Time-interval 32: 6
Time-interval 33: 11
Time-interval 34: 10
Time-interval 35: 9
Time-interval 36: 8
Time-interval 37: 11
Time-interval 38: 13
Time-interval 39: 10
Time-interval 40: 11
Time-interval 41: 9
Time-interval 42: 9
Time-interval 43: 9
Time-interval 44: 4
Time-interval 45: 4
Time-interval 46: 5
Time-interval 47: 15
Time-interval 48: 13
Time-interval 49: 9
Time-interval 50: 10
Time-interval 51: 13
Time-interval 52: 11
Time-interval 53: 7
Time-interval 54: 8
Time-interval 55: 5
Time-interval 56: 8
Time-interval 57: 14
Time-interval 58: 7
Time-interval 59: 5
Time-interval 60: 4
Time-interval 61: 8
Time-interval 62: 4
Time-interval 63: 11
Time-interval 64: 6
Time-interval 65: 7
Time-interval 66: 7
Time-interval 67: 10
Time-interval 68: 9
Time-interval 69: 16
Time-interval 70: 11
Time-interval 71: 6
Time-interval 72: 8
Time-interval 73: 8
Time-interval 74: 9
Time-interval 75: 11
Time-interval 76: 9
Time-interval 77: 8
Time-interval 78: 11
Time-interval 79: 7
Time-interval 80: 17
Time-interval 81: 11
Time-interval 82: 4
Time-interval 83: 8
Time-interval 84: 7
Time-interval 85: 8
Time-interval 86: 15
Time-interval 87: 13
Time-interval 88: 8
Time-interval 89: 7
Time-interval 90: 16
Time-interval 91: 16
Time-interval 92: 12
Time-interval 93: 10
Time-interval 94: 16
Time-interval 95: 8
Time-interval 96: 14
Time-interval 97: 12
Time-interval 98: 14
Time-interval 99: 12
Time-interval 100: 13
Time-interval 101: 14
Time-interval 102: 8
Time-interval 103: 14
Time-interval 104: 16
Time-interval 105: 16
Time-interval 106: 15
Time-interval 107: 9
Time-interval 108: 11
Time-interval 109: 13
Time-interval 110: 12
Time-interval 111: 16
Time-interval 112: 12
Time-interval 113: 8
Time-interval 114: 15
Time-interval 115: 14
Time-interval 116: 11
Time-interval 117: 14
Time-interval 118: 20
Time-interval 119: 15
Time-interval 120: 20
