-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: High
Daytime: Lunch
Iteration: 1
Look-ahead time: 15.0 sec
Execution time: -18449 msec
-------------------------------------
Time-interval 1: 10
Time-interval 2: 4
Time-interval 3: 4
Time-interval 4: 7
Time-interval 5: 3
Time-interval 6: 10
Time-interval 7: 11
Time-interval 8: 8
Time-interval 9: 7
Time-interval 10: 10
Time-interval 11: 12
Time-interval 12: 7
Time-interval 13: 8
Time-interval 14: 6
Time-interval 15: 7
Time-interval 16: 12
Time-interval 17: 6
Time-interval 18: 8
Time-interval 19: 9
Time-interval 20: 11
Time-interval 21: 6
Time-interval 22: 7
Time-interval 23: 19
Time-interval 24: 12
Time-interval 25: 6
Time-interval 26: 15
Time-interval 27: 8
Time-interval 28: 16
Time-interval 29: 6
Time-interval 30: 11
Time-interval 31: 12
Time-interval 32: 18
Time-interval 33: 11
Time-interval 34: 20
Time-interval 35: 10
Time-interval 36: 13
Time-interval 37: 17
Time-interval 38: 8
Time-interval 39: 13
Time-interval 40: 15
Time-interval 41: 13
Time-interval 42: 16
Time-interval 43: 19
Time-interval 44: 16
Time-interval 45: 24
Time-interval 46: 13
Time-interval 47: 20
Time-interval 48: 14
Time-interval 49: 11
Time-interval 50: 11
Time-interval 51: 12
Time-interval 52: 13
Time-interval 53: 10
Time-interval 54: 14
Time-interval 55: 13
Time-interval 56: 12
Time-interval 57: 18
Time-interval 58: 18
Time-interval 59: 14
Time-interval 60: 13
Time-interval 61: 7
Time-interval 62: 24
Time-interval 63: 15
Time-interval 64: 21
Time-interval 65: 22
Time-interval 66: 16
Time-interval 67: 16
Time-interval 68: 12
Time-interval 69: 25
Time-interval 70: 17
Time-interval 71: 18
Time-interval 72: 26
Time-interval 73: 15
Time-interval 74: 17
Time-interval 75: 13
Time-interval 76: 15
Time-interval 77: 20
Time-interval 78: 15
Time-interval 79: 20
Time-interval 80: 20
Time-interval 81: 18
Time-interval 82: 22
Time-interval 83: 19
Time-interval 84: 16
Time-interval 85: 20
Time-interval 86: 17
Time-interval 87: 12
Time-interval 88: 26
Time-interval 89: 18
Time-interval 90: 18
Time-interval 91: 32
Time-interval 92: 22
Time-interval 93: 18
Time-interval 94: 23
Time-interval 95: 22
Time-interval 96: 14
Time-interval 97: 24
Time-interval 98: 21
Time-interval 99: 20
Time-interval 100: 20
Time-interval 101: 22
Time-interval 102: 19
Time-interval 103: 21
Time-interval 104: 18
Time-interval 105: 31
Time-interval 106: 35
Time-interval 107: 29
Time-interval 108: 18
Time-interval 109: 35
Time-interval 110: 24
Time-interval 111: 32
Time-interval 112: 17
Time-interval 113: 28
Time-interval 114: 23
Time-interval 115: 20
Time-interval 116: 27
Time-interval 117: 28
Time-interval 118: 25
Time-interval 119: 25
Time-interval 120: 16
21724
