-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: High
Daytime: Lunch
Iteration: 2
Look-ahead time: 60.0 sec
Execution time: -21449 msec
-------------------------------------
Time-interval 1: 5
Time-interval 2: 9
Time-interval 3: 2
Time-interval 4: 5
Time-interval 5: 3
Time-interval 6: 6
Time-interval 7: 4
Time-interval 8: 4
Time-interval 9: 3
Time-interval 10: 4
Time-interval 11: 0
Time-interval 12: 1
Time-interval 13: 6
Time-interval 14: 8
Time-interval 15: 4
Time-interval 16: 7
Time-interval 17: 5
Time-interval 18: 7
Time-interval 19: 3
Time-interval 20: 7
Time-interval 21: 4
Time-interval 22: 5
Time-interval 23: 3
Time-interval 24: 8
Time-interval 25: 3
Time-interval 26: 13
Time-interval 27: 6
Time-interval 28: 3
Time-interval 29: 3
Time-interval 30: 3
Time-interval 31: 3
Time-interval 32: 5
Time-interval 33: 7
Time-interval 34: 13
Time-interval 35: 3
Time-interval 36: 10
Time-interval 37: 5
Time-interval 38: 7
Time-interval 39: 14
Time-interval 40: 8
Time-interval 41: 5
Time-interval 42: 9
Time-interval 43: 6
Time-interval 44: 8
Time-interval 45: 12
Time-interval 46: 8
Time-interval 47: 7
Time-interval 48: 12
Time-interval 49: 5
Time-interval 50: 10
Time-interval 51: 7
Time-interval 52: 3
Time-interval 53: 6
Time-interval 54: 13
Time-interval 55: 18
Time-interval 56: 13
Time-interval 57: 15
Time-interval 58: 14
Time-interval 59: 10
Time-interval 60: 10
Time-interval 61: 7
Time-interval 62: 16
Time-interval 63: 15
Time-interval 64: 5
Time-interval 65: 14
Time-interval 66: 12
Time-interval 67: 13
Time-interval 68: 9
Time-interval 69: 15
Time-interval 70: 19
Time-interval 71: 10
Time-interval 72: 18
Time-interval 73: 14
Time-interval 74: 13
Time-interval 75: 20
Time-interval 76: 13
Time-interval 77: 21
Time-interval 78: 14
Time-interval 79: 24
Time-interval 80: 23
Time-interval 81: 13
Time-interval 82: 16
Time-interval 83: 13
Time-interval 84: 18
Time-interval 85: 23
Time-interval 86: 13
Time-interval 87: 16
Time-interval 88: 24
Time-interval 89: 24
Time-interval 90: 14
Time-interval 91: 15
Time-interval 92: 26
Time-interval 93: 24
Time-interval 94: 25
Time-interval 95: 21
Time-interval 96: 20
Time-interval 97: 22
Time-interval 98: 20
Time-interval 99: 25
Time-interval 100: 17
Time-interval 101: 26
Time-interval 102: 23
Time-interval 103: 21
Time-interval 104: 26
Time-interval 105: 18
Time-interval 106: 30
Time-interval 107: 23
Time-interval 108: 28
Time-interval 109: 21
Time-interval 110: 20
Time-interval 111: 24
Time-interval 112: 21
Time-interval 113: 16
Time-interval 114: 23
Time-interval 115: 35
Time-interval 116: 29
Time-interval 117: 22
Time-interval 118: 30
Time-interval 119: 25
Time-interval 120: 19
