-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: High
Daytime: Lunch
Iteration: 2
Look-ahead time: 15.0 sec
Execution time: -17650 msec
-------------------------------------
Time-interval 1: 11
Time-interval 2: 5
Time-interval 3: 6
Time-interval 4: 8
Time-interval 5: 8
Time-interval 6: 12
Time-interval 7: 12
Time-interval 8: 11
Time-interval 9: 12
Time-interval 10: 14
Time-interval 11: 12
Time-interval 12: 6
Time-interval 13: 7
Time-interval 14: 6
Time-interval 15: 9
Time-interval 16: 7
Time-interval 17: 13
Time-interval 18: 9
Time-interval 19: 9
Time-interval 20: 11
Time-interval 21: 6
Time-interval 22: 7
Time-interval 23: 9
Time-interval 24: 10
Time-interval 25: 5
Time-interval 26: 10
Time-interval 27: 5
Time-interval 28: 12
Time-interval 29: 6
Time-interval 30: 13
Time-interval 31: 12
Time-interval 32: 14
Time-interval 33: 12
Time-interval 34: 12
Time-interval 35: 10
Time-interval 36: 4
Time-interval 37: 15
Time-interval 38: 12
Time-interval 39: 9
Time-interval 40: 24
Time-interval 41: 10
Time-interval 42: 12
Time-interval 43: 13
Time-interval 44: 14
Time-interval 45: 14
Time-interval 46: 12
Time-interval 47: 16
Time-interval 48: 16
Time-interval 49: 15
Time-interval 50: 14
Time-interval 51: 19
Time-interval 52: 11
Time-interval 53: 20
Time-interval 54: 7
Time-interval 55: 8
Time-interval 56: 13
Time-interval 57: 7
Time-interval 58: 15
Time-interval 59: 12
Time-interval 60: 14
Time-interval 61: 12
Time-interval 62: 13
Time-interval 63: 16
Time-interval 64: 18
Time-interval 65: 13
Time-interval 66: 14
Time-interval 67: 16
Time-interval 68: 16
Time-interval 69: 15
Time-interval 70: 19
Time-interval 71: 18
Time-interval 72: 12
Time-interval 73: 12
Time-interval 74: 16
Time-interval 75: 10
Time-interval 76: 14
Time-interval 77: 17
Time-interval 78: 17
Time-interval 79: 18
Time-interval 80: 26
Time-interval 81: 17
Time-interval 82: 17
Time-interval 83: 20
Time-interval 84: 21
Time-interval 85: 17
Time-interval 86: 22
Time-interval 87: 15
Time-interval 88: 19
Time-interval 89: 22
Time-interval 90: 23
Time-interval 91: 24
Time-interval 92: 20
Time-interval 93: 17
Time-interval 94: 20
Time-interval 95: 22
Time-interval 96: 22
Time-interval 97: 23
Time-interval 98: 15
Time-interval 99: 24
Time-interval 100: 20
Time-interval 101: 11
Time-interval 102: 14
Time-interval 103: 21
Time-interval 104: 25
Time-interval 105: 20
Time-interval 106: 24
Time-interval 107: 21
Time-interval 108: 27
Time-interval 109: 28
Time-interval 110: 27
Time-interval 111: 20
Time-interval 112: 21
Time-interval 113: 24
Time-interval 114: 25
Time-interval 115: 18
Time-interval 116: 17
Time-interval 117: 31
Time-interval 118: 18
Time-interval 119: 27
Time-interval 120: 16
21716
