-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: High
Daytime: Lunch
Iteration: 2
Look-ahead time: 90.0 sec
Execution time: -21881 msec
-------------------------------------
Time-interval 1: 11
Time-interval 2: 13
Time-interval 3: 10
Time-interval 4: 11
Time-interval 5: 14
Time-interval 6: 20
Time-interval 7: 14
Time-interval 8: 8
Time-interval 9: 11
Time-interval 10: 22
Time-interval 11: 18
Time-interval 12: 12
Time-interval 13: 16
Time-interval 14: 12
Time-interval 15: 21
Time-interval 16: 21
Time-interval 17: 19
Time-interval 18: 18
Time-interval 19: 16
Time-interval 20: 13
Time-interval 21: 15
Time-interval 22: 20
Time-interval 23: 14
Time-interval 24: 21
Time-interval 25: 20
Time-interval 26: 22
Time-interval 27: 18
Time-interval 28: 22
Time-interval 29: 27
Time-interval 30: 13
Time-interval 31: 21
Time-interval 32: 22
Time-interval 33: 14
Time-interval 34: 17
Time-interval 35: 10
Time-interval 36: 25
Time-interval 37: 21
Time-interval 38: 21
Time-interval 39: 22
Time-interval 40: 17
Time-interval 41: 24
Time-interval 42: 17
Time-interval 43: 10
Time-interval 44: 16
Time-interval 45: 20
Time-interval 46: 31
Time-interval 47: 23
Time-interval 48: 22
Time-interval 49: 22
Time-interval 50: 21
Time-interval 51: 19
Time-interval 52: 15
Time-interval 53: 20
Time-interval 54: 23
Time-interval 55: 24
Time-interval 56: 19
Time-interval 57: 15
Time-interval 58: 34
Time-interval 59: 24
Time-interval 60: 29
Time-interval 61: 13
Time-interval 62: 34
Time-interval 63: 27
Time-interval 64: 33
Time-interval 65: 30
Time-interval 66: 36
Time-interval 67: 23
Time-interval 68: 20
Time-interval 69: 24
Time-interval 70: 27
Time-interval 71: 27
Time-interval 72: 23
Time-interval 73: 25
Time-interval 74: 27
Time-interval 75: 20
Time-interval 76: 38
Time-interval 77: 23
Time-interval 78: 34
Time-interval 79: 25
Time-interval 80: 31
Time-interval 81: 32
Time-interval 82: 26
Time-interval 83: 23
Time-interval 84: 28
Time-interval 85: 26
Time-interval 86: 32
Time-interval 87: 42
Time-interval 88: 32
Time-interval 89: 28
Time-interval 90: 35
Time-interval 91: 24
Time-interval 92: 27
Time-interval 93: 32
Time-interval 94: 29
Time-interval 95: 28
Time-interval 96: 43
Time-interval 97: 34
Time-interval 98: 42
Time-interval 99: 39
Time-interval 100: 39
Time-interval 101: 38
Time-interval 102: 46
Time-interval 103: 44
Time-interval 104: 39
Time-interval 105: 49
Time-interval 106: 47
Time-interval 107: 37
Time-interval 108: 46
Time-interval 109: 41
Time-interval 110: 44
Time-interval 111: 26
Time-interval 112: 56
Time-interval 113: 35
Time-interval 114: 43
Time-interval 115: 42
Time-interval 116: 39
Time-interval 117: 52
Time-interval 118: 41
Time-interval 119: 42
Time-interval 120: 41
