-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: Medium
Daytime: Lunch
Iteration: 2
Look-ahead time: 90.0 sec
Execution time: -11875 msec
-------------------------------------
Time-interval 1: 13
Time-interval 2: 15
Time-interval 3: 5
Time-interval 4: 16
Time-interval 5: 10
Time-interval 6: 16
Time-interval 7: 17
Time-interval 8: 14
Time-interval 9: 16
Time-interval 10: 12
Time-interval 11: 13
Time-interval 12: 8
Time-interval 13: 11
Time-interval 14: 14
Time-interval 15: 17
Time-interval 16: 11
Time-interval 17: 17
Time-interval 18: 8
Time-interval 19: 15
Time-interval 20: 7
Time-interval 21: 10
Time-interval 22: 9
Time-interval 23: 8
Time-interval 24: 16
Time-interval 25: 17
Time-interval 26: 15
Time-interval 27: 17
Time-interval 28: 8
Time-interval 29: 12
Time-interval 30: 23
Time-interval 31: 15
Time-interval 32: 17
Time-interval 33: 19
Time-interval 34: 20
Time-interval 35: 16
Time-interval 36: 12
Time-interval 37: 17
Time-interval 38: 12
Time-interval 39: 16
Time-interval 40: 16
Time-interval 41: 17
Time-interval 42: 18
Time-interval 43: 14
Time-interval 44: 18
Time-interval 45: 16
Time-interval 46: 11
Time-interval 47: 10
Time-interval 48: 17
Time-interval 49: 22
Time-interval 50: 21
Time-interval 51: 16
Time-interval 52: 21
Time-interval 53: 13
Time-interval 54: 18
Time-interval 55: 14
Time-interval 56: 19
Time-interval 57: 8
Time-interval 58: 20
Time-interval 59: 9
Time-interval 60: 16
Time-interval 61: 19
Time-interval 62: 13
Time-interval 63: 14
Time-interval 64: 14
Time-interval 65: 14
Time-interval 66: 13
Time-interval 67: 9
Time-interval 68: 19
Time-interval 69: 13
Time-interval 70: 14
Time-interval 71: 14
Time-interval 72: 19
Time-interval 73: 18
Time-interval 74: 17
Time-interval 75: 28
Time-interval 76: 13
Time-interval 77: 24
Time-interval 78: 25
Time-interval 79: 26
Time-interval 80: 24
Time-interval 81: 24
Time-interval 82: 24
Time-interval 83: 19
Time-interval 84: 22
Time-interval 85: 17
Time-interval 86: 12
Time-interval 87: 24
Time-interval 88: 14
Time-interval 89: 19
Time-interval 90: 19
Time-interval 91: 12
Time-interval 92: 23
Time-interval 93: 21
Time-interval 94: 19
Time-interval 95: 26
Time-interval 96: 19
Time-interval 97: 23
Time-interval 98: 24
Time-interval 99: 28
Time-interval 100: 33
Time-interval 101: 16
Time-interval 102: 30
Time-interval 103: 25
Time-interval 104: 22
Time-interval 105: 26
Time-interval 106: 21
Time-interval 107: 39
Time-interval 108: 32
Time-interval 109: 20
Time-interval 110: 25
Time-interval 111: 24
Time-interval 112: 25
Time-interval 113: 30
Time-interval 114: 33
Time-interval 115: 33
Time-interval 116: 29
Time-interval 117: 31
Time-interval 118: 29
Time-interval 119: 34
Time-interval 120: 24
18032
