-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: Medium
Daytime: Lunch
Iteration: 1
Look-ahead time: 300.0 sec
Execution time: -15194 msec
-------------------------------------
Time-interval 1: 2
Time-interval 2: 0
Time-interval 3: 2
Time-interval 4: 5
Time-interval 5: 5
Time-interval 6: 4
Time-interval 7: 6
Time-interval 8: 7
Time-interval 9: 4
Time-interval 10: 9
Time-interval 11: 6
Time-interval 12: 7
Time-interval 13: 1
Time-interval 14: 2
Time-interval 15: 3
Time-interval 16: 6
Time-interval 17: 0
Time-interval 18: 4
Time-interval 19: 4
Time-interval 20: 5
Time-interval 21: 2
Time-interval 22: 4
Time-interval 23: 8
Time-interval 24: 4
Time-interval 25: 4
Time-interval 26: 10
Time-interval 27: 7
Time-interval 28: 6
Time-interval 29: 5
Time-interval 30: 5
Time-interval 31: 7
Time-interval 32: 2
Time-interval 33: 8
Time-interval 34: 5
Time-interval 35: 7
Time-interval 36: 3
Time-interval 37: 5
Time-interval 38: 2
Time-interval 39: 5
Time-interval 40: 4
Time-interval 41: 7
Time-interval 42: 4
Time-interval 43: 9
Time-interval 44: 3
Time-interval 45: 2
Time-interval 46: 6
Time-interval 47: 8
Time-interval 48: 3
Time-interval 49: 9
Time-interval 50: 7
Time-interval 51: 9
Time-interval 52: 10
Time-interval 53: 10
Time-interval 54: 4
Time-interval 55: 2
Time-interval 56: 4
Time-interval 57: 4
Time-interval 58: 4
Time-interval 59: 5
Time-interval 60: 5
Time-interval 61: 3
Time-interval 62: 7
Time-interval 63: 10
Time-interval 64: 7
Time-interval 65: 6
Time-interval 66: 8
Time-interval 67: 9
Time-interval 68: 2
Time-interval 69: 4
Time-interval 70: 12
Time-interval 71: 8
Time-interval 72: 5
Time-interval 73: 4
Time-interval 74: 5
Time-interval 75: 9
Time-interval 76: 6
Time-interval 77: 4
Time-interval 78: 6
Time-interval 79: 7
Time-interval 80: 4
Time-interval 81: 8
Time-interval 82: 10
Time-interval 83: 7
Time-interval 84: 5
Time-interval 85: 3
Time-interval 86: 13
Time-interval 87: 10
Time-interval 88: 4
Time-interval 89: 6
Time-interval 90: 10
Time-interval 91: 10
Time-interval 92: 9
Time-interval 93: 3
Time-interval 94: 12
Time-interval 95: 7
Time-interval 96: 15
Time-interval 97: 6
Time-interval 98: 15
Time-interval 99: 8
Time-interval 100: 11
Time-interval 101: 13
Time-interval 102: 11
Time-interval 103: 7
Time-interval 104: 6
Time-interval 105: 14
Time-interval 106: 6
Time-interval 107: 6
Time-interval 108: 15
Time-interval 109: 8
Time-interval 110: 11
Time-interval 111: 9
Time-interval 112: 12
Time-interval 113: 15
Time-interval 114: 14
Time-interval 115: 10
Time-interval 116: 8
Time-interval 117: 6
Time-interval 118: 14
Time-interval 119: 11
Time-interval 120: 6
