-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: Medium
Daytime: Lunch
Iteration: 2
Look-ahead time: 300.0 sec
Execution time: -15033 msec
-------------------------------------
Time-interval 1: 3
Time-interval 2: 6
Time-interval 3: 2
Time-interval 4: 6
Time-interval 5: 4
Time-interval 6: 6
Time-interval 7: 6
Time-interval 8: 7
Time-interval 9: 6
Time-interval 10: 5
Time-interval 11: 5
Time-interval 12: 9
Time-interval 13: 3
Time-interval 14: 7
Time-interval 15: 6
Time-interval 16: 2
Time-interval 17: 4
Time-interval 18: 5
Time-interval 19: 6
Time-interval 20: 8
Time-interval 21: 4
Time-interval 22: 4
Time-interval 23: 3
Time-interval 24: 11
Time-interval 25: 7
Time-interval 26: 6
Time-interval 27: 3
Time-interval 28: 3
Time-interval 29: 3
Time-interval 30: 4
Time-interval 31: 9
Time-interval 32: 5
Time-interval 33: 4
Time-interval 34: 6
Time-interval 35: 3
Time-interval 36: 11
Time-interval 37: 6
Time-interval 38: 8
Time-interval 39: 8
Time-interval 40: 1
Time-interval 41: 4
Time-interval 42: 2
Time-interval 43: 5
Time-interval 44: 2
Time-interval 45: 5
Time-interval 46: 6
Time-interval 47: 4
Time-interval 48: 3
Time-interval 49: 3
Time-interval 50: 3
Time-interval 51: 5
Time-interval 52: 5
Time-interval 53: 7
Time-interval 54: 7
Time-interval 55: 7
Time-interval 56: 5
Time-interval 57: 3
Time-interval 58: 4
Time-interval 59: 3
Time-interval 60: 8
Time-interval 61: 5
Time-interval 62: 1
Time-interval 63: 4
Time-interval 64: 5
Time-interval 65: 4
Time-interval 66: 4
Time-interval 67: 4
Time-interval 68: 5
Time-interval 69: 5
Time-interval 70: 8
Time-interval 71: 3
Time-interval 72: 10
Time-interval 73: 9
Time-interval 74: 6
Time-interval 75: 4
Time-interval 76: 8
Time-interval 77: 7
Time-interval 78: 7
Time-interval 79: 7
Time-interval 80: 6
Time-interval 81: 4
Time-interval 82: 4
Time-interval 83: 7
Time-interval 84: 3
Time-interval 85: 8
Time-interval 86: 4
Time-interval 87: 8
Time-interval 88: 3
Time-interval 89: 8
Time-interval 90: 4
Time-interval 91: 6
Time-interval 92: 13
Time-interval 93: 5
Time-interval 94: 5
Time-interval 95: 4
Time-interval 96: 9
Time-interval 97: 1
Time-interval 98: 2
Time-interval 99: 3
Time-interval 100: 12
Time-interval 101: 6
Time-interval 102: 5
Time-interval 103: 4
Time-interval 104: 8
Time-interval 105: 4
Time-interval 106: 9
Time-interval 107: 10
Time-interval 108: 8
Time-interval 109: 8
Time-interval 110: 6
Time-interval 111: 6
Time-interval 112: 8
Time-interval 113: 6
Time-interval 114: 7
Time-interval 115: 12
Time-interval 116: 6
Time-interval 117: 7
Time-interval 118: 9
Time-interval 119: 3
Time-interval 120: 5
