-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: Medium
Daytime: Lunch
Iteration: 2
Look-ahead time: 300.0 sec
Execution time: -10930 msec
-------------------------------------
Time-interval 1: 7
Time-interval 2: 5
Time-interval 3: 4
Time-interval 4: 2
Time-interval 5: 6
Time-interval 6: 2
Time-interval 7: 8
Time-interval 8: 7
Time-interval 9: 3
Time-interval 10: 8
Time-interval 11: 11
Time-interval 12: 8
Time-interval 13: 5
Time-interval 14: 3
Time-interval 15: 4
Time-interval 16: 6
Time-interval 17: 6
Time-interval 18: 12
Time-interval 19: 5
Time-interval 20: 3
Time-interval 21: 5
Time-interval 22: 6
Time-interval 23: 6
Time-interval 24: 3
Time-interval 25: 5
Time-interval 26: 4
Time-interval 27: 4
Time-interval 28: 4
Time-interval 29: 2
Time-interval 30: 2
Time-interval 31: 8
Time-interval 32: 2
Time-interval 33: 4
Time-interval 34: 4
Time-interval 35: 6
Time-interval 36: 7
Time-interval 37: 6
Time-interval 38: 8
Time-interval 39: 8
Time-interval 40: 8
Time-interval 41: 7
Time-interval 42: 6
Time-interval 43: 9
Time-interval 44: 8
Time-interval 45: 2
Time-interval 46: 4
Time-interval 47: 3
Time-interval 48: 6
Time-interval 49: 4
Time-interval 50: 2
Time-interval 51: 4
Time-interval 52: 6
Time-interval 53: 7
Time-interval 54: 2
Time-interval 55: 9
Time-interval 56: 5
Time-interval 57: 8
Time-interval 58: 3
Time-interval 59: 8
Time-interval 60: 6
Time-interval 61: 5
Time-interval 62: 8
Time-interval 63: 5
Time-interval 64: 2
Time-interval 65: 4
Time-interval 66: 6
Time-interval 67: 11
Time-interval 68: 4
Time-interval 69: 4
Time-interval 70: 2
Time-interval 71: 4
Time-interval 72: 5
Time-interval 73: 5
Time-interval 74: 4
Time-interval 75: 6
Time-interval 76: 5
Time-interval 77: 4
Time-interval 78: 4
Time-interval 79: 11
Time-interval 80: 8
Time-interval 81: 6
Time-interval 82: 7
Time-interval 83: 9
Time-interval 84: 4
Time-interval 85: 8
Time-interval 86: 10
Time-interval 87: 5
Time-interval 88: 6
Time-interval 89: 1
Time-interval 90: 8
Time-interval 91: 9
Time-interval 92: 5
Time-interval 93: 3
Time-interval 94: 8
Time-interval 95: 9
Time-interval 96: 4
Time-interval 97: 5
Time-interval 98: 6
Time-interval 99: 11
Time-interval 100: 3
Time-interval 101: 5
Time-interval 102: 6
Time-interval 103: 6
Time-interval 104: 7
Time-interval 105: 4
Time-interval 106: 7
Time-interval 107: 4
Time-interval 108: 8
Time-interval 109: 8
Time-interval 110: 5
Time-interval 111: 4
Time-interval 112: 4
Time-interval 113: 5
Time-interval 114: 3
Time-interval 115: 7
Time-interval 116: 7
Time-interval 117: 6
Time-interval 118: 5
Time-interval 119: 6
Time-interval 120: 5
18046
