-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: Medium
Daytime: Lunch
Iteration: 2
Look-ahead time: 45.0 sec
Execution time: -10994 msec
-------------------------------------
Time-interval 1: 1
Time-interval 2: 4
Time-interval 3: 2
Time-interval 4: 2
Time-interval 5: 3
Time-interval 6: 3
Time-interval 7: 5
Time-interval 8: 2
Time-interval 9: 2
Time-interval 10: 3
Time-interval 11: 3
Time-interval 12: 2
Time-interval 13: 2
Time-interval 14: 4
Time-interval 15: 3
Time-interval 16: 2
Time-interval 17: 6
Time-interval 18: 5
Time-interval 19: 3
Time-interval 20: 3
Time-interval 21: 4
Time-interval 22: 3
Time-interval 23: 3
Time-interval 24: 1
Time-interval 25: 3
Time-interval 26: 7
Time-interval 27: 2
Time-interval 28: 6
Time-interval 29: 7
Time-interval 30: 0
Time-interval 31: 3
Time-interval 32: 3
Time-interval 33: 5
Time-interval 34: 2
Time-interval 35: 3
Time-interval 36: 6
Time-interval 37: 5
Time-interval 38: 3
Time-interval 39: 4
Time-interval 40: 4
Time-interval 41: 8
Time-interval 42: 5
Time-interval 43: 2
Time-interval 44: 6
Time-interval 45: 8
Time-interval 46: 4
Time-interval 47: 3
Time-interval 48: 5
Time-interval 49: 5
Time-interval 50: 1
Time-interval 51: 4
Time-interval 52: 5
Time-interval 53: 4
Time-interval 54: 5
Time-interval 55: 5
Time-interval 56: 5
Time-interval 57: 5
Time-interval 58: 5
Time-interval 59: 2
Time-interval 60: 2
Time-interval 61: 3
Time-interval 62: 9
Time-interval 63: 2
Time-interval 64: 2
Time-interval 65: 2
Time-interval 66: 3
Time-interval 67: 4
Time-interval 68: 5
Time-interval 69: 2
Time-interval 70: 5
Time-interval 71: 5
Time-interval 72: 5
Time-interval 73: 5
Time-interval 74: 7
Time-interval 75: 2
Time-interval 76: 3
Time-interval 77: 2
Time-interval 78: 7
Time-interval 79: 5
Time-interval 80: 5
Time-interval 81: 9
Time-interval 82: 3
Time-interval 83: 3
Time-interval 84: 9
Time-interval 85: 5
Time-interval 86: 11
Time-interval 87: 9
Time-interval 88: 3
Time-interval 89: 3
Time-interval 90: 3
Time-interval 91: 6
Time-interval 92: 5
Time-interval 93: 6
Time-interval 94: 9
Time-interval 95: 5
Time-interval 96: 6
Time-interval 97: 8
Time-interval 98: 4
Time-interval 99: 5
Time-interval 100: 5
Time-interval 101: 4
Time-interval 102: 7
Time-interval 103: 4
Time-interval 104: 3
Time-interval 105: 6
Time-interval 106: 5
Time-interval 107: 4
Time-interval 108: 10
Time-interval 109: 6
Time-interval 110: 5
Time-interval 111: 13
Time-interval 112: 8
Time-interval 113: 9
Time-interval 114: 6
Time-interval 115: 6
Time-interval 116: 7
Time-interval 117: 2
Time-interval 118: 2
Time-interval 119: 9
Time-interval 120: 6
18046
