-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: Medium
Daytime: Lunch
Iteration: 1
Look-ahead time: 30.0 sec
Execution time: -11135 msec
-------------------------------------
Time-interval 1: 1
Time-interval 2: 0
Time-interval 3: 2
Time-interval 4: 1
Time-interval 5: 3
Time-interval 6: 3
Time-interval 7: 0
Time-interval 8: 3
Time-interval 9: 2
Time-interval 10: 2
Time-interval 11: 1
Time-interval 12: 2
Time-interval 13: 0
Time-interval 14: 0
Time-interval 15: 2
Time-interval 16: 0
Time-interval 17: 2
Time-interval 18: 1
Time-interval 19: 2
Time-interval 20: 2
Time-interval 21: 2
Time-interval 22: 2
Time-interval 23: 5
Time-interval 24: 4
Time-interval 25: 0
Time-interval 26: 2
Time-interval 27: 4
Time-interval 28: 3
Time-interval 29: 1
Time-interval 30: 4
Time-interval 31: 1
Time-interval 32: 3
Time-interval 33: 3
Time-interval 34: 2
Time-interval 35: 3
Time-interval 36: 1
Time-interval 37: 1
Time-interval 38: 5
Time-interval 39: 1
Time-interval 40: 3
Time-interval 41: 2
Time-interval 42: 1
Time-interval 43: 4
Time-interval 44: 0
Time-interval 45: 3
Time-interval 46: 3
Time-interval 47: 3
Time-interval 48: 0
Time-interval 49: 2
Time-interval 50: 2
Time-interval 51: 3
Time-interval 52: 4
Time-interval 53: 4
Time-interval 54: 2
Time-interval 55: 1
Time-interval 56: 0
Time-interval 57: 2
Time-interval 58: 2
Time-interval 59: 3
Time-interval 60: 2
Time-interval 61: 3
Time-interval 62: 1
Time-interval 63: 2
Time-interval 64: 3
Time-interval 65: 1
Time-interval 66: 6
Time-interval 67: 3
Time-interval 68: 1
Time-interval 69: 5
Time-interval 70: 3
Time-interval 71: 4
Time-interval 72: 2
Time-interval 73: 1
Time-interval 74: 3
Time-interval 75: 2
Time-interval 76: 1
Time-interval 77: 4
Time-interval 78: 6
Time-interval 79: 1
Time-interval 80: 1
Time-interval 81: 3
Time-interval 82: 4
Time-interval 83: 5
Time-interval 84: 2
Time-interval 85: 6
Time-interval 86: 3
Time-interval 87: 3
Time-interval 88: 8
Time-interval 89: 8
Time-interval 90: 6
Time-interval 91: 2
Time-interval 92: 3
Time-interval 93: 7
Time-interval 94: 2
Time-interval 95: 2
Time-interval 96: 5
Time-interval 97: 4
Time-interval 98: 2
Time-interval 99: 7
Time-interval 100: 3
Time-interval 101: 3
Time-interval 102: 4
Time-interval 103: 1
Time-interval 104: 3
Time-interval 105: 2
Time-interval 106: 1
Time-interval 107: 2
Time-interval 108: 1
Time-interval 109: 6
Time-interval 110: 2
Time-interval 111: 1
Time-interval 112: 4
Time-interval 113: 5
Time-interval 114: 4
Time-interval 115: 2
Time-interval 116: 8
Time-interval 117: 4
Time-interval 118: 3
Time-interval 119: 4
Time-interval 120: 7
18090
