-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: Medium
Daytime: Morning
Iteration: 1
Look-ahead time: 30.0 sec
Execution time: -12614 msec
-------------------------------------
Time-interval 1: 1
Time-interval 2: 2
Time-interval 3: 3
Time-interval 4: 1
Time-interval 5: 1
Time-interval 6: 2
Time-interval 7: 2
Time-interval 8: 0
Time-interval 9: 3
Time-interval 10: 2
Time-interval 11: 3
Time-interval 12: 3
Time-interval 13: 0
Time-interval 14: 1
Time-interval 15: 0
Time-interval 16: 5
Time-interval 17: 2
Time-interval 18: 0
Time-interval 19: 0
Time-interval 20: 3
Time-interval 21: 1
Time-interval 22: 1
Time-interval 23: 1
Time-interval 24: 1
Time-interval 25: 3
Time-interval 26: 2
Time-interval 27: 0
Time-interval 28: 0
Time-interval 29: 2
Time-interval 30: 4
Time-interval 31: 0
Time-interval 32: 7
Time-interval 33: 2
Time-interval 34: 2
Time-interval 35: 2
Time-interval 36: 0
Time-interval 37: 1
Time-interval 38: 3
Time-interval 39: 3
Time-interval 40: 1
Time-interval 41: 3
Time-interval 42: 3
Time-interval 43: 1
Time-interval 44: 2
Time-interval 45: 0
Time-interval 46: 3
Time-interval 47: 1
Time-interval 48: 1
Time-interval 49: 0
Time-interval 50: 3
Time-interval 51: 2
Time-interval 52: 1
Time-interval 53: 1
Time-interval 54: 0
Time-interval 55: 2
Time-interval 56: 1
Time-interval 57: 3
Time-interval 58: 1
Time-interval 59: 1
Time-interval 60: 1
Time-interval 61: 2
Time-interval 62: 1
Time-interval 63: 0
Time-interval 64: 2
Time-interval 65: 1
Time-interval 66: 0
Time-interval 67: 2
Time-interval 68: 2
Time-interval 69: 3
Time-interval 70: 0
Time-interval 71: 2
Time-interval 72: 1
Time-interval 73: 3
Time-interval 74: 4
Time-interval 75: 2
Time-interval 76: 2
Time-interval 77: 2
Time-interval 78: 1
Time-interval 79: 4
Time-interval 80: 1
Time-interval 81: 4
Time-interval 82: 0
Time-interval 83: 0
Time-interval 84: 2
Time-interval 85: 3
Time-interval 86: 3
Time-interval 87: 0
Time-interval 88: 2
Time-interval 89: 3
Time-interval 90: 3
Time-interval 91: 2
Time-interval 92: 2
Time-interval 93: 1
Time-interval 94: 5
Time-interval 95: 1
Time-interval 96: 5
Time-interval 97: 0
Time-interval 98: 1
Time-interval 99: 1
Time-interval 100: 5
Time-interval 101: 1
Time-interval 102: 2
Time-interval 103: 3
Time-interval 104: 3
Time-interval 105: 2
Time-interval 106: 3
Time-interval 107: 2
Time-interval 108: 2
Time-interval 109: 3
Time-interval 110: 2
Time-interval 111: 2
Time-interval 112: 2
Time-interval 113: 3
Time-interval 114: 1
Time-interval 115: 1
Time-interval 116: 0
Time-interval 117: 4
Time-interval 118: 2
Time-interval 119: 2
Time-interval 120: 0
