-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: Medium
Daytime: Morning
Iteration: 1
Look-ahead time: 15.0 sec
Execution time: -12987 msec
-------------------------------------
Time-interval 1: 8
Time-interval 2: 6
Time-interval 3: 3
Time-interval 4: 5
Time-interval 5: 4
Time-interval 6: 3
Time-interval 7: 5
Time-interval 8: 8
Time-interval 9: 7
Time-interval 10: 7
Time-interval 11: 2
Time-interval 12: 5
Time-interval 13: 6
Time-interval 14: 3
Time-interval 15: 6
Time-interval 16: 3
Time-interval 17: 5
Time-interval 18: 4
Time-interval 19: 5
Time-interval 20: 6
Time-interval 21: 3
Time-interval 22: 5
Time-interval 23: 4
Time-interval 24: 2
Time-interval 25: 6
Time-interval 26: 0
Time-interval 27: 2
Time-interval 28: 7
Time-interval 29: 4
Time-interval 30: 10
Time-interval 31: 2
Time-interval 32: 7
Time-interval 33: 6
Time-interval 34: 4
Time-interval 35: 8
Time-interval 36: 8
Time-interval 37: 5
Time-interval 38: 8
Time-interval 39: 4
Time-interval 40: 8
Time-interval 41: 6
Time-interval 42: 4
Time-interval 43: 4
Time-interval 44: 5
Time-interval 45: 8
Time-interval 46: 3
Time-interval 47: 8
Time-interval 48: 4
Time-interval 49: 3
Time-interval 50: 3
Time-interval 51: 6
Time-interval 52: 8
Time-interval 53: 1
Time-interval 54: 5
Time-interval 55: 6
Time-interval 56: 5
Time-interval 57: 6
Time-interval 58: 7
Time-interval 59: 8
Time-interval 60: 8
Time-interval 61: 7
Time-interval 62: 6
Time-interval 63: 9
Time-interval 64: 4
Time-interval 65: 13
Time-interval 66: 4
Time-interval 67: 6
Time-interval 68: 3
Time-interval 69: 9
Time-interval 70: 7
Time-interval 71: 6
Time-interval 72: 8
Time-interval 73: 1
Time-interval 74: 5
Time-interval 75: 3
Time-interval 76: 11
Time-interval 77: 10
Time-interval 78: 5
Time-interval 79: 5
Time-interval 80: 6
Time-interval 81: 6
Time-interval 82: 8
Time-interval 83: 4
Time-interval 84: 4
Time-interval 85: 4
Time-interval 86: 6
Time-interval 87: 3
Time-interval 88: 2
Time-interval 89: 10
Time-interval 90: 8
Time-interval 91: 11
Time-interval 92: 7
Time-interval 93: 6
Time-interval 94: 6
Time-interval 95: 8
Time-interval 96: 5
Time-interval 97: 7
Time-interval 98: 9
Time-interval 99: 1
Time-interval 100: 7
Time-interval 101: 4
Time-interval 102: 6
Time-interval 103: 3
Time-interval 104: 7
Time-interval 105: 4
Time-interval 106: 6
Time-interval 107: 3
Time-interval 108: 5
Time-interval 109: 4
Time-interval 110: 4
Time-interval 111: 1
Time-interval 112: 9
Time-interval 113: 3
Time-interval 114: 7
Time-interval 115: 3
Time-interval 116: 8
Time-interval 117: 6
Time-interval 118: 4
Time-interval 119: 3
Time-interval 120: 1
17498
