-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: Medium
Daytime: Morning
Iteration: 2
Look-ahead time: 300.0 sec
Execution time: -13287 msec
-------------------------------------
Time-interval 1: 5
Time-interval 2: 7
Time-interval 3: 1
Time-interval 4: 7
Time-interval 5: 2
Time-interval 6: 5
Time-interval 7: 5
Time-interval 8: 5
Time-interval 9: 3
Time-interval 10: 7
Time-interval 11: 9
Time-interval 12: 8
Time-interval 13: 3
Time-interval 14: 4
Time-interval 15: 2
Time-interval 16: 6
Time-interval 17: 8
Time-interval 18: 5
Time-interval 19: 4
Time-interval 20: 2
Time-interval 21: 12
Time-interval 22: 7
Time-interval 23: 4
Time-interval 24: 3
Time-interval 25: 2
Time-interval 26: 3
Time-interval 27: 3
Time-interval 28: 2
Time-interval 29: 8
Time-interval 30: 6
Time-interval 31: 9
Time-interval 32: 3
Time-interval 33: 7
Time-interval 34: 6
Time-interval 35: 7
Time-interval 36: 2
Time-interval 37: 2
Time-interval 38: 5
Time-interval 39: 5
Time-interval 40: 1
Time-interval 41: 4
Time-interval 42: 2
Time-interval 43: 5
Time-interval 44: 9
Time-interval 45: 10
Time-interval 46: 4
Time-interval 47: 5
Time-interval 48: 5
Time-interval 49: 8
Time-interval 50: 1
Time-interval 51: 3
Time-interval 52: 6
Time-interval 53: 6
Time-interval 54: 10
Time-interval 55: 3
Time-interval 56: 3
Time-interval 57: 8
Time-interval 58: 2
Time-interval 59: 6
Time-interval 60: 4
Time-interval 61: 3
Time-interval 62: 4
Time-interval 63: 7
Time-interval 64: 7
Time-interval 65: 2
Time-interval 66: 3
Time-interval 67: 9
Time-interval 68: 5
Time-interval 69: 2
Time-interval 70: 3
Time-interval 71: 1
Time-interval 72: 4
Time-interval 73: 12
Time-interval 74: 1
Time-interval 75: 5
Time-interval 76: 4
Time-interval 77: 8
Time-interval 78: 4
Time-interval 79: 4
Time-interval 80: 4
Time-interval 81: 5
Time-interval 82: 2
Time-interval 83: 7
Time-interval 84: 3
Time-interval 85: 2
Time-interval 86: 4
Time-interval 87: 5
Time-interval 88: 8
Time-interval 89: 3
Time-interval 90: 5
Time-interval 91: 6
Time-interval 92: 4
Time-interval 93: 5
Time-interval 94: 4
Time-interval 95: 6
Time-interval 96: 5
Time-interval 97: 6
Time-interval 98: 5
Time-interval 99: 4
Time-interval 100: 6
Time-interval 101: 3
Time-interval 102: 4
Time-interval 103: 1
Time-interval 104: 2
Time-interval 105: 6
Time-interval 106: 6
Time-interval 107: 12
Time-interval 108: 10
Time-interval 109: 6
Time-interval 110: 1
Time-interval 111: 3
Time-interval 112: 4
Time-interval 113: 6
Time-interval 114: 5
Time-interval 115: 4
Time-interval 116: 3
Time-interval 117: 8
Time-interval 118: 7
Time-interval 119: 10
Time-interval 120: 7
