-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: UltraHigh
Daytime: Lunch
Iteration: 1
Look-ahead time: 45.0 sec
Execution time: -39180 msec
-------------------------------------
Time-interval 1: 5
Time-interval 2: 6
Time-interval 3: 3
Time-interval 4: 9
Time-interval 5: 5
Time-interval 6: 10
Time-interval 7: 3
Time-interval 8: 6
Time-interval 9: 9
Time-interval 10: 6
Time-interval 11: 7
Time-interval 12: 1
Time-interval 13: 8
Time-interval 14: 6
Time-interval 15: 3
Time-interval 16: 7
Time-interval 17: 5
Time-interval 18: 5
Time-interval 19: 4
Time-interval 20: 3
Time-interval 21: 7
Time-interval 22: 9
Time-interval 23: 5
Time-interval 24: 3
Time-interval 25: 8
Time-interval 26: 10
Time-interval 27: 8
Time-interval 28: 7
Time-interval 29: 9
Time-interval 30: 15
Time-interval 31: 11
Time-interval 32: 6
Time-interval 33: 7
Time-interval 34: 9
Time-interval 35: 9
Time-interval 36: 17
Time-interval 37: 9
Time-interval 38: 6
Time-interval 39: 19
Time-interval 40: 12
Time-interval 41: 14
Time-interval 42: 11
Time-interval 43: 12
Time-interval 44: 6
Time-interval 45: 11
Time-interval 46: 9
Time-interval 47: 17
Time-interval 48: 12
Time-interval 49: 14
Time-interval 50: 13
Time-interval 51: 17
Time-interval 52: 13
Time-interval 53: 15
Time-interval 54: 13
Time-interval 55: 12
Time-interval 56: 19
Time-interval 57: 13
Time-interval 58: 12
Time-interval 59: 15
Time-interval 60: 19
Time-interval 61: 16
Time-interval 62: 21
Time-interval 63: 9
Time-interval 64: 10
Time-interval 65: 12
Time-interval 66: 12
Time-interval 67: 13
Time-interval 68: 16
Time-interval 69: 17
Time-interval 70: 15
Time-interval 71: 21
Time-interval 72: 20
Time-interval 73: 26
Time-interval 74: 19
Time-interval 75: 19
Time-interval 76: 23
Time-interval 77: 12
Time-interval 78: 17
Time-interval 79: 19
Time-interval 80: 22
Time-interval 81: 20
Time-interval 82: 18
Time-interval 83: 21
Time-interval 84: 23
Time-interval 85: 29
Time-interval 86: 13
Time-interval 87: 20
Time-interval 88: 28
Time-interval 89: 22
Time-interval 90: 23
Time-interval 91: 17
Time-interval 92: 30
Time-interval 93: 28
Time-interval 94: 25
Time-interval 95: 22
Time-interval 96: 22
Time-interval 97: 21
Time-interval 98: 33
Time-interval 99: 19
Time-interval 100: 32
Time-interval 101: 35
Time-interval 102: 27
Time-interval 103: 26
Time-interval 104: 31
Time-interval 105: 24
Time-interval 106: 28
Time-interval 107: 31
Time-interval 108: 37
Time-interval 109: 33
Time-interval 110: 39
Time-interval 111: 25
Time-interval 112: 35
Time-interval 113: 29
Time-interval 114: 32
Time-interval 115: 35
Time-interval 116: 24
Time-interval 117: 28
Time-interval 118: 22
Time-interval 119: 35
Time-interval 120: 39
