-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: UltraHigh
Daytime: Lunch
Iteration: 2
Look-ahead time: 60.0 sec
Execution time: -28682 msec
-------------------------------------
Time-interval 1: 2
Time-interval 2: 7
Time-interval 3: 8
Time-interval 4: 8
Time-interval 5: 6
Time-interval 6: 6
Time-interval 7: 8
Time-interval 8: 9
Time-interval 9: 2
Time-interval 10: 9
Time-interval 11: 8
Time-interval 12: 5
Time-interval 13: 7
Time-interval 14: 9
Time-interval 15: 13
Time-interval 16: 6
Time-interval 17: 8
Time-interval 18: 7
Time-interval 19: 10
Time-interval 20: 5
Time-interval 21: 5
Time-interval 22: 9
Time-interval 23: 11
Time-interval 24: 7
Time-interval 25: 11
Time-interval 26: 10
Time-interval 27: 9
Time-interval 28: 9
Time-interval 29: 6
Time-interval 30: 11
Time-interval 31: 11
Time-interval 32: 18
Time-interval 33: 8
Time-interval 34: 7
Time-interval 35: 14
Time-interval 36: 13
Time-interval 37: 9
Time-interval 38: 10
Time-interval 39: 11
Time-interval 40: 9
Time-interval 41: 7
Time-interval 42: 5
Time-interval 43: 10
Time-interval 44: 10
Time-interval 45: 16
Time-interval 46: 11
Time-interval 47: 17
Time-interval 48: 12
Time-interval 49: 14
Time-interval 50: 13
Time-interval 51: 10
Time-interval 52: 18
Time-interval 53: 13
Time-interval 54: 15
Time-interval 55: 13
Time-interval 56: 13
Time-interval 57: 19
Time-interval 58: 11
Time-interval 59: 12
Time-interval 60: 17
Time-interval 61: 13
Time-interval 62: 19
Time-interval 63: 19
Time-interval 64: 26
Time-interval 65: 17
Time-interval 66: 22
Time-interval 67: 19
Time-interval 68: 18
Time-interval 69: 18
Time-interval 70: 11
Time-interval 71: 15
Time-interval 72: 26
Time-interval 73: 19
Time-interval 74: 24
Time-interval 75: 24
Time-interval 76: 16
Time-interval 77: 21
Time-interval 78: 23
Time-interval 79: 26
Time-interval 80: 19
Time-interval 81: 27
Time-interval 82: 23
Time-interval 83: 25
Time-interval 84: 19
Time-interval 85: 21
Time-interval 86: 26
Time-interval 87: 24
Time-interval 88: 18
Time-interval 89: 28
Time-interval 90: 24
Time-interval 91: 21
Time-interval 92: 28
Time-interval 93: 26
Time-interval 94: 31
Time-interval 95: 38
Time-interval 96: 23
Time-interval 97: 21
Time-interval 98: 21
Time-interval 99: 28
Time-interval 100: 22
Time-interval 101: 37
Time-interval 102: 33
Time-interval 103: 24
Time-interval 104: 38
Time-interval 105: 31
Time-interval 106: 26
Time-interval 107: 28
Time-interval 108: 30
Time-interval 109: 41
Time-interval 110: 26
Time-interval 111: 30
Time-interval 112: 28
Time-interval 113: 39
Time-interval 114: 43
Time-interval 115: 34
Time-interval 116: 23
Time-interval 117: 29
Time-interval 118: 30
Time-interval 119: 38
Time-interval 120: 22
25510
