-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: UltraHigh
Daytime: Lunch
Iteration: 2
Look-ahead time: 300.0 sec
Execution time: -28542 msec
-------------------------------------
Time-interval 1: 5
Time-interval 2: 12
Time-interval 3: 10
Time-interval 4: 5
Time-interval 5: 11
Time-interval 6: 12
Time-interval 7: 10
Time-interval 8: 10
Time-interval 9: 9
Time-interval 10: 12
Time-interval 11: 9
Time-interval 12: 10
Time-interval 13: 9
Time-interval 14: 11
Time-interval 15: 12
Time-interval 16: 6
Time-interval 17: 8
Time-interval 18: 9
Time-interval 19: 7
Time-interval 20: 10
Time-interval 21: 11
Time-interval 22: 10
Time-interval 23: 9
Time-interval 24: 10
Time-interval 25: 8
Time-interval 26: 9
Time-interval 27: 6
Time-interval 28: 7
Time-interval 29: 12
Time-interval 30: 6
Time-interval 31: 10
Time-interval 32: 13
Time-interval 33: 11
Time-interval 34: 15
Time-interval 35: 8
Time-interval 36: 8
Time-interval 37: 15
Time-interval 38: 16
Time-interval 39: 12
Time-interval 40: 9
Time-interval 41: 9
Time-interval 42: 8
Time-interval 43: 9
Time-interval 44: 9
Time-interval 45: 16
Time-interval 46: 10
Time-interval 47: 12
Time-interval 48: 15
Time-interval 49: 17
Time-interval 50: 10
Time-interval 51: 11
Time-interval 52: 13
Time-interval 53: 10
Time-interval 54: 8
Time-interval 55: 6
Time-interval 56: 7
Time-interval 57: 11
Time-interval 58: 10
Time-interval 59: 11
Time-interval 60: 15
Time-interval 61: 18
Time-interval 62: 13
Time-interval 63: 7
Time-interval 64: 11
Time-interval 65: 8
Time-interval 66: 11
Time-interval 67: 13
Time-interval 68: 10
Time-interval 69: 17
Time-interval 70: 7
Time-interval 71: 8
Time-interval 72: 14
Time-interval 73: 11
Time-interval 74: 15
Time-interval 75: 17
Time-interval 76: 13
Time-interval 77: 15
Time-interval 78: 9
Time-interval 79: 18
Time-interval 80: 10
Time-interval 81: 13
Time-interval 82: 9
Time-interval 83: 14
Time-interval 84: 16
Time-interval 85: 14
Time-interval 86: 9
Time-interval 87: 19
Time-interval 88: 19
Time-interval 89: 14
Time-interval 90: 13
Time-interval 91: 12
Time-interval 92: 13
Time-interval 93: 12
Time-interval 94: 14
Time-interval 95: 14
Time-interval 96: 15
Time-interval 97: 13
Time-interval 98: 14
Time-interval 99: 17
Time-interval 100: 9
Time-interval 101: 19
Time-interval 102: 16
Time-interval 103: 26
Time-interval 104: 17
Time-interval 105: 10
Time-interval 106: 12
Time-interval 107: 12
Time-interval 108: 14
Time-interval 109: 19
Time-interval 110: 17
Time-interval 111: 14
Time-interval 112: 21
Time-interval 113: 22
Time-interval 114: 18
Time-interval 115: 22
Time-interval 116: 17
Time-interval 117: 14
Time-interval 118: 17
Time-interval 119: 20
Time-interval 120: 15
25510
