-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: UltraHigh
Daytime: Lunch
Iteration: 1
Look-ahead time: 300.0 sec
Execution time: -30749 msec
-------------------------------------
Time-interval 1: 6
Time-interval 2: 3
Time-interval 3: 6
Time-interval 4: 7
Time-interval 5: 7
Time-interval 6: 7
Time-interval 7: 8
Time-interval 8: 8
Time-interval 9: 7
Time-interval 10: 14
Time-interval 11: 8
Time-interval 12: 10
Time-interval 13: 9
Time-interval 14: 7
Time-interval 15: 7
Time-interval 16: 11
Time-interval 17: 7
Time-interval 18: 7
Time-interval 19: 8
Time-interval 20: 12
Time-interval 21: 19
Time-interval 22: 7
Time-interval 23: 8
Time-interval 24: 10
Time-interval 25: 12
Time-interval 26: 7
Time-interval 27: 10
Time-interval 28: 10
Time-interval 29: 12
Time-interval 30: 14
Time-interval 31: 5
Time-interval 32: 16
Time-interval 33: 12
Time-interval 34: 7
Time-interval 35: 9
Time-interval 36: 6
Time-interval 37: 14
Time-interval 38: 7
Time-interval 39: 11
Time-interval 40: 5
Time-interval 41: 15
Time-interval 42: 20
Time-interval 43: 14
Time-interval 44: 14
Time-interval 45: 14
Time-interval 46: 13
Time-interval 47: 12
Time-interval 48: 20
Time-interval 49: 10
Time-interval 50: 15
Time-interval 51: 15
Time-interval 52: 18
Time-interval 53: 9
Time-interval 54: 10
Time-interval 55: 9
Time-interval 56: 18
Time-interval 57: 8
Time-interval 58: 12
Time-interval 59: 13
Time-interval 60: 13
Time-interval 61: 21
Time-interval 62: 15
Time-interval 63: 16
Time-interval 64: 19
Time-interval 65: 16
Time-interval 66: 12
Time-interval 67: 11
Time-interval 68: 12
Time-interval 69: 21
Time-interval 70: 17
Time-interval 71: 14
Time-interval 72: 14
Time-interval 73: 23
Time-interval 74: 12
Time-interval 75: 19
Time-interval 76: 17
Time-interval 77: 10
Time-interval 78: 14
Time-interval 79: 17
Time-interval 80: 19
Time-interval 81: 20
Time-interval 82: 22
Time-interval 83: 12
Time-interval 84: 29
Time-interval 85: 15
Time-interval 86: 18
Time-interval 87: 19
Time-interval 88: 16
Time-interval 89: 19
Time-interval 90: 22
Time-interval 91: 21
Time-interval 92: 16
Time-interval 93: 18
Time-interval 94: 11
Time-interval 95: 20
Time-interval 96: 18
Time-interval 97: 12
Time-interval 98: 27
Time-interval 99: 23
Time-interval 100: 20
Time-interval 101: 14
Time-interval 102: 17
Time-interval 103: 23
Time-interval 104: 16
Time-interval 105: 30
Time-interval 106: 23
Time-interval 107: 26
Time-interval 108: 14
Time-interval 109: 22
Time-interval 110: 19
Time-interval 111: 18
Time-interval 112: 27
Time-interval 113: 28
Time-interval 114: 27
Time-interval 115: 40
Time-interval 116: 22
Time-interval 117: 22
Time-interval 118: 15
Time-interval 119: 13
Time-interval 120: 17
25606
