-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: UltraHigh
Daytime: Lunch
Iteration: 1
Look-ahead time: 300.0 sec
Execution time: -39140 msec
-------------------------------------
Time-interval 1: 7
Time-interval 2: 3
Time-interval 3: 7
Time-interval 4: 8
Time-interval 5: 6
Time-interval 6: 6
Time-interval 7: 8
Time-interval 8: 8
Time-interval 9: 6
Time-interval 10: 10
Time-interval 11: 12
Time-interval 12: 9
Time-interval 13: 7
Time-interval 14: 8
Time-interval 15: 6
Time-interval 16: 11
Time-interval 17: 9
Time-interval 18: 6
Time-interval 19: 7
Time-interval 20: 8
Time-interval 21: 14
Time-interval 22: 7
Time-interval 23: 8
Time-interval 24: 12
Time-interval 25: 12
Time-interval 26: 8
Time-interval 27: 12
Time-interval 28: 11
Time-interval 29: 14
Time-interval 30: 13
Time-interval 31: 5
Time-interval 32: 16
Time-interval 33: 10
Time-interval 34: 7
Time-interval 35: 9
Time-interval 36: 8
Time-interval 37: 14
Time-interval 38: 5
Time-interval 39: 8
Time-interval 40: 8
Time-interval 41: 17
Time-interval 42: 19
Time-interval 43: 17
Time-interval 44: 16
Time-interval 45: 14
Time-interval 46: 12
Time-interval 47: 11
Time-interval 48: 20
Time-interval 49: 10
Time-interval 50: 17
Time-interval 51: 18
Time-interval 52: 19
Time-interval 53: 12
Time-interval 54: 8
Time-interval 55: 7
Time-interval 56: 17
Time-interval 57: 9
Time-interval 58: 10
Time-interval 59: 16
Time-interval 60: 13
Time-interval 61: 20
Time-interval 62: 17
Time-interval 63: 16
Time-interval 64: 20
Time-interval 65: 16
Time-interval 66: 11
Time-interval 67: 10
Time-interval 68: 14
Time-interval 69: 21
Time-interval 70: 15
Time-interval 71: 13
Time-interval 72: 14
Time-interval 73: 24
Time-interval 74: 14
Time-interval 75: 18
Time-interval 76: 17
Time-interval 77: 10
Time-interval 78: 13
Time-interval 79: 16
Time-interval 80: 17
Time-interval 81: 18
Time-interval 82: 22
Time-interval 83: 13
Time-interval 84: 27
Time-interval 85: 16
Time-interval 86: 18
Time-interval 87: 22
Time-interval 88: 19
Time-interval 89: 20
Time-interval 90: 23
Time-interval 91: 20
Time-interval 92: 18
Time-interval 93: 20
Time-interval 94: 10
Time-interval 95: 22
Time-interval 96: 16
Time-interval 97: 13
Time-interval 98: 24
Time-interval 99: 23
Time-interval 100: 22
Time-interval 101: 17
Time-interval 102: 19
Time-interval 103: 23
Time-interval 104: 17
Time-interval 105: 30
Time-interval 106: 22
Time-interval 107: 22
Time-interval 108: 15
Time-interval 109: 24
Time-interval 110: 18
Time-interval 111: 18
Time-interval 112: 28
Time-interval 113: 28
Time-interval 114: 26
Time-interval 115: 36
Time-interval 116: 21
Time-interval 117: 21
Time-interval 118: 14
Time-interval 119: 16
Time-interval 120: 24
