-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: Low
Daytime: Lunch
Iteration: 1
Look-ahead time: 45.0 sec
Execution time: -8597 msec
-------------------------------------
Time-interval 1: 0
Time-interval 2: 2
Time-interval 3: 0
Time-interval 4: 4
Time-interval 5: 0
Time-interval 6: 1
Time-interval 7: 1
Time-interval 8: 0
Time-interval 9: 2
Time-interval 10: 1
Time-interval 11: 0
Time-interval 12: 1
Time-interval 13: 0
Time-interval 14: 1
Time-interval 15: 1
Time-interval 16: 0
Time-interval 17: 2
Time-interval 18: 3
Time-interval 19: 2
Time-interval 20: 1
Time-interval 21: 0
Time-interval 22: 1
Time-interval 23: 1
Time-interval 24: 0
Time-interval 25: 1
Time-interval 26: 4
Time-interval 27: 3
Time-interval 28: 2
Time-interval 29: 1
Time-interval 30: 1
Time-interval 31: 5
Time-interval 32: 2
Time-interval 33: 2
Time-interval 34: 2
Time-interval 35: 3
Time-interval 36: 6
Time-interval 37: 0
Time-interval 38: 3
Time-interval 39: 1
Time-interval 40: 5
Time-interval 41: 2
Time-interval 42: 3
Time-interval 43: 3
Time-interval 44: 3
Time-interval 45: 4
Time-interval 46: 2
Time-interval 47: 5
Time-interval 48: 3
Time-interval 49: 4
Time-interval 50: 2
Time-interval 51: 2
Time-interval 52: 3
Time-interval 53: 4
Time-interval 54: 3
Time-interval 55: 5
Time-interval 56: 1
Time-interval 57: 2
Time-interval 58: 5
Time-interval 59: 6
Time-interval 60: 5
Time-interval 61: 3
Time-interval 62: 6
Time-interval 63: 1
Time-interval 64: 7
Time-interval 65: 3
Time-interval 66: 6
Time-interval 67: 4
Time-interval 68: 4
Time-interval 69: 5
Time-interval 70: 5
Time-interval 71: 3
Time-interval 72: 8
Time-interval 73: 5
Time-interval 74: 8
Time-interval 75: 4
Time-interval 76: 3
Time-interval 77: 3
Time-interval 78: 4
Time-interval 79: 4
Time-interval 80: 8
Time-interval 81: 10
Time-interval 82: 7
Time-interval 83: 4
Time-interval 84: 8
Time-interval 85: 6
Time-interval 86: 7
Time-interval 87: 4
Time-interval 88: 7
Time-interval 89: 4
Time-interval 90: 5
Time-interval 91: 7
Time-interval 92: 7
Time-interval 93: 7
Time-interval 94: 11
Time-interval 95: 8
Time-interval 96: 5
Time-interval 97: 7
Time-interval 98: 7
Time-interval 99: 3
Time-interval 100: 5
Time-interval 101: 6
Time-interval 102: 4
Time-interval 103: 7
Time-interval 104: 2
Time-interval 105: 8
Time-interval 106: 3
Time-interval 107: 3
Time-interval 108: 1
Time-interval 109: 6
Time-interval 110: 5
Time-interval 111: 7
Time-interval 112: 5
Time-interval 113: 2
Time-interval 114: 4
Time-interval 115: 8
Time-interval 116: 6
Time-interval 117: 7
Time-interval 118: 9
Time-interval 119: 11
Time-interval 120: 5
