-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: Low
Daytime: Lunch
Iteration: 1
Look-ahead time: 60.0 sec
Execution time: -8728 msec
-------------------------------------
Time-interval 1: 1
Time-interval 2: 2
Time-interval 3: 3
Time-interval 4: 2
Time-interval 5: 1
Time-interval 6: 5
Time-interval 7: 3
Time-interval 8: 3
Time-interval 9: 1
Time-interval 10: 1
Time-interval 11: 2
Time-interval 12: 4
Time-interval 13: 5
Time-interval 14: 2
Time-interval 15: 3
Time-interval 16: 1
Time-interval 17: 2
Time-interval 18: 2
Time-interval 19: 2
Time-interval 20: 4
Time-interval 21: 1
Time-interval 22: 1
Time-interval 23: 2
Time-interval 24: 1
Time-interval 25: 0
Time-interval 26: 3
Time-interval 27: 2
Time-interval 28: 4
Time-interval 29: 5
Time-interval 30: 0
Time-interval 31: 7
Time-interval 32: 6
Time-interval 33: 6
Time-interval 34: 3
Time-interval 35: 6
Time-interval 36: 5
Time-interval 37: 4
Time-interval 38: 3
Time-interval 39: 3
Time-interval 40: 3
Time-interval 41: 4
Time-interval 42: 1
Time-interval 43: 7
Time-interval 44: 2
Time-interval 45: 6
Time-interval 46: 2
Time-interval 47: 5
Time-interval 48: 8
Time-interval 49: 6
Time-interval 50: 1
Time-interval 51: 2
Time-interval 52: 8
Time-interval 53: 5
Time-interval 54: 2
Time-interval 55: 9
Time-interval 56: 11
Time-interval 57: 7
Time-interval 58: 9
Time-interval 59: 5
Time-interval 60: 7
Time-interval 61: 7
Time-interval 62: 1
Time-interval 63: 7
Time-interval 64: 6
Time-interval 65: 3
Time-interval 66: 9
Time-interval 67: 8
Time-interval 68: 6
Time-interval 69: 5
Time-interval 70: 7
Time-interval 71: 1
Time-interval 72: 13
Time-interval 73: 8
Time-interval 74: 15
Time-interval 75: 8
Time-interval 76: 10
Time-interval 77: 11
Time-interval 78: 6
Time-interval 79: 5
Time-interval 80: 6
Time-interval 81: 5
Time-interval 82: 7
Time-interval 83: 3
Time-interval 84: 6
Time-interval 85: 7
Time-interval 86: 10
Time-interval 87: 9
Time-interval 88: 7
Time-interval 89: 8
Time-interval 90: 6
Time-interval 91: 9
Time-interval 92: 8
Time-interval 93: 11
Time-interval 94: 11
Time-interval 95: 8
Time-interval 96: 4
Time-interval 97: 9
Time-interval 98: 6
Time-interval 99: 10
Time-interval 100: 7
Time-interval 101: 9
Time-interval 102: 8
Time-interval 103: 6
Time-interval 104: 10
Time-interval 105: 9
Time-interval 106: 13
Time-interval 107: 5
Time-interval 108: 11
Time-interval 109: 9
Time-interval 110: 14
Time-interval 111: 9
Time-interval 112: 13
Time-interval 113: 9
Time-interval 114: 8
Time-interval 115: 12
Time-interval 116: 8
Time-interval 117: 7
Time-interval 118: 12
Time-interval 119: 8
Time-interval 120: 7
