-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: UltraHigh
Daytime: Morning
Iteration: 1
Look-ahead time: 45.0 sec
Execution time: -29881 msec
-------------------------------------
Time-interval 1: 1
Time-interval 2: 3
Time-interval 3: 5
Time-interval 4: 8
Time-interval 5: 2
Time-interval 6: 4
Time-interval 7: 5
Time-interval 8: 3
Time-interval 9: 4
Time-interval 10: 2
Time-interval 11: 6
Time-interval 12: 3
Time-interval 13: 3
Time-interval 14: 6
Time-interval 15: 1
Time-interval 16: 5
Time-interval 17: 8
Time-interval 18: 7
Time-interval 19: 2
Time-interval 20: 1
Time-interval 21: 1
Time-interval 22: 5
Time-interval 23: 7
Time-interval 24: 4
Time-interval 25: 8
Time-interval 26: 3
Time-interval 27: 5
Time-interval 28: 2
Time-interval 29: 5
Time-interval 30: 5
Time-interval 31: 7
Time-interval 32: 7
Time-interval 33: 7
Time-interval 34: 7
Time-interval 35: 3
Time-interval 36: 5
Time-interval 37: 7
Time-interval 38: 11
Time-interval 39: 3
Time-interval 40: 8
Time-interval 41: 8
Time-interval 42: 4
Time-interval 43: 8
Time-interval 44: 10
Time-interval 45: 10
Time-interval 46: 9
Time-interval 47: 12
Time-interval 48: 11
Time-interval 49: 8
Time-interval 50: 7
Time-interval 51: 12
Time-interval 52: 7
Time-interval 53: 4
Time-interval 54: 8
Time-interval 55: 9
Time-interval 56: 5
Time-interval 57: 6
Time-interval 58: 12
Time-interval 59: 11
Time-interval 60: 8
Time-interval 61: 8
Time-interval 62: 11
Time-interval 63: 10
Time-interval 64: 13
Time-interval 65: 6
Time-interval 66: 8
Time-interval 67: 13
Time-interval 68: 9
Time-interval 69: 16
Time-interval 70: 17
Time-interval 71: 13
Time-interval 72: 17
Time-interval 73: 15
Time-interval 74: 14
Time-interval 75: 15
Time-interval 76: 13
Time-interval 77: 8
Time-interval 78: 9
Time-interval 79: 17
Time-interval 80: 16
Time-interval 81: 14
Time-interval 82: 22
Time-interval 83: 20
Time-interval 84: 12
Time-interval 85: 10
Time-interval 86: 16
Time-interval 87: 17
Time-interval 88: 12
Time-interval 89: 13
Time-interval 90: 17
Time-interval 91: 18
Time-interval 92: 19
Time-interval 93: 9
Time-interval 94: 9
Time-interval 95: 19
Time-interval 96: 16
Time-interval 97: 19
Time-interval 98: 16
Time-interval 99: 20
Time-interval 100: 18
Time-interval 101: 26
Time-interval 102: 20
Time-interval 103: 25
Time-interval 104: 15
Time-interval 105: 12
Time-interval 106: 17
Time-interval 107: 25
Time-interval 108: 17
Time-interval 109: 19
Time-interval 110: 32
Time-interval 111: 21
Time-interval 112: 17
Time-interval 113: 18
Time-interval 114: 26
Time-interval 115: 24
Time-interval 116: 25
Time-interval 117: 19
Time-interval 118: 18
Time-interval 119: 16
Time-interval 120: 25
25373
