-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: UltraHigh
Daytime: Morning
Iteration: 2
Look-ahead time: 300.0 sec
Execution time: -30884 msec
-------------------------------------
Time-interval 1: 8
Time-interval 2: 8
Time-interval 3: 10
Time-interval 4: 10
Time-interval 5: 9
Time-interval 6: 13
Time-interval 7: 11
Time-interval 8: 6
Time-interval 9: 9
Time-interval 10: 13
Time-interval 11: 5
Time-interval 12: 10
Time-interval 13: 11
Time-interval 14: 10
Time-interval 15: 10
Time-interval 16: 13
Time-interval 17: 11
Time-interval 18: 6
Time-interval 19: 13
Time-interval 20: 11
Time-interval 21: 12
Time-interval 22: 16
Time-interval 23: 8
Time-interval 24: 11
Time-interval 25: 10
Time-interval 26: 10
Time-interval 27: 6
Time-interval 28: 17
Time-interval 29: 17
Time-interval 30: 12
Time-interval 31: 10
Time-interval 32: 11
Time-interval 33: 5
Time-interval 34: 9
Time-interval 35: 15
Time-interval 36: 4
Time-interval 37: 12
Time-interval 38: 12
Time-interval 39: 14
Time-interval 40: 7
Time-interval 41: 8
Time-interval 42: 11
Time-interval 43: 11
Time-interval 44: 15
Time-interval 45: 11
Time-interval 46: 18
Time-interval 47: 12
Time-interval 48: 12
Time-interval 49: 9
Time-interval 50: 20
Time-interval 51: 9
Time-interval 52: 10
Time-interval 53: 6
Time-interval 54: 11
Time-interval 55: 11
Time-interval 56: 11
Time-interval 57: 8
Time-interval 58: 8
Time-interval 59: 10
Time-interval 60: 14
Time-interval 61: 14
Time-interval 62: 8
Time-interval 63: 12
Time-interval 64: 14
Time-interval 65: 8
Time-interval 66: 10
Time-interval 67: 15
Time-interval 68: 15
Time-interval 69: 8
Time-interval 70: 9
Time-interval 71: 10
Time-interval 72: 8
Time-interval 73: 11
Time-interval 74: 13
Time-interval 75: 12
Time-interval 76: 12
Time-interval 77: 15
Time-interval 78: 11
Time-interval 79: 10
Time-interval 80: 16
Time-interval 81: 10
Time-interval 82: 14
Time-interval 83: 19
Time-interval 84: 13
Time-interval 85: 15
Time-interval 86: 16
Time-interval 87: 12
Time-interval 88: 15
Time-interval 89: 17
Time-interval 90: 10
Time-interval 91: 15
Time-interval 92: 20
Time-interval 93: 13
Time-interval 94: 11
Time-interval 95: 11
Time-interval 96: 15
Time-interval 97: 13
Time-interval 98: 6
Time-interval 99: 9
Time-interval 100: 13
Time-interval 101: 13
Time-interval 102: 12
Time-interval 103: 23
Time-interval 104: 13
Time-interval 105: 12
Time-interval 106: 15
Time-interval 107: 21
Time-interval 108: 21
Time-interval 109: 15
Time-interval 110: 8
Time-interval 111: 28
Time-interval 112: 13
Time-interval 113: 27
Time-interval 114: 12
Time-interval 115: 15
Time-interval 116: 21
Time-interval 117: 14
Time-interval 118: 14
Time-interval 119: 10
Time-interval 120: 19
