-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: UltraHigh
Daytime: Morning
Iteration: 2
Look-ahead time: 90.0 sec
Execution time: -27068 msec
-------------------------------------
Time-interval 1: 19
Time-interval 2: 16
Time-interval 3: 16
Time-interval 4: 23
Time-interval 5: 19
Time-interval 6: 24
Time-interval 7: 23
Time-interval 8: 33
Time-interval 9: 24
Time-interval 10: 35
Time-interval 11: 17
Time-interval 12: 21
Time-interval 13: 31
Time-interval 14: 28
Time-interval 15: 17
Time-interval 16: 20
Time-interval 17: 23
Time-interval 18: 21
Time-interval 19: 34
Time-interval 20: 21
Time-interval 21: 34
Time-interval 22: 18
Time-interval 23: 17
Time-interval 24: 19
Time-interval 25: 32
Time-interval 26: 22
Time-interval 27: 23
Time-interval 28: 27
Time-interval 29: 18
Time-interval 30: 27
Time-interval 31: 26
Time-interval 32: 23
Time-interval 33: 31
Time-interval 34: 26
Time-interval 35: 37
Time-interval 36: 32
Time-interval 37: 32
Time-interval 38: 26
Time-interval 39: 27
Time-interval 40: 32
Time-interval 41: 24
Time-interval 42: 19
Time-interval 43: 24
Time-interval 44: 28
Time-interval 45: 33
Time-interval 46: 26
Time-interval 47: 24
Time-interval 48: 19
Time-interval 49: 30
Time-interval 50: 33
Time-interval 51: 20
Time-interval 52: 14
Time-interval 53: 27
Time-interval 54: 35
Time-interval 55: 23
Time-interval 56: 27
Time-interval 57: 26
Time-interval 58: 34
Time-interval 59: 23
Time-interval 60: 36
Time-interval 61: 38
Time-interval 62: 33
Time-interval 63: 47
Time-interval 64: 37
Time-interval 65: 28
Time-interval 66: 36
Time-interval 67: 28
Time-interval 68: 33
Time-interval 69: 38
Time-interval 70: 33
Time-interval 71: 24
Time-interval 72: 34
Time-interval 73: 36
Time-interval 74: 35
Time-interval 75: 26
Time-interval 76: 43
Time-interval 77: 34
Time-interval 78: 29
Time-interval 79: 33
Time-interval 80: 31
Time-interval 81: 43
Time-interval 82: 45
Time-interval 83: 36
Time-interval 84: 28
Time-interval 85: 36
Time-interval 86: 42
Time-interval 87: 28
Time-interval 88: 37
Time-interval 89: 32
Time-interval 90: 51
Time-interval 91: 29
Time-interval 92: 47
Time-interval 93: 46
Time-interval 94: 48
Time-interval 95: 46
Time-interval 96: 37
Time-interval 97: 40
Time-interval 98: 53
Time-interval 99: 39
Time-interval 100: 46
Time-interval 101: 35
Time-interval 102: 48
Time-interval 103: 52
Time-interval 104: 49
Time-interval 105: 50
Time-interval 106: 36
Time-interval 107: 52
Time-interval 108: 41
Time-interval 109: 44
Time-interval 110: 55
Time-interval 111: 61
Time-interval 112: 51
Time-interval 113: 46
Time-interval 114: 54
Time-interval 115: 38
Time-interval 116: 45
Time-interval 117: 50
Time-interval 118: 50
Time-interval 119: 54
Time-interval 120: 54
25330
