-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: UltraHigh
Daytime: Morning
Iteration: 2
Look-ahead time: 45.0 sec
Execution time: -30210 msec
-------------------------------------
Time-interval 1: 5
Time-interval 2: 2
Time-interval 3: 4
Time-interval 4: 3
Time-interval 5: 3
Time-interval 6: 8
Time-interval 7: 3
Time-interval 8: 4
Time-interval 9: 5
Time-interval 10: 6
Time-interval 11: 6
Time-interval 12: 4
Time-interval 13: 3
Time-interval 14: 3
Time-interval 15: 5
Time-interval 16: 2
Time-interval 17: 5
Time-interval 18: 8
Time-interval 19: 2
Time-interval 20: 5
Time-interval 21: 6
Time-interval 22: 8
Time-interval 23: 6
Time-interval 24: 3
Time-interval 25: 4
Time-interval 26: 6
Time-interval 27: 6
Time-interval 28: 11
Time-interval 29: 10
Time-interval 30: 5
Time-interval 31: 8
Time-interval 32: 8
Time-interval 33: 3
Time-interval 34: 5
Time-interval 35: 7
Time-interval 36: 7
Time-interval 37: 3
Time-interval 38: 3
Time-interval 39: 2
Time-interval 40: 2
Time-interval 41: 12
Time-interval 42: 6
Time-interval 43: 7
Time-interval 44: 7
Time-interval 45: 7
Time-interval 46: 8
Time-interval 47: 12
Time-interval 48: 10
Time-interval 49: 2
Time-interval 50: 10
Time-interval 51: 5
Time-interval 52: 6
Time-interval 53: 6
Time-interval 54: 12
Time-interval 55: 7
Time-interval 56: 6
Time-interval 57: 12
Time-interval 58: 6
Time-interval 59: 9
Time-interval 60: 3
Time-interval 61: 7
Time-interval 62: 13
Time-interval 63: 10
Time-interval 64: 12
Time-interval 65: 11
Time-interval 66: 12
Time-interval 67: 10
Time-interval 68: 13
Time-interval 69: 13
Time-interval 70: 10
Time-interval 71: 12
Time-interval 72: 8
Time-interval 73: 10
Time-interval 74: 10
Time-interval 75: 7
Time-interval 76: 6
Time-interval 77: 15
Time-interval 78: 9
Time-interval 79: 19
Time-interval 80: 14
Time-interval 81: 9
Time-interval 82: 13
Time-interval 83: 14
Time-interval 84: 8
Time-interval 85: 12
Time-interval 86: 12
Time-interval 87: 8
Time-interval 88: 7
Time-interval 89: 16
Time-interval 90: 18
Time-interval 91: 14
Time-interval 92: 9
Time-interval 93: 19
Time-interval 94: 13
Time-interval 95: 15
Time-interval 96: 15
Time-interval 97: 16
Time-interval 98: 19
Time-interval 99: 15
Time-interval 100: 14
Time-interval 101: 14
Time-interval 102: 19
Time-interval 103: 18
Time-interval 104: 18
Time-interval 105: 12
Time-interval 106: 20
Time-interval 107: 15
Time-interval 108: 20
Time-interval 109: 21
Time-interval 110: 21
Time-interval 111: 25
Time-interval 112: 22
Time-interval 113: 22
Time-interval 114: 22
Time-interval 115: 21
Time-interval 116: 18
Time-interval 117: 19
Time-interval 118: 23
Time-interval 119: 21
Time-interval 120: 16
