-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: UltraHigh
Daytime: Morning
Iteration: 1
Look-ahead time: 30.0 sec
Execution time: -36158 msec
-------------------------------------
Time-interval 1: 2
Time-interval 2: 1
Time-interval 3: 1
Time-interval 4: 3
Time-interval 5: 5
Time-interval 6: 5
Time-interval 7: 5
Time-interval 8: 3
Time-interval 9: 7
Time-interval 10: 9
Time-interval 11: 1
Time-interval 12: 4
Time-interval 13: 3
Time-interval 14: 6
Time-interval 15: 1
Time-interval 16: 8
Time-interval 17: 6
Time-interval 18: 4
Time-interval 19: 1
Time-interval 20: 1
Time-interval 21: 1
Time-interval 22: 2
Time-interval 23: 8
Time-interval 24: 3
Time-interval 25: 2
Time-interval 26: 1
Time-interval 27: 4
Time-interval 28: 4
Time-interval 29: 3
Time-interval 30: 5
Time-interval 31: 2
Time-interval 32: 6
Time-interval 33: 3
Time-interval 34: 5
Time-interval 35: 2
Time-interval 36: 4
Time-interval 37: 3
Time-interval 38: 2
Time-interval 39: 3
Time-interval 40: 3
Time-interval 41: 7
Time-interval 42: 2
Time-interval 43: 6
Time-interval 44: 4
Time-interval 45: 3
Time-interval 46: 2
Time-interval 47: 2
Time-interval 48: 4
Time-interval 49: 3
Time-interval 50: 3
Time-interval 51: 4
Time-interval 52: 6
Time-interval 53: 2
Time-interval 54: 3
Time-interval 55: 8
Time-interval 56: 0
Time-interval 57: 2
Time-interval 58: 5
Time-interval 59: 3
Time-interval 60: 3
Time-interval 61: 2
Time-interval 62: 2
Time-interval 63: 4
Time-interval 64: 2
Time-interval 65: 6
Time-interval 66: 3
Time-interval 67: 4
Time-interval 68: 3
Time-interval 69: 3
Time-interval 70: 7
Time-interval 71: 1
Time-interval 72: 3
Time-interval 73: 5
Time-interval 74: 6
Time-interval 75: 2
Time-interval 76: 5
Time-interval 77: 10
Time-interval 78: 6
Time-interval 79: 6
Time-interval 80: 5
Time-interval 81: 7
Time-interval 82: 9
Time-interval 83: 9
Time-interval 84: 4
Time-interval 85: 2
Time-interval 86: 6
Time-interval 87: 9
Time-interval 88: 3
Time-interval 89: 5
Time-interval 90: 5
Time-interval 91: 7
Time-interval 92: 7
Time-interval 93: 11
Time-interval 94: 10
Time-interval 95: 8
Time-interval 96: 6
Time-interval 97: 7
Time-interval 98: 5
Time-interval 99: 7
Time-interval 100: 3
Time-interval 101: 4
Time-interval 102: 2
Time-interval 103: 5
Time-interval 104: 11
Time-interval 105: 8
Time-interval 106: 5
Time-interval 107: 6
Time-interval 108: 8
Time-interval 109: 11
Time-interval 110: 14
Time-interval 111: 12
Time-interval 112: 7
Time-interval 113: 6
Time-interval 114: 13
Time-interval 115: 18
Time-interval 116: 8
Time-interval 117: 7
Time-interval 118: 8
Time-interval 119: 5
Time-interval 120: 31
