-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: Medium
Daytime: Evening
Iteration: 1
Look-ahead time: 300.0 sec
Execution time: -15544 msec
-------------------------------------
Time-interval 1: 0
Time-interval 2: 5
Time-interval 3: 3
Time-interval 4: 8
Time-interval 5: 10
Time-interval 6: 6
Time-interval 7: 8
Time-interval 8: 4
Time-interval 9: 7
Time-interval 10: 7
Time-interval 11: 4
Time-interval 12: 7
Time-interval 13: 4
Time-interval 14: 4
Time-interval 15: 8
Time-interval 16: 3
Time-interval 17: 8
Time-interval 18: 8
Time-interval 19: 3
Time-interval 20: 3
Time-interval 21: 4
Time-interval 22: 4
Time-interval 23: 6
Time-interval 24: 3
Time-interval 25: 3
Time-interval 26: 8
Time-interval 27: 3
Time-interval 28: 9
Time-interval 29: 7
Time-interval 30: 4
Time-interval 31: 10
Time-interval 32: 3
Time-interval 33: 6
Time-interval 34: 5
Time-interval 35: 2
Time-interval 36: 9
Time-interval 37: 4
Time-interval 38: 7
Time-interval 39: 5
Time-interval 40: 10
Time-interval 41: 6
Time-interval 42: 3
Time-interval 43: 6
Time-interval 44: 5
Time-interval 45: 4
Time-interval 46: 6
Time-interval 47: 7
Time-interval 48: 8
Time-interval 49: 5
Time-interval 50: 2
Time-interval 51: 8
Time-interval 52: 8
Time-interval 53: 7
Time-interval 54: 9
Time-interval 55: 6
Time-interval 56: 3
Time-interval 57: 6
Time-interval 58: 10
Time-interval 59: 6
Time-interval 60: 4
Time-interval 61: 7
Time-interval 62: 5
Time-interval 63: 9
Time-interval 64: 8
Time-interval 65: 5
Time-interval 66: 4
Time-interval 67: 10
Time-interval 68: 9
Time-interval 69: 7
Time-interval 70: 8
Time-interval 71: 3
Time-interval 72: 6
Time-interval 73: 6
Time-interval 74: 8
Time-interval 75: 6
Time-interval 76: 7
Time-interval 77: 5
Time-interval 78: 3
Time-interval 79: 5
Time-interval 80: 3
Time-interval 81: 8
Time-interval 82: 5
Time-interval 83: 7
Time-interval 84: 8
Time-interval 85: 8
Time-interval 86: 6
Time-interval 87: 9
Time-interval 88: 12
Time-interval 89: 4
Time-interval 90: 7
Time-interval 91: 6
Time-interval 92: 6
Time-interval 93: 3
Time-interval 94: 6
Time-interval 95: 6
Time-interval 96: 5
Time-interval 97: 4
Time-interval 98: 9
Time-interval 99: 7
Time-interval 100: 4
Time-interval 101: 12
Time-interval 102: 5
Time-interval 103: 5
Time-interval 104: 6
Time-interval 105: 7
Time-interval 106: 7
Time-interval 107: 10
Time-interval 108: 3
Time-interval 109: 9
Time-interval 110: 7
Time-interval 111: 11
Time-interval 112: 4
Time-interval 113: 7
Time-interval 114: 8
Time-interval 115: 7
Time-interval 116: 13
Time-interval 117: 13
Time-interval 118: 11
Time-interval 119: 7
Time-interval 120: 7
