-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: Medium
Daytime: Evening
Iteration: 1
Look-ahead time: 45.0 sec
Execution time: -11121 msec
-------------------------------------
Time-interval 1: 4
Time-interval 2: 2
Time-interval 3: 2
Time-interval 4: 4
Time-interval 5: 4
Time-interval 6: 0
Time-interval 7: 4
Time-interval 8: 2
Time-interval 9: 3
Time-interval 10: 1
Time-interval 11: 1
Time-interval 12: 3
Time-interval 13: 4
Time-interval 14: 1
Time-interval 15: 5
Time-interval 16: 3
Time-interval 17: 0
Time-interval 18: 2
Time-interval 19: 2
Time-interval 20: 4
Time-interval 21: 3
Time-interval 22: 2
Time-interval 23: 4
Time-interval 24: 2
Time-interval 25: 6
Time-interval 26: 5
Time-interval 27: 1
Time-interval 28: 5
Time-interval 29: 4
Time-interval 30: 8
Time-interval 31: 5
Time-interval 32: 4
Time-interval 33: 5
Time-interval 34: 8
Time-interval 35: 6
Time-interval 36: 8
Time-interval 37: 4
Time-interval 38: 5
Time-interval 39: 3
Time-interval 40: 5
Time-interval 41: 8
Time-interval 42: 3
Time-interval 43: 1
Time-interval 44: 3
Time-interval 45: 4
Time-interval 46: 4
Time-interval 47: 4
Time-interval 48: 6
Time-interval 49: 2
Time-interval 50: 2
Time-interval 51: 7
Time-interval 52: 4
Time-interval 53: 2
Time-interval 54: 5
Time-interval 55: 10
Time-interval 56: 6
Time-interval 57: 7
Time-interval 58: 2
Time-interval 59: 4
Time-interval 60: 4
Time-interval 61: 2
Time-interval 62: 4
Time-interval 63: 6
Time-interval 64: 7
Time-interval 65: 5
Time-interval 66: 4
Time-interval 67: 3
Time-interval 68: 6
Time-interval 69: 8
Time-interval 70: 8
Time-interval 71: 6
Time-interval 72: 10
Time-interval 73: 5
Time-interval 74: 4
Time-interval 75: 6
Time-interval 76: 4
Time-interval 77: 4
Time-interval 78: 6
Time-interval 79: 8
Time-interval 80: 6
Time-interval 81: 11
Time-interval 82: 5
Time-interval 83: 9
Time-interval 84: 8
Time-interval 85: 8
Time-interval 86: 10
Time-interval 87: 3
Time-interval 88: 3
Time-interval 89: 10
Time-interval 90: 6
Time-interval 91: 7
Time-interval 92: 6
Time-interval 93: 3
Time-interval 94: 8
Time-interval 95: 5
Time-interval 96: 6
Time-interval 97: 5
Time-interval 98: 7
Time-interval 99: 13
Time-interval 100: 8
Time-interval 101: 9
Time-interval 102: 3
Time-interval 103: 6
Time-interval 104: 11
Time-interval 105: 6
Time-interval 106: 6
Time-interval 107: 14
Time-interval 108: 7
Time-interval 109: 5
Time-interval 110: 12
Time-interval 111: 5
Time-interval 112: 7
Time-interval 113: 9
Time-interval 114: 8
Time-interval 115: 7
Time-interval 116: 11
Time-interval 117: 5
Time-interval 118: 4
Time-interval 119: 11
Time-interval 120: 21
18208
