-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: Low
Daytime: Morning
Iteration: 2
Look-ahead time: 45.0 sec
Execution time: -6499 msec
-------------------------------------
Time-interval 1: 0
Time-interval 2: 2
Time-interval 3: 2
Time-interval 4: 1
Time-interval 5: 0
Time-interval 6: 0
Time-interval 7: 1
Time-interval 8: 1
Time-interval 9: 3
Time-interval 10: 3
Time-interval 11: 4
Time-interval 12: 0
Time-interval 13: 1
Time-interval 14: 0
Time-interval 15: 2
Time-interval 16: 2
Time-interval 17: 0
Time-interval 18: 4
Time-interval 19: 0
Time-interval 20: 3
Time-interval 21: 2
Time-interval 22: 1
Time-interval 23: 1
Time-interval 24: 0
Time-interval 25: 0
Time-interval 26: 2
Time-interval 27: 0
Time-interval 28: 0
Time-interval 29: 0
Time-interval 30: 3
Time-interval 31: 0
Time-interval 32: 1
Time-interval 33: 1
Time-interval 34: 2
Time-interval 35: 0
Time-interval 36: 0
Time-interval 37: 3
Time-interval 38: 2
Time-interval 39: 2
Time-interval 40: 0
Time-interval 41: 1
Time-interval 42: 1
Time-interval 43: 1
Time-interval 44: 0
Time-interval 45: 1
Time-interval 46: 1
Time-interval 47: 2
Time-interval 48: 1
Time-interval 49: 1
Time-interval 50: 1
Time-interval 51: 1
Time-interval 52: 0
Time-interval 53: 1
Time-interval 54: 2
Time-interval 55: 3
Time-interval 56: 1
Time-interval 57: 0
Time-interval 58: 1
Time-interval 59: 0
Time-interval 60: 1
Time-interval 61: 0
Time-interval 62: 1
Time-interval 63: 1
Time-interval 64: 2
Time-interval 65: 2
Time-interval 66: 1
Time-interval 67: 3
Time-interval 68: 3
Time-interval 69: 0
Time-interval 70: 0
Time-interval 71: 2
Time-interval 72: 2
Time-interval 73: 1
Time-interval 74: 0
Time-interval 75: 1
Time-interval 76: 1
Time-interval 77: 3
Time-interval 78: 1
Time-interval 79: 2
Time-interval 80: 1
Time-interval 81: 2
Time-interval 82: 0
Time-interval 83: 2
Time-interval 84: 1
Time-interval 85: 2
Time-interval 86: 0
Time-interval 87: 0
Time-interval 88: 1
Time-interval 89: 0
Time-interval 90: 1
Time-interval 91: 0
Time-interval 92: 1
Time-interval 93: 1
Time-interval 94: 0
Time-interval 95: 4
Time-interval 96: 0
Time-interval 97: 0
Time-interval 98: 2
Time-interval 99: 2
Time-interval 100: 0
Time-interval 101: 2
Time-interval 102: 1
Time-interval 103: 0
Time-interval 104: 0
Time-interval 105: 3
Time-interval 106: 2
Time-interval 107: 2
Time-interval 108: 0
Time-interval 109: 2
Time-interval 110: 0
Time-interval 111: 0
Time-interval 112: 3
Time-interval 113: 0
Time-interval 114: 0
Time-interval 115: 1
Time-interval 116: 1
Time-interval 117: 1
Time-interval 118: 1
Time-interval 119: 2
Time-interval 120: 1
